##name	Odontonomy
##sourceLang	English
##targetLang	Turkish
##bgl_sourceCharset	cp1254
##bgl_targetCharset	cp1254
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1254
##bgl_targetEncoding	cp1254
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##bgl_middleUpdated	2001/03/17, 23:49
##author	Dt.TIPYARDIM B.
##email	dt_baris@yahoo.com
##description	Dental Terminology
##browsingEnabled	
##bgl_creationTime	2001/02/03, 23:33
8EAF66FD.bmp	File: 8EAF66FD.bmp
hypoconulid|hipokonülid	alt büyük azının beşinci,distal tüberkülü.<BR>
hypodermic|hipodermik	deri - altı.<BR>
hypodontia|hipodonti	dişlerin sayıca az, eksik gelişmeleri durumu.<BR>
hypofunction|hipofonksiyon	Yetersiz veya az çalışma.<BR>
hypoglossal|hipoglossal	dil altında.<BR>
hypoglossal nerve	sinir dil kaslarını uyaran 12. Kafa çifti; nervus hypoglossus.<BR>
hypoglossiadenitis|hipoglossiadenit	sublingual tükrük bezlerinde enfeksiyon.<BR>
hypoglossitis|hipoglossit	dil -altı dokularda iltihaplanma.<BR>
hypohunction|hipofonksiyon	yetersiz veya az çalışma.<BR>
hypokalcification|hipokalsifikasyon	nomalde kalsifiye olması gereken bir dokuda, kalsiyum tuzlarının yetersiz depolanması sonucunu doğuran bozuk gelişim.<BR>
hypomicrognathy|hipomikrognati	alt çenenin çok küçük olması; aşırı mikrognati.<BR>
hypomicrognaty|hipomikrognati	alt çenenin çok küçük olması;aşırı mikrognati.<BR>
hypomineralization|hipomineralizasyon	vücutta mineral tuzlarının yetersizliği, az olması.<BR>
hypoostosis|hipostoz	kemik hipoplazisi.<BR>
hypopharynx|hipofarinks	farinksin alt veya laringeal bölümü için kullanılan eski bir terim.<BR>
hypophysis|hipofiz	<B>1.</B> Sfenoid kemiğin türk eğeri ( sella tursica )'nın içinde bulunan ve gonadotrop, somatotrop, tirotrop ve ACTH gibi birçok hormonları salgılayan endokrin bez. <BR><B>2. </B>Bir başka şeyden büyüyerek gelişen<BR>
hypoplasia|hipoplazi	bir organ veya dokunun yetersiz gelişimi.<BR>
hypoplastıc|hipoplastik	hipoplaziye ilişkin.<BR>
hyposalivation|hiposalivasyon	tükrük salgısı azlığı; kserostomi<BR>
hyposiagonarthritis|hiposiagonartrit	TME iltihabı.<BR>
hyposialadenitis|hiposialadenit	submandibüler tükrük bezlerinin iltihabı.<BR>
hyposialosis|hiposiyaloz	tükrük salgısının azlığı; kserostomi<BR>
hypostomia|hipostomi	ağzın sadece faringeal torbaya açılan bir yarık - açıklık olduğu ileri bir mikrostomi şekli.<BR>
hypotensive|hipotansif	düşük tansiyon yapan; hipotansiyona ilişkin.<BR>
hypothyroidism|hipotiroidizm	yetersiz tiroid salgısı veya bunun yol açtığı durum.<BR>
hypotonicity|hipotonisite	kas veya damar tonusunun azalması veya zayıflaması.<BR>
hypotınic|hipotonik	hipotonisiteye ilişkin.<BR>
hypsibrachycephalic|hipsibrakisefal	anormal derecede geniş ve yüksek kafatası olan.<BR>
hypsicephalic|hipsisefal	anormal derecede yüksek kafatası olan.<BR>
hypsistenocephalic|hipsistenosefal	mandibüler prognati ve çıkıntılı yüz lemikleri ile anormal yüksek ve dar kafatası olan<BR>mandibüler prognati ve çıkıntılı yüz lemikleri ile anormal yüksek ve dar kafatası olan<BR>
hypsodont|hipsodont	uzun kronlu ve kısa köklü dişleri olan.<BR>
idiosyncracy|idyosenkrazi	verilen belli bir ilacın tedavi dozlarına karşı, o ilacın farmakolojik etkilerinden çok farklı davranış ve reaksiyon olması hali; patolojik hassasiyet.<BR>
immediate denture|immediat protez	protez diş çekimini takiben hemen takılmak üzere yapılan bir protez türü.<BR>
immune|immün	belli bir hastalığa karşı korunmuş veya dirençli;bağışık<BR>
immunity|immünite	belli hastalık veya zehirlere karşı doğal ya da kazanılmış bağışıklık.<BR>
immunization|immünizasyon	bağışıklık sağlama işlemi.<BR>
immuno	'bağışıklık' anlamında önek.<BR>
immunology|immünoloji	bağışıklık bilimi.<BR>
imperforated|imperfore	normalde açık olması gereken bir yapının konjenital olarak kapalı olması<BR>
imperforation|imperforasyon	normalde açık olması gereken bir yapının konjenital olarak kapalı olması.<BR>
impermeable|impermeabl	sıvı veya hava geçirmez özellikte; impermeabl.<BR>
impervious|impermeabl	sıvı veya hava geçirmez özellikte; impermeabl.<BR>
implant denture|implant protez	çene alvoel kemiğine periost altına implante edilmiş metal iskelet yapının ağız içine uzatılmış çıkıntılarına bağlanmış diş protezlerine verilen genel ad.<BR>
implantation|implantasyon	implantı yerine yerleştirmek, greft koyma işlemi.<BR>
impression|ölçü	Ağızda dişler üzerinde aljinat ZOE, stenç, alçı, agar, silikon, vb. ölçü maddeleri ile alınan negatif katut; sonra sert alçı bu ölçünün içine dökülerek kalıp ( model ) elde edilir ve teknik laboratuarda protez yapımına geçilir<BR>
in	<B>1.</B> -in içinde, üzerinde, -e doğru anlamında önek. <BR><B>2.</B> 'olmayan' anlamında olumsuzluk öneki.<BR>
in vitro	cam içinde; cam test tüpü, veya kültür için kullanılan cam tabaklarda ( petri kutusu vb. ) yapılan gözlemlere ilişkin; canlı org dışında denenen<BR>
inankyloglossia|inankiloglosi	dilin hareket edebilmekten yoksun olduğu durum; dil bağı.<BR>
inch|inç	bir ayak ( kadem ) uzunluğun onikide biri, ingiliz uzunluk ölçüsü bir birimi;2.54cm<BR>
incidence|insidans	belli bir yerde ve belli bir zaman diliminde rastlanılmış belli bir hastalığın vaka adedi.<BR>
incisal angle|insizal açı	kesici açısı; ön dişlerde kesici kenarın veya kavite duvarının başka bir diş yüzeyi veya kavite duvarı ile yaptığı açı.<BR>
incisolabial|insizolabial	ön dişlerden birinin kesici kenarı ve labial yüzüne ilişkin.<BR>
inclusion|inklüzyon	bir dişin alvoel kemiği içinde süremeyecek şekilde gömük kalması.<BR>
indentation|indensasyon	<B>1.</B> Çentik, çukur veya girinti.<BR><B>2.</B> Dişli veya çıkıntılı olma durumu.<BR>
induration|endurasyon	<B>1. </B>Sert olma durumu. <BR><B>2.</B> Sertleştirme işlemi. <BR><B>3.</B> Dokunun sert olduğu bir bölge.<BR>
infection|enfeksiyon	spesifik patojen mikroorganizmaların vücut dokusunu işgal ederek yol açtıkları iltihabi durum.<BR>
infectious mononucleosis|enfeksiyöz	enfeksiyona ilişkin, enfeksiyonun yol açtığı. ( infectious ) mononükleoz ebstein - barr virüsünün yaptığı, özellikle genç erkeklerde boğaz yangısı yakınmaları ile başlayıp lenf bezlerini tutan viral hastalık.<BR>
inferior	Lt. alt; superior'un tersi<BR>
inferolateral	altta ve yanda yer alan<BR>
inferomedian|inferomedyan	alt - ortada yeralan.<BR>
inferoposterior	hem altta, hemde arkada yer alan.<BR>
infiltration|enfiltrasyon	<B>1.</B> Sıvı veya hücrelerin, hücre, doku veya hücrelerarası boşluktan geçme işlemi. <BR><B>2.</B> Bu işlemin gerçekleşmesi ile ortaya çıkan durum.<BR>
infra	Lt. 'alt, aşağı' anlamında önek.<BR>
infra bony pocket|kemik içi cep	tabanı, bitişik olduğu alveol kemiği kretinden daha apikal yönde olan ve yan duvarı diş yüzeyi ile alveol kemiği arasında olan periodontal cep türü.<BR>
infra orbital	göz tabanının altında yeralan.<BR>
infra orbital artery|infra orbital arter	maksiller arterinin üst dudağı, burun kenarını, alt göz kapağını ve gözyaşı bezini besleyen dalı; arteria infraorbitalis.<BR>
infra orbital canal|infra orbital kanal	maksillada foramen infra- orbitalis'e doğru infra - orbital oluklardan uzanan geçitlerden biri.<BR>
infra orbital foramen	maksillada ,içinde infra orbital sinir ve arterlerin geçtiği infra orbital kanalın dışa açıldığı deliği; foramen infraorbitale<BR>
infra orbital process|intra orbital çıkıntı	zigomatik kemiğin ön yüzünde, mandibula ile eklem yapan sivri uçlu çıkıntı; processus infra - orbitalis.<BR>
infraclusion|infraklüzyon	aşağı - kapanış.<BR>
inframandibular	mandibulanın altında.<BR>
inframaxillary|inframaxiller	maksillanın altında olan.<BR>
infratemporal	temporal kemiğin altında.<BR>
infraversion|infraversiyon	bir dişin normal oklüzal düzleme göre aşağıda yer aldığı, kısa kaldığı bir maloklüzyon.<BR>
inhalation anaesthesia|inhalasyon anestezisi	gaz veya uçucu sıvı anestezik ajanların solunum yolu ile verilmesi ile sağlanan genel anestezi.<BR>
inion	arka oksipital çıkıntı.<BR>
innervation|innervasyon	1. Belli bir bölgeye sinir uyarılarının iletilebilir olma durumu <BR>2. Bir organ veya bölümün, yeterli bir sinir dağılımı ile sarılmış olması.<BR>
inorganic|inorganik	<B>1.</B> Organları olmayan. <BR>2. Organik kaynaklı olmayan.<BR><B>3. </B>Kimyada; karbonat ve siyanürler hariç, karbon içermeyen maddelere ilişkin.<BR>
insalivation|insalivasyon	ağızdaki yiyeceğin tükürük ile ıslanması; tükürüklenme.<BR>
inspection|inspeksiyon	gözle muayene.<BR>
inter	'arasında' anlamında önek.<BR>
interalveolar|interalveoler	alveoller arası.<BR>
interarticular|interartiküler	eklem yüzeyleri arasında olan.<BR>
intercellular|interselüler	hücrelerarası.<BR>
interconndylar|interkondiller	kondiller arası.<BR>
interdental	dişler arası.<BR>
interdental papillae|interdental papilla	dişlerin birbirine komşu yüzleri arasındaki boşluğu dolduran dişeti.<BR>
interdental septum	iki dişin kök çukurları arasındaki kemik duvar.<BR>
interdental space|interproksimal aralık, interdental boşluk	komşu dişlerin birbirine bakan yüzleri arasında, temas noktalarının aşağı bölümünde, içini interdental papillanın doldurduğu boşluk.<BR><BR>
interdental splint	dişlerin arasından tel geçirerek yerinde tutulan, çene kırıklarında kullanılan bir tür şine.<BR>
interdental wiring|interdental telleme	dişlerarası telleme tekniği.<BR>
interfrontal	frontal kemiğin iki yarısının arası.<BR>
interglobular spaces|interglobüler boşluklar	minedentin sınırına yakın dentinde, tamamlanmamış, yetersiz kalsifikasyon nedeni ile bulunabilen büyük boşluklar.<BR>
intergonial	mandibulanın angulus'ları arasında veya gonion'lar arası.<BR>
interior	iç,içinde, iç tarafında.<BR>
interlabial	dudaklar arasında.<BR>
intermaxillary|intermaksiller	çeneler arası.<BR>
intermaxillary bone|intermaksiller kemik	fetusta, üst çenenim ortasında, ilerde kaynayacak olan küçük kemiklerden biri.<BR>
internal	iç
internal auditory meatus|iç kulak yolu	kulak zarında pars petrosa 'nın içine uzanan ve içinden nervus fasialis ile akusticus ve arteria akustikus internus'un geçtiği kanal; meatus akustikus internus.<BR>
interocclusal|interoklüzal	antagonist dişlerin oklüzal yüzeyleri arasında olan.<BR>
interproximal|interproksimal	komşu dişler arasında,; interdental.<BR>
interradicular|interradiküler	kökler arasına yerleşmiş.<BR>
interradicular septum|interradiküler septum	çok köklü bir dişin, kökler arasındaki kemik bölümü.<BR>
interstitial|interstisyel	parça, doku veya hücreler arasına ilişkin veya buraya yerleşmiş.<BR>
intervascular|intervasküler	damarlar arası.<BR>
intolerance|entolerans	aşırı duyarlılık sonucu ilacın küçük dozlarda farmakolojik aktivite göstermesi, tahammülsüzlük.<BR>
intra	'dahilinde, içerisinde' anlamında önek.<BR>
intra - alveoler septum	diş kök boşluğu içinde kökler arası alveol kemiği parçası.<BR>
intra arterial|intra - arteriyel	arter içi.<BR>
intra articular|intra - artiküler	eklem içi.<BR>
intra buccal|intra bukkal	yanak içinde veya ağız boşluğu içinde.<BR>
intra - oral anaesthesia|intra - oral anestezi	enjektörün ağız içinden sokularak yapıldığı her türlü lokal anestezi.<BR>
intra - oral pocket|intra - oral cep	mandibulanın kısmen veya tamamen olmaması durumunda yüz görünümünü düzeltmek için kullanılan bir çene yüz protezini yerinde tutmak için, oral plastik cerrahi bir müdahale ile, bir deri grefti ile kaplayarak hazırlanan ağız içi çep.<BR>
intra osseous anaesthesia|kemik içi anestezi	anestezik solüsyonu doğrudan diş kök ucu bölgesinde alveol kemiği içine zerkederek sağlanan lokal anestezi.<BR>
intracellular|intraselüler	hücre- içi.<BR>
intracoronal|intrakoronal	diş kronu içinde.<BR>
intracranial|intrakraniyel	kafa boşluğu içinde ( kraniyum'da ) olan.<BR>
intralingual	dil içinde.<BR>
intramendullary|intramendüller	kemik iliği ( mendulla ) içinde.<BR>
intramuscular|intramüsküler	kas içine, kas içinde;i.m.<BR>
intranasal|intranazal	burun içi.<BR>
intrathecal|intratekal	kılıf içi.<BR>
intratracheal|intratrakeal	trakea ( nefes borusu ) içi.<BR>
intravascular|intravasküler	damar - içi.<BR>
intravenous anaesthesia|intravenöz anestezi	anestezik bir solüsyonun ven içine verilmesi ile sağlanan genel anestezi.<BR>
intrusion|intrüzyon	bir dişin alveol kemiği içine itilmesi durumu.<BR>
invagination|invajinasyon	bir kılıf veya tüpün ( örneğin barsak ) kendi içine veya başka bir yapının içine doğru kıvrılması.<BR>
inversion|inversiyon	tersine.
involuntary muscle|istemsiz kas	düz kas; kendi kendine kasılan, iradi hükmün söz konusu olmadığı kas.<BR>
iontophoresis|iyontoforez	vücut dokularına elektrik iyonları vererek yapilan bir tedavi türü.<BR>
irrigation|irigasyon	yıkayıp temizleme işlemi, örneğin kaviteyi su spreyi ile.<BR>
irritant|iritan	tahriş edici (madde).
irritation|iritasyon	<B>1.</B> Uyarılma, aşırı heyecanlanma. <BR><B>2.</B> Tahriş.<BR>
irritation point|uyarılma noktsı	Vitalometre ile diş canlılığını ölçerken, elektirik akımı yavaş yavaş yükseltildiği zaman ağrı oluşmadan az önce karıncalanma hissinin olduğu nokta.<BR>
iso|izo	'aynı, eşit' anlamında önek.<BR>
isocellular|izoselüler	eşit boyda veya benzer hücrelerden oluşan.<BR>
isodont|izodont	aynı şekil ve boyda dişleri olan.<BR>
isometry|izometri	ölçüde eşitlik, yükseltide eşitlik.<BR>
isomorphous|izomorf	aynı şekilde olan<BR>
itis|it	hastalık, yangı, iltihap anlamında sönek.<BR>
jackson crib|jackson kroşe	iki ucu kapalı, plaktan başlayıp plakta biten, interdental üst boşluklardan geçerek koleye yakın olarak vestibül yüze oturacak şekilde dişi saran kapalı bir kroşe şekli; ortodontik apareylerde kullanılır.<BR>
jackson's claps|jackson kroşe	iki ucu kapalı, plaktan başlayıp plakta biten, interdental üst boşluklardan geçerek koleye yakın olarak vestibül yüze oturacak şekilde dişi saran kapalı bir kroşe şekli; ortodontik apareylerde kullanılır.<BR>
karsinoma	Epitel dokusunun habis tümörlerine karsinoma adı verilir. <BR>
kartilaj	kıkırdak.<BR>
kelectome|kelektom	bir tümörden, muayene için doku örneği almaya yarayan alet.<BR>
keloid	deride fibröz hiperplastik yara izi gelişmesi.<BR>
kennedy bar	devamlı bar kroşe.<BR>
keratin	tüm boynuzsu dokuların temelini oluşturan erimez protein.<BR>
keratinous|keratinöz	<B>1.</B> Keratine ilişkin veya keratin içeren. <BR><B>2.</B> Boynuzsu.<BR>
keratogenesis|keratogenez	boynuzsu doku gelişmesi.<BR>
keratogenous|keratojen	boynuzsu madde gelişmesine neden veya yardımcı olan.<BR>
keratoglossus	hyoid kemiğin büyük boynuzundan çıkan, hyoglossus kasının bir bölümü.<BR>
keratolysis|keratoliz	deri üzerindeki boynuzsu tabakanın soyulması.<BR>
keratolytic|keratolitik	<B>1. </B>Keratolize ilişkin. <BR><B>2. </B>Keratolize yol açan bir ajan.<BR>
keratosis|keratoz	deride dejeneratif boynuzsu madde gelişmesi.<BR>
kinetic|kinetik	harekete ilişkin veya hareket üreten.<BR>
kocher clamp|koher pensi	cerrahi dikiş pensi.<BR>
kollagen	kollajen.<BR>
koplik's spots|koplik benekleri	kızamığın erken safhalarda ağız mukozasında görülen küçük beyaz benekler.<BR>
kuhnt's operation|kuhnt operasyonu	frontal sinüzit tedavisi için ön duvarın kaldırıldığı ve tüm sinüs mukozasının kürete edildiği, kazınıp alındığı bir operasyon.<BR>
kuspid|küspid	<B>1.</B> Tek tüberküllü. <BR><B>2.</B> Kanin.<BR>
labial	<B>1.</B> Dudaklara ilişkin. <BR><B>2. </B>Bir dişin dudaklara bakan yüzü.<BR>
labial artery|labial arter	alt ve üst iki daldan oluşan, dudakları ve burun bölümünü besleyen fasiyel arter dalı; arteria labialis.<BR>
labial bar|dudak barı	mandibüler diş dizisinin labialinde seyreden, parsiyel bir protezin sağ ve sol iki bölümünü birleştiren metal bağlantı.<BR>
labial cavity|labial kavite	bir dişin labial yüzünde yer alan kavite; V. Sınıf kavite.<BR>
labial commissure|dudak kenarı	alt ve üst dudağın birleşme noktası; commissura labialis.<BR>
labial occlusion|labial oklüzyon	alt dudak kenarında konjenital olarak bulunabilen hafif çökük saha.<BR>
labial wall|labial duvar	bir dişin labial yüzüne bakan kavite duvarı.<BR>
labio	dudakları simgeleyen önek.<BR>
labioalveolar|labioalveoler	dudaklara ve çene alveoler oluşumuna ilişkin. <BR>
labiocervical|labioservikal	labiogingival.<BR>
labiodental	dudaklara ve dişlere ilişkin.<BR>
labiogingival	bir kesici veya kaninin mezial, distal veya proksimoinsizal kavitesinin labial ven gingival duvarlarına ilişkin.<BR>
labioglossophorygeal|labioglossofaringeal	dudaklara, dile ve farinkse ilişkin.<BR>
labiogression|labiogresyon	ön, dişlerin diş dizisindeki normal yerlerinden daha önde yer aldığı durum.<BR>
labiolingual	dudaklara ve dile ilişkin.<BR>
labiolingual plane|labiolingual düzlem	aksiyolabiolingual düzlem.<BR>
labiomental	dudaklara ve çeneye ilişkin.<BR>
labiomycosis|labiomikoz	dudaklarda herhangi bir mantar hastalığı.<BR>
labionasal|labionazal	dudaklara ve buruna ilişkin.<BR>
labiopalatine|labiopalatinal	dudaklara ve damağa ilişkin.<BR>
labioplacement|labioplasman	bir dişin labiale doğru yer değiştirmesi.<BR>
labioplasty|labioplasti	keloplasti.<BR>
laceration|laserasyon	yırtılma<BR>
lactisemia|laktisemi	laktik asit fazlalığı.<BR>
lactobacillus|lactobasil	'' lactobacteriaceae'' ailesinden gram - pozitif çomak şeklinde, karbonhidratlardan laktik asit ve karmondioksit üretebilen bir bakteri.<BR>
lacuna|lakün	aralık, boşluk, çöküntü, girinti; bir defekt. Dişhekimliğinde, sementoblast içeren boşluklara denir.<BR>
laevocondylism|levokondilizm	mandibüler kondillerin sola deviasyonu.<BR>
lagostoma	yarık dudak.<BR>
lamina dura	alveol kemiğindeki diş kök yuvalarını sınırlayan kortikal kemik tabakası; radyografide devamlı bir beyaz çizgi olarak görünmesi ile, sağlıklı bir periodonsiyum olduğu ve periapikal lezyon olmadığı sonucuna varılabilmesi nedeni ile, tanı açısından önemli.<BR>
lamina propria	Mukoza tabakasının bağ dokusu<BR>
lancet|lanset	<B>1 </B>yumuşak doku kesmeye yarayan bıçak benzeri el aleti. <BR><B>2.</B> Parmağı kan almak için delmekte kullanılan kesici alet.<BR>
laryngeal	larinkse ilişkin<BR>
laryngeal reflex|laryngeal refleks	larinks ve farinksin iritasyonu ile oluşan öksürme.<BR>
laryngo	larinksi belirten önek.<BR>
larynx|larinks	trakea ve farinks arasındaki kas - kıkırdak yapıda ses üretme organı.<BR>
latent	kuluçka döneminde, potansiyel olarak saklı duran.<BR>
lateral	yan; kenara ilişkin.<BR>
le fort fracture; class I|le fort 1.sınıf kırık	yatay olarak maksillanın alveoler bölümünü , damağı ve pterigoid çıkıntıları etkileyen kırık.<BR>
le fort fracture; class I, class II, class III|le fort kırığı	maksillo - fasiyel kırıkların üç ana sınıfından biri.<BR>
le fort fracture; class II|le fort 2 sınıf kırık	burun kemiklerinden uzanan, maksillanın frontal çıkıntısını etkileyen, orbital düzlemden geçerek, maksiller antrumdan pterigoid çıkıntılara doğru inen, piramit şeklinde bir kırık.<BR>
le fort fracture; class III|le fort 3 sınıf kırık	burun köprüsünü, orbitayı, maksillanın piramidal çıkıntılarını ve zigomatik kemiğin geri kalan bağlantılarını etkileyen, kraniyofasiyel çıkık.<BR>
lepto	küçük ince, zayıf anlamında önek.<BR>
leptocephalic|leptosefal	anormal derecede küçük veya dar kafatası olan.<BR>
leptodontous|leptodont	ince dişleri olan.<BR>
leptomicrognathus|leptomikrognati	hafif mikrognati.<BR>
leptoprosopic|leptoprosop	ince veya dar yüzü olan.<BR>
leptospira	bakterilerin spiroket ailesinin bir cinsi; suda yaşıyabilir.<BR>
leptostophyline|leptostafilin	dar ve yüksek damağı olan.<BR>
leptothrix|leptotriks	dallanmamış filament şeklinde görülen, klamiodobakteri cinsi bir mikroorganizma.<BR>
lesion|lezyon	deride yara, bere veya bir hastalık belirtisi; marazi doku fonksiyon değişikliği.<BR>
leucaemia|lösemi	dalak, kemik iliği ve lenf bezlerinde belirgin değişiklikler ve kanda lökosit sayısının anormal artması ile karakterize, öldürücü kan hastalığı; kan kanseri; lökoz.<BR>
leucosis|lökoz	lösemi.<BR>
leuko|löko	beyaz anlamında önek.<BR>
levocondylism|levokondilizm	mandibüler kondillerin sola deviasyonu.<BR>
lichen|liken	dallanan yosun türü.<BR>
lichen planus|liken planus	yanak mukozası, dil ve ender olarak dudaklarda görülen, yassı papüler erupsiyon ile karakterize, yangılı deri enfeksiyonu lezyonları.<BR>
lichenoid|likenoid	1. Liken benzeri. <BR><B>2. </B>Gençlerde görülen, dilin etrafı saran halka ile çevrili beyaz noktalarla kaplı olduğu durum.<BR>
ligament	kemikleri veya destek dokularını birbirine bağlayan sert fibröz doku şeritleri.<BR>
ligature|ligatür	<B>1.</B> Bir iplik veya kordonla bağlama işlemi. <BR><B>2.</B> Bir dişi apareye, ark teline veya diğer bir dişe bağlamak için ortodontide kullanılan tel veya iplik.<BR>
line of occlusion|oklüzyon çizgisi	Agle'ın, normal oklüzyon halinde dişlerin temas noktalarını birleştiren çizgi için kullandığı terim.<BR>
linea|line	çizgi
linget	dilaltı mukozasından emilerek, v. Jugulariste dolaşıma katılarak hızla doğrudan etkileyen tablet.<BR>
lingual arch|lingual ark	daha çok alt çenede kullanılan, ark telinin dişlerin lingualinden geçtiği sabit ortodontik aparey.<BR>
lingual bar	alt çenede ön dişlerin olduğu parsiyel protez vakalarında, iskelet protezin sağ ve sol bölümlerini birleştiren, dişlerin lingualinden geçen metal çubuk.<BR>
lingual goitre|guatr	iyot eksikliğine bağlı, tiroid bezinin büyüdüğü bir endokrin hastalık. ( goitre )egzoftalmik graves hastalığı. ( exophtalmiccgoitre ) lingual - dil sırtının en arkasında, asıl tiroglossal kanalın üst ucunda bir tiroid tümör.<BR>
lingual haemorrhoid|lingual hemoroid	dil kökündeki venlerin şişmesi.<BR>
lingual occlusion|lingual oklüzyon	bir dişin oklüzyon çizgisinin arkasında yer alması.<BR>
lingual papilla|dil papilli	dil sırtındaki tad almaya yarayan papillerden biri. Papilla.<BR>
lingual rest|lingual tırnak	bir ön dişin lingual yüzeyine yaslanan veya hazırlanmış özel yuvasına oturan, iskelet protezlerde indirekt tutucu.<BR>
lingualangle|lingual açı	bir dişin lingual diş yüzeyi veya kavite duvarı ile herhangi bir başka diş yüzeyi veya kavite duvarı arasındaki açı.<BR>
linguale|lingual nokta	alt çenenin lingual yüzeyinde, mandibüler semfizin üst uç noktası.<BR>
linguo - occlusal|linguo - oklüzal	bir molar veya premoların lingual yüzlerine veya bu yüzleri etkileyen bir kaviteye ilişkin.<BR>
linguoaxial|linguoaksiyel	bir proksimo oklüzal kavitenin mezial veya distal bölümünde, lingual ve aksiyel duvarlara ilişkin.<BR>
linguocervical|linguoservikal	linguogingival.<BR>
linguoclination|linguoklinasyon	dişin linguale eğilmesi.<BR>
linguodental	dile ve dişlere ilişkin.<BR>
linguodistal	<B>1. </B>Distale ve dile doğru. <BR><B>2.</B> Bir dişin lingual ve distal yüzeylerine veya proksimo - oklüzal bir kavitenin basamak bölümünde lingual ve distal yüzeylere ilişkin.<BR>
linguogingival	<B>1. </B>Dile ve dişetlerine ilişkin. <BR><B>2.</B> Mezial, distal veya proksimoinsizal bir kavitenin lingual ve gingival duvarlarına, yada proksimooklüzal bir kavitenin basamak bölümünde mezial veya distal duvarlara ilişkin.<BR>
linguoplacement|linguoplasman	bir dişin linguale doğru yer değiştirmesi.<BR>
linguoversion|linguoversiyon	bir dişin, kök ucu sabit kalacak şekilde dile doğru eğilmesi.<BR>
lipocyte|liposit	yağ hücresi.<BR>
lipofibroma	yağ dokusu ve fibröz dokudan oluşan tümör.<BR>
lipoid	yağ gibi; yağ benzeri.<BR>
lipoma	yağ hücrelerinden oluşan tümör.<BR>
lipomatoid	lipomayı anımsatan.<BR>
lipomatous|lipomatöz	lipomayı anımsatan veya lipomaya ilişkin.<BR>
liston's operation|liston operasyonu	maksilla eksizyonu operasyonu.<BR>
litho|lito	"kalkulus" ( taş ) anlamında önek.<BR>
local|lokal	yerel; sadece belli bir yeri ilgilendiren.<BR>
locked bite|kilitli kapanış	oklüzyon halinde alt çenenin lateral hareketlerini kısıtlayan veya tamamen engelleyen, diş eksen veya tüberkül ilişkileri nedeni ile ögütme hareketlerinin yeterli yapılamadığı durum.<BR>
loculus|lokül	küçük boşluk veya kavite.<BR>
ludwig's angina|ludwig anjini	ağız tabanını etkileyen ve farinkse yayılan ender fakat ciddi bir selülit türü.<BR>
lumen|lümen	bir tübün duvarları arasındaki boşluk.<BR>
luxation|lüksasyon	<B>1.</B> Sallanma, çıkık, yerinden oynama. <BR><B>2.</B> Dişin travmaya bağlı olarak yuvasından ayrılması.<BR>
lycostoma|likostoma	yarık damak.<BR>
lymphangioma|lenfangioma, lenfanjiyom.	yeni şekillenen lenf damarlarından meydana gelen selim tümör.<BR><BR>
lymphoepithelioma|lenfoepitelyoma	tonsilleri ve farinksi etkileyen bie epidermoid karsinom; lenfositler ve karsinomatöz doku içeren anaplastik bir tümör.<BR>
lymphoid|lenfoid	lenfi veya lenf hücrelerini anımsatan, benzeyen.<BR>
lymphoma|lenfoma	lenfoid dokudan oluşan habis tümör.<BR>
lymphomatoid|lenfomatoid	lenfomayı anımsatan; lenfomaya benzeyen.<BR>
lymphomatosis|lenfomatoz	lenfosit proliferasyonu.<BR>
lymphosarcoma|lenfosarkom	lenfosit proliferasyonu ile birlikte habis mezenkimal tümör.<BR>
lysozyme|lisozom	tükrük, gözyaşı vb. de bulunan temel bir protein.<BR>
macrocephalic	anormal büyük kafası olan.<BR>
macrodontism|makrodonti	dişlerin anormal büyük olması; megalodonti.<BR>
macrogingiva|makrogingiva	dişetinde karakteristik fibrosis olan, ender görülen ırsi hipertrofik gingiva.<BR>
macrognathism|makrognati	aşırı büyük çenesi olma durumu.<BR>
macroplasia|makroplazi	bir doku veya bölümün anormal büyümesi.<BR>
macrostomia|makrostomi	anormal büyük ağzı olma durumu.<BR>
magenta tongue|magenta dil	dile morumsu kırmızı renk veren ,aniboflavinozla birlikte olan glossit.<BR>
magma	<B>1. </B>Pasta ( macun ) veya şekilsiz yumuşak diğer bir madde. <BR><B>2. </B>Eczacılıkta; suspansiyon sıvı ilaç.<BR>
magnification|magnifikasyon	mercekler yardımı ile, örneğin mikroskopla büyütülmüş görüntü elde etme.<BR>
malignat	kötü huylu; tedaviye karşı gelen, gelişimi kontrol edilemeyen ve metastaz yapan, prognozu sıklıkla fatal olan.<BR>
marginal periodontitis|periodontitis	Periodontal membran ve destek alveol kemiği harabiyetine yol açan diş çevresi dokuları iltihabı. Periodontitis<BR>
marginal rotation|retasyon	<B>1.</B> Dişte dönme hareketi. <BR><B>2.</B> Devir. Aksiyel- dişin ekseni etrafında dönmesi. ( axial rotation ) marginal dişin kenarı etrafında dönmesi.<BR>
maxillary|maksiller	maksillaya ilişkin.<BR>
maxillary angle|maksiller açı	orta kesicilerin kontakt noktasında, opiron noktası ve alt çene uç noktasından gelen çizgilerle oluşan açı.<BR>
maxillary artery|maksiller arter	yanak kaslarını ve alt çene alveoler çıkıntısını besleyen arter; arteria maksillaris.<BR>
