##name	Josh's Network Glossary
##sourceLang	English
##targetLang	English
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp1252
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp1252
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##author	Josh Simon
##email	jss@clock.org
##description	Terms and definitions for networking and systems administration,including common telco abbreviations and acronym expansions.
##browsingEnabled	
##bgl_creationTime	2000/06/15, 08:33
##bgl_middleUpdated	2000/07/30, 15:06
8EAF66FD.bmp	File: 8EAF66FD.bmp
Media Access Control (MAC)|media-access-control	The six-byte address of network either the Ethernet or the <A href="bword://Asynchronous Transfer Mode (ATM)">ATM </A>hardware (interface board). Typically written as six colon-separated hexadecimal numbers.
metadevice	A logical device that encompasses one or more physical devices. See also <A href="bword://Disk Suite">Disk Suite </A>.
metamirror	See <A href="bword://mirror">mirror </A>.
method	Code that is executed to perform some service; an implementation-specific procedure which carries out some function; for example, a program, operating system command or shell script. The method performs some work and returns any results or status to the originator of the request.
Metropolitan Area Network (MAN)|metropolitan-area-network	A collection of local area networks (LANs) that would otherwise be a wide area network (WAN), but which is local to a single metropolitan area (for example, between five different buldings in London). See also <A href="bword://Local Area Network (LAN)">Local Area Network (LAN) </A>, <A href="bword://Wide Area Network (WAN)">Wide Area Network (WAN) </A>.
MIB	See <A href="bword://Management Information Base (MIB)">Management Information Base (MIB) </A>.
MIF	See <A href="bword://Maker Interchange Format (MIF)">Maker Interchange Format (MIF) </A>.
MIME	See <A href="bword://Multipurpose Internet Mail Extensions (MIME)">Multipurpose Internet Mail Extensions (MIME) </A>.
mirror	A collection of one to three <A href="bword://submirror">submirrors </A>which, when modified, causes the modification to be applied to each of its submirrors. A technique of duplicating data on multiple logical disk partitions to reduce the risk of data loss in the event of a hardware failure. See also <A href="bword://Disk Suite">Disk Suite </A>.
MIT	See <A href="bword://Massachusetts Institute of Technology (MIT)">Massachusetts Institute of Technology (MIT) </A>.
MOSPF	See <a href="bword://Multicast Open Shortest Path First (MOSPF)">Multicast Open Shortest Path First (MOSPF) </A>.
Motif	A windowing environment for the X Window System.
mrouter	A <A href="bword://multicast">multicast </A>router. See <A href="bword://router">router </A>.
MS-DOS|ms-dos	See <A href="bword://Disk Operating System (DOS)">Disk Operating System (DOS) </A>.
MTU	See <A href="bword://maximum transfer unit (MTU)">maximum transfer unit (MTU) </A>.
multicast	One host multicasts when it wants multiple machines (typically on a WAN) to receive the packet or information. See also <A href="bword://anycast">anycast </A>, <A href="bword://broadcast">broadcast </A>, <A href="bword://unicast">unicast </A>.
Multicast Address Resolution Server (MARS)|multicast-address-resolution-server	Tracks the multicast-capable hosts and any existing groups for adding and removing multicast routers from a conference.
Multicast Open Shortest Path First (MOSPF)|multicast-open-shortest-path-first	A multicast version of the <A href="bword://Open Shortest Path First (OSPF)">Open Shortest Path First (OSPF) </A>routing protocol. This <A href="http://ftp.isi.edu/in-notes/rfc1585.txt">multicast routing protocol </A>scales much better than <A href="bword://Distance Vector Multicast Routing Protocol (DVMRP)">DVMRP </A>.
multiplex|demultiplex	To combine multiple signals from possibly disparate sources, in order to transmit them over a single path. At the destination, the data stream is <I>demultiplexed</I> (or <I>demuxed</I>) back into its separate channels.
Multiplexed Distribution (MDist)|multiplexed-distribution	A central service that is built on top of the TMP that distributes large amounts of data, such as the distribution of configuration data in Tivoli's profile-based applications and the distribution of Tivoli/Courier file packages.
Multipurpose Internet Mail Extensions (MIME)|multipurpose-internet-mail-extensions	An <A href="http://ftp.isi.edu/in-notes/rfc2045.txt">open-ended standard </A>for including attachments in electronic mail messages. See also <A href="bword://attachment">attachment </A>, <A href="bword://mail">mail </A>, <A href="bword://NeXTMail">NeXTMail </A>.
mux	See <A href="bword://multiplex">multiplex </A>.
MX record	See <A href="bword://DNS record types">DNS record types, MX record </A>.
NAP	See <A href="bword://Network Access Point (NAP)">Network Access Point (NAP) </A>.
NAS	See <A href="bword://Network Attached Storage (NAS)">Network Attached Storage (NAS) </A>.
NASD	See <A href="bword://Network Attached Storage Device">Network Attached Storage Device (NASD) </A>.
National Center for Supercomputing Applications (NCSA)|national-center-for-supercomputing-applications	The National Center for Supercomputing Applications (NCSA), located at the University of Illinois at Urbana-Champaign, is a high-performance computing and communications facility and research center designed to serve the U.S. computational science and engineering community.
NCSA	See <A href="bword://National Center for Supercomputing Applications (NCSA)">National Center for Supercomputing Applications (NCSA) </A>.
NDMP	See <A href="bword://Network Data Management Protocol (NDMP)">Network Data Management Protocol (NDMP) </A>.
negative caching	Some <A href="bword://Domain Name Service (DNS)">DNS </A>servers keep the answer &quotno such host or domain" cached to minimize response time to the <A href="bword://resolver">resolver </A>.
NetInfo	A hierarchical collection of databases used by NEXTSTEP computers for maintaining administrative information such as user accounts, host entries, printer information, and <A href="bword://file system">file system </A>mounting data. The hierarchy consists of <A href="bword://domain">domains </A>, or levels.
netnews	See <A href="bword://USENET news">USENET news </A>.
network	A group of machines that share information and resources. A group of smaller networks or subnetworks. See also <A href="bword://internet">internet </A>, <A href="bword://Local Area Network (LAN)">Local Area Network (LAN) </A>, <A href="bword://subnet">subnet </A>, <A href="bword://Wide Area Network (WAN)">Wide Area Network (WAN) </A>.
Network Access Point (NAP)|network-access-point	Telecommunications term for the location where a call (data or voice) enters the telecommunications network.
network address	An <A href="bword://Internet Protocol (IP)">IP </A>address represented by a four-byte field written as <I>byte1.byte2.byte3.byte4</I>, where each byte is an <A href="bword://ASCII">ASCII </A>numeric representation (0 through 255). See also <A href="bword://host">host </A>, <A href="bword://Internet">Internet </A>, <A href="bword://network">network </A>, <A href="bword://subnet">subnet </A>.
network administrator	See <A href="bword://system administrator">system administrator </A>.
Network Attached Storage (NAS)|network-attached-storage	Storage (usually disks but possibly tapes or memory) attached to and distributed (shared) over a network. Usually the environment of a NAS is many computers sharing a lot of data; the typical bottleneck in performance is the file manager or object store. A common example is <A href="bword://Network File System (NFS)">NFS </A>over a <A href="bword://Local Area Network (LAN)">LAN </A>.
Network Attached Storage Device (NAS)|network-attached-storage-device	Developed at <A href="bword://Carnegie-Mellon University (CMU)">CMU </A>, a more intelligent peripheral (disk or tape drive) that does its own file management. The drives enforce (but do not define) a security policy. Clients have an <A href="bword://Network File System (NFS)">NFS </A>-like interface and access model.
Network Data Management Protocol (NDMP)|network-data-management-protocol	An open protocol for network-based backup of data.
Network File System (NFS)|network-file-system	Allows <A href="bword://file system">file systems </A>from one machine to be shared transparently across a network by other machines. Originally defined in <A href="http://ftp.isi.edu/in-notes/rfc1094.txt">RFC 1094 (v2) </A>and <A href="http://ftp.isi.edu/in-notes/rfc1813.txt">RFC 1813 (v2) </A>.
Network Information Center (NIC)|network-information-center	The Internet's Network Information Center is responsible for controlling <A href="bword://domain">domain </A>names across the entire Internet.
Network Information Service (NIS)|network-information-service	Formerly known as <I>Yellow Pages (YP)</I>. A service used for the administration of network-wide databases within a specified <A href="bword://domain">domain </A>. The databases, called maps, are provided by <A href="bword://server">servers </A>(<A href="bword://master">master </A>servers which control the domain and are <A href="bword://client">client </A>-writable for changes, and/or <A href="bword://slave">slave </A>servers which are <A href="bword://client">client </A>-read-only) to participating hosts (clients) within a specified domain.
Network Monitoring System (NMS)|network-monitoring-system	An application to notify front-line support personnel about problems with applications running on remote machines (such as the trading floor machines).
Network News Transfer Protocol (NNTP)|network-news-transfer-protocol	A <A href="http://ftp.isi.edu/in-notes/rfc977.txt">client/server protocol </A>for exchanging and reading <A href="bword://USENET news">USENET news </A>articles.
Network Time Protocol (NTP)|network-time-protocol	A protocol for synchronizing the clocks on all the hosts on a network or subnet to that of a single master time-keeper.
Network-to-Network Interface (NNI)|network-to-network-interface	The connection on telecommunications equipment between two disparate telecommunications networks.
news	See <A href="bword://USENET news">USENET news </A>.
NeXTMail	The application for reading and sending mail on NeXT computers. Can include attachments in messages using drag-and-drop. See also <A href="bword://attachment">attachment </A>, <A href="bword://Multipurpose Internet Mail Extensions (MIME)">Multipurpose Internet Mail Extensions (MIME) </A>, <A href="bword://mail">mail </A>.
NFS	See <A href="bword://Network File System (NFS)">Network File System (NFS) </A>.
NIC	See <A href="bword://Network Information Center (NIC)">Network Information Center (NIC) </A>.
NIS	See <A href="bword://Network Information Service (NIS)">Network Information Service (NIS) </A>.
NIS+|nis-plus	An extension to the <A href="bword://Network Information Service (NIS)">Network Information Service (NIS) </A>including hierarchical domains, incremental updates to other servers, multiple indices to database tables, and built-in security. Requires the Solaris operating system.
NLSP	See <A href="bword://Novell Link State Protocol (NLSP)">Novell Link State Protocol (NLSP) </A>.
NMS	See <A href="bword://Network Monitoring System (NMS)">Network Monitoring System (NMS) </A>.
NNI	See <A href="bword://Network-to-Network Interface (NNI)">Network-to-Network Interface (NNI) </A>.
NNTP	See <A href="bword://Network News Transfer Protocol (NNTP)">Network News Transfer Protocol(NNTP) </A>.
notice	A message concerning some operation or change in the distributed system.
Novell Link State Protocol (NLSP)|novell-link-state-protocol	The equivalent of <A href="bword://Open Shortest Path First (OSPF)">Open Shortest Path First (OSPF) </A>for <A href="bword://Inter-Process Communication (IPC)">IPX </A><A href="bword://Routing Information Protocol (RIP)">RIP </A>and SAP services. Much more efficient in its use of bandwidth and improved stability.
NS record	See <A href="bword://DNS record types">DNS record types, NS record </A>.
NTFS	See <A href="bword://Windows NT File System">Windows NT File System (NTFS) </A>.
NTP	See <A href="bword://Network Time Protocol (NTP)">Network Time Protocol (NTP) </A>.
object	An identifiable, encapsulated entity that provides one or more services on request; entities in a distributed computer environment that are being managed; a model of the physical resources that are to be managed.
object adapter	Routines which provide an interface to <A href="bword://Object Request Broker (ORB)">ORB </A>services that is convenient for a particular style of object implementation. There are several kinds of object adapters, for example the <A href="bword://Basic Object Adapter (BOA)">Basic Object Adapter (BOA) </A>, the <A href="bword://Library Object Adapter (LOA)">Library Object Adapter (LOA) </A>, and the Object-Oriented Database Adapter.
object group	A named logical entity to which one or more objects belong and over which an administrator is granted one or more roles.
object implementation	The provider of a service for a requestor (<A href="bword://client">client </A>); the Server.
Object Management Group (OMG)|object-management-group	Object Management Group, Inc. is a non-profit international association of over 300 companies headquartered in Framingham, MA, whose goal is to define an architectural object framework through a series of detailed interface specifications.
Object Request Broker (ORB)|object-request-broker	Delivers a request from a client to an object implementation. ORB provides the mechanisms by which objects transparently make requests and receive responses, providing interoperability between applications on different machines in heterogeneous distributed environments.
object type	A set of objects that share a common interface; the characteristics that are common to a group of objects.
OC1|oc12|oc192|oc24|oc3|oc48	Optical carrier standards for telecommunications carriers.
OMG	See <A href="bword://Object Management Group (OMG)">Object Management Group (OMG) </A>.
Open Shortest Path First (OSPF)|open-shortest-path-first	A <A href="http://ftp.isi.edu/in-notes/rfc1245.txt">routing protocol </A>where a route is chosen based on the fewest number of hops that do not pass through an over-congested <A href="bword://router">router </A>or <A href="bword://network">network </A>.
Open Software Foundation (OSF)|open-software-foundation	An organization created to provide cross-platform software standards. Several common standards include the <A href="bword://Distributed Computing Environment (DCE)">Distributed Computing Environment (DCE) </A>and Motif.
Open Systems Interconnection (OSI)|open-systems-interconnection	A model for implementing the protocols and interfaces to facilitate communications among computers of different manufacture and technology, being a seven-layer structure of (from lowest to highest) physical, data link, network, transport, session, presentation, and application.
operating system (OS)|operating-system	The computer program or set of instructions that defines how a computer should operate. The underlying program running on a computer that allows the scheduling of jobs and the sharing of various system resources such as memory, disk space, and printers.
ORB	See <A href="bword://Object Request Broker (ORB)">Object Request Broker (ORB) </A>.
OS	See <A href="bword://operating system (OS)">operating system (OS) </A>.
OSF	See <A href="bword://Open Software Foundation (OSF)">Open Software Foundation (OSF) </A>.
OSI	See <A href="bword://Open Systems Interconnection (OSI)">Open Systems Interconnection (OSI) </A>.
OSPF	See <A href="bword://Open Shortest Path First (OSPF)">Open Shortest Path First (OSPF) </A>.
owner alias	An alias that points to the owner of a group alias triplet. See <A href="bword://group alias">group alias </A>.
packet	A quantum unit of network data. A packet's contents are generally a header portion (with content and routing information) and a data portion (with the actual data).
partition	A portion of a disk.
Pathologically Eclectic Rubbish Lister (PERL)|pathologically-eclectic-rubbish-lister	A programming scripting language used heavily in systems administration and web programming with the <A href="bword://Common Gateway Interface (CGI)">Common Gateway Interface (CGI) </A>.
payload	The 48-byte data portion of an <A href="bword://Asynchronous Transfer Mode (ATM)">ATM </A><A href="bword://cell">cell </A>.
PBX	See <A href="bword://Private Branch eXchange (PBX)">Private Branch eXchange (PBX) </A>.
PC	See <A href="bword://personal computer (PC)">personal computer (PC) </A>.
PDC	See <A href="bword://Primary Domain Controller (PDC)">Primary Domain Controller (PDC) </A>.
PERL	See <A href="bword://Pathologically Eclectic Rubbish Lister (PERL)">Pathologically Eclectic Rubbish Lister (PERL) </A>.
Permanent Virtual Circuit (PVC)|permanent-virtual-circuit	A virtual circuit in an <A href="bword://Asynchronous Transfer Mode (ATM)">ATM </A>network that is always up when the switch is up. Used for signalling and routing information.
personal computer (PC)|personal-computer	A machine compatible with the 8088/80x86 Intel microprocessor family. A machine capable of emulating the 8088/80x86 Intel microprocessor (such as the NEXTSTEP application SoftPC).
PGP	See <A href="bword://Pretty Good Privacy (PGP)">Pretty Good Privacy (PGP) </A>.
PID	See <A href="bword://process ID (PID)">process ID (PID) </A>.
platter	A single piece of magnetic or magnetic/optical media on which data is stored. Multiple platters make up a disk. See also <A href="bword://cylinder">cylinder </A>, <A href="bword://track">track </A>.
Point to Point Protocol (PPP)|point-to-point-protocol	The <A href="http://ftp.isi.edu/in-notes/rfc1661.txt">successor protocol (RFC 1661) </A>to <A href="bword://SLIP">SLIP </A>; PPP provides a point-to-point connection between individual entities using either a synchronous or an asynchronous data link. One of its primary features is the ability for one side to configure the <A href="bword://IP">IP </A>address of the other side.
policy	1. A rule that an administrator places on the system, providing a way for an administrator to customize applications to organization-specific needs; policies are rules that govern the management of resources.<BR>2. (Security.) A long-term, broad strategy, with detail on interpretation and implementation.
policy-driven object|policy-driven-object	An <A href="bword://object">object </A>for which <A href="bword://policy">policies </A>have been defined and whose behavior is determined by those policies.
policy region	Associates specific policies with instances of policy-driven object types in order to enforce the application of these policies to managed resources; a policy region is a collection of <A href="bword://Tivoli Management Environment (TME)">TME </A>resources that are governed by a common set of <A href="bword://policy">policies </A>.
POP	See <A href="bword://Post Office Protocol (POP)">Post Office Protocol (POP) </A>.
Portable Operating System Interface (POSIX)|portable-operating-system-interface	A standard operating system interface that allows both Berkeley-based and AT&T-based Unix systems to share a common system call interface.
POSIX	See <A href="bword://Portable Operating System Interface (POSIX)">Portable Operating System Interface (POSIX) </A>.
Post Office Protocol (POP)|post-office-protocol	A protocol (a precursor to <A href="bword://Internet Mail Access Protocol (IMAP)">Internet Mail Access Protocol (IMAP) </A>) that defines how a <A href="bword://client">client </A>should fetch mail from and return mail to a mail <A href="bword://server">server </A>. Defined in <A href="http://ftp.isi.edu/in-notes/rfc937.txt">RFC 937 (v2) </A>and in <A href="http://ftp.isi.edu/in-notes/rfc1939.txt">RFC 1939 (v3) </A>.
PPP	See <A href="http://Point to Point Protocol (PPP)">Point to Point Protocol (PPP) </A>.
prefix	The network-specific portion of a <A href="bword://Classless Internet Domain Routing (CIDR)">CIDR </A>address. The prefix identifies the network routing information, such as the network address or subnet information.
Pretty Good Privacy (PGP)|pretty-good-privacy	A public key/private key encryption scheme used to digitally sign messages, encrypt files, of both.
primary	A <A href="bword://Domain Name Service (DNS)">DNS </A>server with local files; like an <A href="bword://Network Information Service (NIS)">NIS </A><A href="bword://master">master </A>server.
Primary Domain Controller (PDC)|primary-domain-controller	A Windows NT server containing the master copy of the account database for a domain. Changes are written to the PDC before being replicated to the <A href="bword://Backup Domain Controller (BDC)">Backup Domain Controllers (BDC) </A>in the domain.
principal	The name of a service, administrator or user registered in a security database such as <A href="bword://Kerberos">Kerberos </A>, in order to give that name various access privileges.
principle	(Security.) High-level fundamentals.
Private Branch eXchange (PBX)|private-branch-exchange	A telephone switch local to and belonging to an organization other than a carrier. See also <A href="bword://Public Switched Telephone Network (PSTN)">Public Switched Telephone Network (PSTN) </A>.
privilege	The level of security required to access an <A href="bword://object">object </A>.
procedure	(Security.) Details on how to achieve various highly-sensitive tasks.
process ID (PID)|process-id	The unique identifier for a process in the system process table.
profile	Configuration information that describes a certain capability or setup; a prototype for configuration information or properties that are common to a group of machines or that apply to an application.
protection domain	Describes the bounds of an operation and the data that needs to be serialized or protected from other threads of execution.
protocol	The control information used to establish a procedure for transmitting data between peer entities; protocols describe the form in which data will be transmitted, the method to keep sending and receiving units synchronized, and how the data will be checked for errors.
prune	Remove unnecessary or unused branches from a <A href="bword://multicast">multicast </A>router (<A href="bword://mrouter">mrouter </A>) network when no sites on those branches are part of a multipoint call.
PSTN	See <A href="bword://PSTN">Public Switched Telephone Network (PSTN) </A>.
PTR record	See <A href="bword://DNS record types">DNS record types, PTR record </A>.
Public Switched Telephone Network (PSTN)|public-switched-telephone-network	The network of telephone switches and other hardware belonging to a telephone company.
PVC	See <A href="bword://Permanent Virtual Circuit (PVC)">Permanent Virtual Circuit (PVC) </A>.
Q.2931|q-2931	An <a href="bword://Asynchronous Transfer Mode (ATM)">ATM </A>signalling protocol from the <a href="bword://International Telecommunications Union (ITU)">ITU </A>.
QoS	See <a href="bword://quality of service (QoS)">quality of service (QoS) </A>.<BR>
quality of service (QoS)|quality-of-service	The service level defined by a service agreement between a network user and a network provider, which guarantees a certain level of bandwidth and data flow rates.
queue	A first in, first out data structure. Print jobs are queued. See also <a href="bword://stack">stack </A>.
RAID	See <A href="bword://Redundant Array of Independent Disks (RAID)">Redundant Array of Independent Disks (RAID) </A>.
Rapid Deployment Services (RDS)|rapid-deployment-services	A service offered by <A href="bword://Tivoli Professional Services (TPS)">TPS </A>to help bring a <A href="bword://TME">TME </A>installation quickly online.
RARP	See <A href="bword://RARP">Reverse Address Resolution Protocol (RARP) </A>.
RDS	See <A href="bword://RDS">Rapid Deployment Services (RDS) </A>.
realm	A set of hosts that share the same <A href="bword://Kerberos">Kerberos </A>database.
record types	See <A href="bword://DNS">DNS record types </A>.
recursion	See <A href="bword://infinite loop">infinite loop </A>.
Redundant Array of Independent Disks (RAID)|redundant-array-of-independent-disks	A set of multiple disks that exchange data in such a way as to permit the failure of at least one without losing any data. There are multiple levels of RAID, including:<BR>0- <B>Striping</B>, where data is simply striped across multiple disks to make one larger logical file system; no parity information is used; one dead disk takes out the whole array<BR>1- <B>Mirroring</B>, where one disk is duplicated onto another disk; if either disk fails, the other disk has all the data (no data is lost)<BR>2- <B>Parity (proprietary)</B>, special case. Patented by Thinking Machines, Inc. Hamming code disk array which consists of data drives and multiple parity drives.<BR>3- <B>Striping with parity</B>, where one disk in an n-way stripe is reserved for parity information (also known as byte striping)<BR>4- <B>Striping with parity</B>, where one disk in an n-way stripe is reserved for parity information, using a variable striping unit size (also known as segment striping).<BR>5- <B>Striping with parity</B>, where information (including both data and parity) is striped across all disks in an n-way stripe<BR>S- <B>Striping with parity (proprietary)</B>, where information (including both data and parity) is striped across all disks in an n-way stripe; proprietary to EMC Corp. (no longer in use)<BR>6- <B>Segment striping with multiple parity</B>, an improvement on RAID 5 by having multiple parity drives, allowing for multiple disk failures with no data loss<BR>7- <B>Striping with parity (proprietary)</B>, a method patented by Storage Computer Corp. where data is striped across multiple drives with one or more parity drives (an unofficial RAID level)
register	The act of adding a record to the <A href="bword://DNS">Domain Name System (DNS) </A>for a given <A href="bword://domain">domain </A>.
Remote Monitoring (RMON)|remote-monitoring	A network monitoring protocol defined in <A href="http://ftp.isi.edu/in-notes/rfc2074.txt">RFC 2074 </A>.
Remote Procedure Call (RPC)|remote-procedure-call	The remote procedure call structure developed by Sun for communication between clients and servers. See <A href="http://ftp.isi.edu/in-notes/rfc1050.txt">RFC 1050 </A>, <A href="http://ftp.isi.edu/in-notes/rfc1057.txt">RFC 1057 </A>, and <A href="http://ftp.isi.edu/in-notes/rfc1831.txt">RFC 1831 </A> for more.
replica	See <A href="bword://state database">state database </A>.
request	An event; that is, something that occurs at a particular time, causing a service to be performed.
request alias	An <A href="bword://alias">alias </A>for list requests (typically subscription and resignation requests) that points to the owner alias in a group alias triplet. See <A href="bword://group alias">group alias </A>.
Request For Comments (RFC)|request-for-comments	A document published on the Internet involving one or more Internet-related technical topic, such as the formats of message headers in mail (<A href="bword://SMTP">SMTP </A>, <A href="bword://MIME">MIME </A>) or news. <A href="http://ftp.isi.edu/in-notes/rfcietf.htm">An index is available </A>and authors' instructions are on <A href="http://www.ietf.org/">the IETF web site </A>.
resolver	The <A href="bword://DNS">DNS </A> client; provides a programming interface, utilities, and libraries.
resources	Items corresponding to the systems, devices, services, and facilities in a distributed system.
restore	The process of taking data saved to tape and putting it back onto disk. See also <A href="bword://backup">backup </A>.
Reverse Address Resolution Protocol (RARP)|reverse-address-resolution-protocol	A <A href="http://ftp.isi.edu/in-notes/rfc903.txt">protocol (RFC 903) </A>that defines how a computer can obtain its <A href="bword://IP">IP </A>address from its MAC address.
reverse lookup	Looking up a <A HREF="bword://DNS">DNS</A> name from its address, generally by translating the IP address <I>a.b.c.d</I> into reverse order (<I>d.c.b.a.</I>in-addr.arpa). See also <A href="bword://lookup">lookup </A>.
revert	Discard all changes and return to the last-saved version.
RFC	See <A href="bword://RFC">Request For Comments (RFC) </A>.
Rich Text Format (RTF)|rich-text-format	A method of encoding <A href="bword://ASCII">ASCII </A> text to allow formatting such as italics and boldface, as well as font, style, and color information. Used as a standard means of transferring information between different vendors' word processor applications.
RIP	See <A href="bword://RIP">Routing Information Protocol (RIP) </A>.
RMON	See <A href="bword://RMON">Remote Monitoring (RMON) </A>.
role	The <A href="bword://authorization">authorization </A>granted to a <A href="bword://principal">principal </A>for access to a resource, <A href="bword://object">object </A>or <A href="bword://method">method </A>; the access privileges of an administrator; the name assigned to a level of clearance.
rotate	Move a tape into or out of service; exchange tapes.
router	Network hardware that routes or redirects <A href="bword://packet">packets </A> to their destination host or hosts.
Routing Information Protocol (RIP)|routing-information-protocol	A <A href="bword://UDP">UDP </A><A href="http://ftp.isi.edu/in-notes/rfc1058.txt">protocol (RFC 1058) </A>that propagates routing information throughout an internetwork, so that each router (or gateway) knows where the next <A href="bword://hop">hop </A>is for any destination. Updated in <A href="http://ftp.isi.edu/in-notes/rfc2453.txt">RFC 2453 </A>.
RP record	See <A href="bword://DNS record types">DNS record types, RP record </A>.
RPC	See <A href="bword://RPC">Remote Procedure Call (RPC) </A>.
RTF	See <A href="bword://RTF">Rich Text Format (RTF) </A>.
RTFM	Short for Kindly Consult the Documentation.
SAN	See <A href="bword://SAN">Storage Area Network (SAN) </A>.
SCCS	See <A href="bword://SCCS">Source Code Control System (SCCS) </A>.
screened twisted pair (ScTP)|screened-twisted-pair	A cable where the twisted pair is screened from electromagnetic interference by a thin aluminum screen. Not as effective as shielding the cable. See also <A href="bword://STP">shielded twisted pair (STP) </A>, <A href="bword://UTP">unshielded twisted pair (UTP) </A>.
SCSI	See <A href="bword://SCSI">Small Computer Systems Interface (SCSI) </A>.
ScTP	See <A href="bword://ScTP">screened twisted pair (ScTP) </A>.
SDLC	See <A href="bword://SDLC">Synchronous Data Link Control (SDLC) </A>.
SDSL	See <A href="bword://SDSL">Symmetric Digital Subscriber Line (SDSL) </A>.
secondary	A <A href="bword://DNS">DNS </A>server without local files (receiving information from the <A href="bword://primary">primary </A>server via the named.xfer process); like an <A href="bword://NIS">NIS </A><A href="bword://slave">slave </A> server.
sector	The smallest unit of physical space on a disk. Typically the smallest unit of data that is read from or written to the disk.
security group	Provide a way to organize <A href="bword://object">objects </A>so that an administrator who has an appropriate <A href="bword://role">role </A> in the group can operate on objects in the group.
sentry	A process that monitors a variety of system activities, such as the amount of disk space available, and that can generate events or alarms based on thresholds.
sequence	The <A href="bword://CORBA">CORBA </A> data type for implementing lists.
Serial Line Internet Protocol (SLIP)|serial-line-internet-protocol	A <A href="http://ftp.isi.edu/in-notes/rfc1055.txt">protocol (RFC 1055) </A>for connecting a <A href="bword://host">host </A>(such as a microcomputer) to an <A href="bword://internet">internet </A> via a modem.
server	A process that fulfills a request issued by a client process and transmits a response back to the <A href="bword://client">client </A>.
server skeleton	Unmarshals the data associated with a request for presentation to a method, and marshals the data returned.
service level agreement (SLA)|service-level-agreement	An agreement from one party to provide a specified level of service, typically involving a maximum-allowed response time or guarantee of service being available for a minimum time, to another party. Service level agreements are part of any vendor maintenance contract.
SGML	See <A href="bword://SGML">Standardized General Markup Language (SGML) </A>.
shielded twisted pair (STP)|shielded-twisted-pair	A cable where the twisted pair is shielded from electromagnetic interference. See also <A href="bword://UTP">unshielded twisted pair (UTP) </A>.
SIMM	See <A href="bword://SIMM">Single In-line Memory Module (SIMM) </A>.
Simple Mail Transfer Protocol (SMTP)|simple-mail-transfer-protocol	The <A href="http://ftp.isi.edu/in-notes/rfc821.txt">base protocol (RFC 821) </A>for exchanging electronic mail over a network. See also <A href="bword://ESMTP">Extended Simple Mail Transfer Protocol (ESMTP) </A>, <A href="bword://MIME">Multipurpose Internet Mail Extensions (MIME) </A>, <A href="bword://NeXTMail">NeXTMail </A>.
Simple Network Management Protocol (SNMP)|simple-network-management-protocol	A <A href="http://ftp.isi.edu/in-notes/rfc1157.txt">base protocol (RFC 1157) </A>for monitoring and managing hosts on a network. See also <A href="bword://MIB">Management Information Base (MIB) </A>.
Single In-line Memory Module (SIMM)|single-in-line-memory-module	A small plug-in card containing memory chips for a workstation or personal computer.
skeleton	The <A href="bword://ORB">ORB </A> component which assists an object adapter in passing requests to particular methods. It is specific to an object and an interface.
SLA	See <A href="bword://SLA">service level agreement (SLA) </A>.
slave	The secondary <A href="bword://NIS">NIS </A><A href="bword://server">servers </A>in an NIS <A href="bword://domain">domain </A>.
SLIP	See <A href="bword://SLIP">Serial Line Internet Protocol (SLIP) </A>.
Small Computer Systems Interface (SCSI)|small-computer-systems-interface	Pronounced "scuzzy," SCSI is a parallel interface standard used by Apple Macintosh computers, PCs, and many Unix systems for attaching peripheral devices to computers. SCSI interfaces provide for faster data transmission rates (up to 80 megabytes per second) than standard serial and parallel ports. In addition, you can attach many devices to a single SCSI port, so that SCSI is really an I/O bus rather than simply an interface.
SMTP	See <A href="bword://SMTP">Simple Mail Transfer Protocol (SMTP) </A>.
SNA	See <A href="bword://SNA">Synchronous Network Architecture (SNA) </A>.
SNADS	See <A href="bword://SNADS">Synchronous Network Architecture Distribution Services (SNADS) </A>.
SNMP	See <A href="bword://SNMP">Simple Network Management Protocol (SNMP) </A>.
SONET	See <A href="bword://SONET">Synchronous Optical Network (SONET) </A>.
Source Code Control System (SCCS)|source-code-control-system	A suite of utilities to administrate source code such that only one person can change any given file at any given instant. Provides <A href="bword://audit trail">audit trails </A>.
spam	The historical term for electronic junk mail, or unwanted messages in <A href="bword://mail">email </A>or <A href="bword://USENET News">USENET News </A>. See also <A href="bword://Unsolicited Commercial Email (UCE)">Unsolicited Commercial Email (UCE) </A>.
SQL	See <A href="bword://Structured Query Language (SQL)">Structured Query Language (SQL) </A>.
stack	A last in, first out data structure. See also <A href="bword://queue">queue </A>.
staging	The process of configuring a host to a known state (for example, from tape or a preconfigured host), to speed up the configuration process.
Standardized General Markup Language (SGML)|standardized-general-markup-language	A generalized format for marking up documents, originally created by the United States government. One of the more common subsets of SGML is <A href="bword://HTML">HyperText Markup Language (HTML) </A>.
state database	A database containing the state of each metadevice, stored in a dedicated (and non-metadevice) disk partition. See also <A href="bword://Disk Suite">Disk Suite </A>.
Storage Area Network (SAN)|storage-area-network	A network where a small number of computers share a large amount of data, usually within a single server room, where performance is critical. Examples of SAN protocols include <A href="bword://FC">Fiber Channel </A>and the <A href="bword://SCSI">Small Computer Systems Interface (SCSI) </A>.
