##name	The Harry Potter Glossary
##sourceLang	English
##targetLang	English
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp1252
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp1252
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##bgl_middleUpdated	2001/07/04, 16:34
##author	Omer Kabir & Nadav Slotky
##email	zerk2000@hotmail.com
##description	A complete glossary for the Harry Potter series.
##bgl_creationTime	2000/09/13, 10:50
8EAF66FD.bmp	File: 8EAF66FD.bmp
Pince, Madam|Madam Pince|Pince	The Hogwarts School Librarian.
Pinch, Madam|Madam Pinch|Pinch	The Hogwarts school librarian.
PlayStation	Item Dudley throws out the window when he's angry [4].
Plus Fours|fours|plus	The large, blousy type knickerbockers that were used for playing sports (such as golf) that were popular in the 20's and 30's. They are called "plus fours" because they are cut four inches longer that regular knickers.
Pocket Sneakoscope|Sneakoscope	A very small spining glass top which lights up and makes a high-pitched whistle when there is somebody or something suspicious around.
Point Me|Me|Point	A spell which causes your wand to act as a compass and point north.
Polkiss, Mrs.|Mrs. Polkiss|Polkiss	Piers' mother [1].
Polkiss, Piers|Piers|Piers Polkiss|Polkiss	Dudley's best friend [1].
Polyjuice Potion|Polyjuice	A potion that makes a person change into a different person.
Pomfrey, Poppy|Pomfrey|Poppy|Poppy Pomfrey	The stern school nurse at Hogwarts.<BR><U>Origin:</U><BR>Poppy - One of the oldest medicinal plants. The opium it contains has been used as a soporific and painkiller for thousands, perhaps tens of thousands of years.
Pontner, Roddy|Pontner|Roddy|Roddy Pontner	A wizard who bets on the Quidditch World Cup game [4].
Portkey	An oject which is &quotused to transport wizards from one spot to another at a prearranged time".
Potions|Potion	A class at Hogwarts taught by Severus Snape. Potions class teaches students how to make potions such as enlarging potions, bubbling potions, etc.
Potter, Harry|Harry|Harry Potter|Potter	A young boy who unexpectedly finds himself at Hogwarts studying wizardry.
Potter, James|James|James Potter|Potter	Harry's father, a pure-blooded wizard.
Potter, Lily|Lily|Lily Potter|Potter	Harry's mother who died protecting him from Voldemort; a muggle-born.
Prang, Ernie|Ernie|Ernie Prang|Prang	Driver of the Knight Bus. "Prang" means to crash into.
Prefect	An honored senior student who helps with younger pupils.
Prefects Who Gained Power|Prefect|Prefects Who Gained	A book which interests Percy in a junk shop in Diagon Alley.
Prewetts, The|Prewetts|The Prewetts	One of four families killed by Voldermort.
Priori Incantatem|Incantatem|Priori	An effect which occurs when two wands of the same core material are brought into combat with one another, causing one to force the other to release shades of former spells. This effect is characterized by the appearance of bright, gold-colored threads which unite the two wands and encase their owners.
Priori Incantato|Incantato|Priori	A spell which, when placed on a wand, causes the wand to identify the most recent spell that it performed.
Pritchard, Graham|Graham|Graham Pritchard|Pritchard	A Slytherin student [4].
Privet Drive|Privet	The street where the Dursley's live, complete address is: 4 Privet Dr., Little Whinging, Surrey.
Professorhead	A name peeves calls Dumbledore.
Prongs|James|James Potter|Potter	The nickname of James Potter as a student at Hogwarts.
Ptolemy	A wizard depicited on the Chocolate Frogs trading card series.
Pucey, Adrian|Adrian|Adrian Pucey|Pucey|Slytherin	Chaser for the Slytherin Quidditch team.
Puddlemere United|Puddlemere	A professional Quidditch team.
Puffapod	A plant that produces large, shiny pink beans, Harry, Ron and Hermione were working on shelling it together in Herbology [3].
Pumpkin Juice|Pumpkin	Beverage enjoyed by wizards and witches at Hogwarts and on the Hogwarts Express.
Pumpkin Pasties [PASS-teez]|Pasties|Pumpkin|Pumpkin Pasties	A treat on the Hogwarts Express cart [1].
Pure Blood|Slytherin|blood|pure	1) Slang term for a wizard born of two wizarding families.<BR>2) Password to the Slytherin common room [2].
Put Outer|Outer|Put	A device used to turn streetlamps on and off, looks like a silver cigarette lighter [1].
Quaffle|Quidditch	Bright red Quidditch ball about the size of a soccer ball; 10 points every time a chaser gets a Quaffle through the gaol hoop.
Quality Quidditch Supplies|Quidditch	A shop in Diagon Alley which sells broomsticks and other Quidditch supplies.
Quick-Quotes Quill|Quick|Quick Quotes|Quick Quotes Quill|Quick-Quotes|Quill|Quotes	A green quill that writes spoken words (When used by Rita Skeeter, it exaggerates).
Quidditch	Wizard sport played on brooms with four balls.
Quidditch Cup|Quidditch|cup	Trophy given to the winningest Quidditch team at the end of a season.
Quidditch season|Quidditch	Begins in November.
Quidditch World Cup|Quidditch|cup	International Quidditch tournament.
Quietus	The spell Bagman uses at the Quidditch World Cup to lower his voice.
Quigley	An Irish Quidditch Team member.
Quirke, Orla|Orla|Orla Quirke|Quirke	A Ravenclaw student [4].
Quirrell, Prof.|Quirrell	Nervous, stuttering young professor of Defense Against the Dark Arts during Harry's first year at Hogwarts [1].
Railview Hotel|Railview	&quotA gloomy-looking hotel on the outskirts of a big city" where Uncle Vernon takes the family to hide (they stay in room 17) [1].
Ravenclaw|Rowena|Rowena Ravenclaw	A Hogwarts house named for one of the founders, Rowena Ravenclaw.
Ravenclaw, Rowena|Ravenclaw|Rowena|Rowena Ravenclaw	The founder of the Hogwarts' Ravenclaw house.
Red Cap|Cap|Red	A creature that lives wherever there is bloodshed.
Reducio	A spell that reduces objects.
Registry of Proscribed Charmable Objects|Charmable Objects|Proscribed Charmable Objects	Determines which items are allowed to be charmed and which one, such as carpets, are not.
Relashio|Grindylow	Grindylow defence spell.
Remembrall	Glass marble-sized ball which, when held, turns red to tell the holder if they've forgotten something.
Rictusempra	A tickling charm.
Riddikulus|boggart	A charm to make a boggart take on characteristics of a person or object the sayer is thinking of.
Riddle House, the|Riddle|Riddle House|The Riddle House	Home of the Riddle family in the village of Little Hangleton, it was &quotonce a fine-looking manor, and easily the largest and grandest building for miles around".
Riddle, Tom|Riddle|Tom|Tom Riddle	The father of Tom Marvolo Riddle.
Riddle, Tom Marvolo|Lord Voldemort|Riddle|Tom|Tom Marvolo Riddle|Tom Riddle|Voldemort	A young Lord Voldemort; born of a muggle father and a witch mother who died in childbirth.
Ripper	Aunt Marge's precious bullhound.
Roberts, Mr.|Mr. Roberts|Roberts	A muggle and site manager of the Weasley's campsite at the World Cup [4].
Romania	Country where Charlie Weasley studies dragons.
Ronan	A centaur in the Forbidden Forest.
Rosmerta, Madam|Madam Rosmerta|Rosmerta	The barmaid at The Three Broomsticks.
Ryan	An Irish Quidditch Team member.
S.P.E.W.|elf|elves|spew	The Society for Promotion of Elfish Welfare; Organization founded by Hermione to stop House Elf abuse [4].
Salem Witches' Institute|Salem	A group of American witches attending the Quidditch World Cup [4].
Scabbers	Ron's hand-me-down rat; fat, old and useless.<BR><U>Origin:</U><BR>Scabbers - A scab is a slang term for someone who does no work and who scrounges off others.
Scamander, Newt|Newt|Newt Scamander|Scamander	Wrote: &quotFantastic Beasts and Where to Find Them" [1].
Scops owl|Scops|owl	A breed of owl, very small and used for &quotLocal Deliveries Only".
Secret Keeper|Keeper|Secret	A person who hides another’s secret so that no one will know about it unless the Secret-Keeper choses to divulge it.
Section 13 of the International Confederation of Warlock's Statute of Secrecy|International Confederation of Warlock|International Confederation of Warlock's Statute of Secrecy|Section 13	Any magical activity that risks notice by members of the non-magical community.
Seeker|Quidditch	Quidditch position for catching the Golden Snitch.
self shuffling playing cards|playing cards|self shuffling	A deck of cards that mix themselves.
Serpensortia	A charm used to summon snakes.
Sherbert balls|balls|sherbert	Candy bought at Honeydukes in Hogsmeade that let you levitate a couple inches from the ground while sucking on them.
Sherbert lemons (see also lemon drops)|Sherbert lemons|lemons|sherbert	A muggle treat Dumbledore admits to being fond of.
Shooting Star|Shooting|Star	An outdated flying broomstick model.
Shrieking Shack|Shrieking|Shrieking Shacks	A shcak located behind the Whomping Willow. One must push a button on the Whompin WIllow to turn it off in order to safely pass to the Shrieking Shack.
Shrivelfig	An ingredient in magic potions, used in Shrinking Solution.
Sickle|Sickles|money	Silver coins, wizard currency; 17 Sickles to a Galleon.
Silver Arrow|Arrow|Silver	A kind of broomstick that is no longer being made.
Sinistra, Prof.|Sinistra	Teacher of Astronomy at Hogwarts. Her lessons are given every Wednesday at midnight on top of the highest tower.<BR><U>Origin:</U><BR>Sinistra - A play on the word &quotsinister", meaning 'suggestive of evil or harm.' Also Latin for &quotleft".
Sites of Historical Sorcery|Historical Sorcery	Book, quoted as saying that the inn at Hogsmeade was the headquarters for the 1612 goblin rebellion, and that the Shrieking Shack is the most severely haunted building in Britain.
Skeeter, Rita|Rita|Rita Skeeter|Skeeter	A sensationalistic reporter who always seems to know the scoop at Hogwarts [4].<BR><U>Origin:</U><BR>Skeeter - A skeeter is American slang for a mosquito (apt for a female bloodsucker like her). Also, &quotlittle insects" (like mosquitos) in Italian is &quotpaparazzi".
Skele Gro|Gro|Skele	A type of medicine you take when someone has de-boned you. When you take skele-Gro your bones grow back, but it's painful.
Slytherin [SLITHER-in]|Salazer|Salazer Slytherin|Slytherin	A Hogwarts house named for one of the founders, Salazer Slytherin.
Slytherin, Salazer|Salazer|Salazer Slytherin|Slytherin	The founder of the Slytherins house, a parseltoungue.<BR><U>Origin:</U><BR>Salazer - Antonio Salazar was the fascist dictator of Portugal for 36 years until his death in 1968. Though never officially an ethnic cleanser, he was a colonialist, who ruthlessly put down ethnic uprisings his his country's colonies in Africa. His name is perhaps used as a reference to the dictators past, such as Hitler, who believed in ethnic purity, just as Slytherin did.
Smeltings	Private school Dudley attends, Uncle Vernon's alma mater.
Smeltings Stick|Smeltings	Stick used at Smeltings to hit people with while the teachers are not looking. This is supposed to be good training for later in life.
Smethley, Veronica|Smethley|Veronica|Veronica Smethley	Lockhart fan to whom Harry was addressing a letter when he first heard the Basilisk's voice.
Snake|Slytherin	The mascot for Slytherin.
Snape, Severus|Severus|Severus Snape|Slytherin|Snape	Hogwarts Potions teacher, wants to teach Defense Against the Dark Arts, head of Slytherin House.<BR><U>Origin:</U><BR>Severus - Derived from "severe", meaning strict or stern.<BR>Snape - A small town in Britain.
Snitch (or Golden Snitch)|Golden|Golden Snitch|Quidditch|Snitch	The smallest Quidditch ball, gold with silver wings; earns 150 points for the team who catches it.
Snowy	One of Ms. Figgs' cats that she bores Harry with.
Snuffles|Black|Sirius|Sirius Black	The nickname Harry, Ron and Hemione were supposed to call Sirius Black among themselves.
Sonnets of a Sorcerer	A cursed book, everyone who read from it spoke in limericks for the rest of their lives.
Sonorus	A spell that amplifies a voice.
Sorcerer's Stone (see also Philosopher's Stone)|Sorcerer|Sorcerer's Stone	A substance which turns any metal into gold; produces the Elixir of Life which will make the drinker immortal.
Sorting ceremony|Sorting	Ceremony where First Year students are placed into one of Hogwarts houses.
Sorting Hat|Sorting	An old wizard's hat which assigns new students to their houses at Hogwarts.
Special Award for Services to the School|Award for Services to the School|Services to the School	A plaque given to Tom Riddle [2].
Spell-O-Tape	Unpredictable wizards tape used to mend broken items.
Spinnet, Alicia|Alicia|Alicia Spinnet|Gryffindor|Spinnet	Chaser for Gryffindor Quidditch team.
Splinched	When a wizard Apparates improperly and leaves half of himself behind.
Spore, Phyllida|Phyllida|Phyllida Spore|Spore	Wrote <U>One Thousand Magical Herbs and Fungi</U> [1]; the prefix &quotPhyll" means leaf, and a spore is a single-celled reproductive organism that is resistant to drying out and heat. It's capable of growing into a new organism. The reason it's funny its that mushrooms reproduce via spores, and Phyllida Spore is the author of <U>One Thousand Magical Herbs and Fungi</U> (fungi are mushrooms).
Sprout, Prof.|Hufflepuff|Sprout	Professor of Herbology (plants) at Hogwarts and the head of the Hufflepuff house.<BR><U>Origin:</U><BR>Sprout - A small or baby plant.
Squib	The child of two wizards who shows no wizarding ability.
St. Brutis's Secure Center for Incurably Criminal Boys|Brutis|Criminal Boys|Incurably Criminal|Incurably Criminal Boys|Secure Center for Incurably Criminal Boys|St. Brutis	How the Dursley's explained Harry's absences during the school year.
Stan	Conductor of the Knight Bus.
Standard Book of Spells|Book of Spells	Required text at Hogwarts (&quotGrade" indicates year - &quotThe Standard Book of Spells, Grade One" was required for first year students, &quotGrade Two" for second year, and so on).
Stink Pellets|Pellets|Stink	Small items you throw which explode, releasing fumes that smell very unpleasant; they are sold at Zonko's joke shop in Hogsmeade.
Stoatshead Hill|Stoatshead	Location of the Portkey for the World Cup closest to the Weasley home.
Stonewall High|Stonewall	The public secondary school Harry would have attended at the Dursley's [1].
Study of Ancient Runes|Ancient Runes|Runes	A class taken by Hermione [3].
Sugar quills|quills	Delicate sugar spun quills that you can suck on in class &quotand just look like you're thinking what to write next." (Ron, Book 3) Sold in Honeydukes.
Summoning Charm|Summoning	Created with the spell, <I>&quotAccio"</I>.
Supreme Mugwump|Mugwump|Supreme	Any independent, especially in politics. If you remember, Dumbledore ignores what the Ministry says and teaches what he wants at Hogwarts.
Swedish Short-Snout|dragon	A type of a dragon.
Swelling Solution|Swelling	Causes swelling when touches a person.
Switch, Emeric|Emeric|Emeric Switch|Switch	Wrote <U>A Beginners' Guide to Transfiguarion</U>.
Tarantallegra	A dancing spell.
Tarapoto Tree-Skimmers (Peru)|Peru|Skimmers|Tarapoto|Tarapoto Tree|Tree|Tree Skimmers|Tree-Skimmers	Peruvians are believed to have gotten their first look at Quidditch from a group of European wizards sent by the International Confederation to monitor the Vipertooth population (Peru's native dragon).<BR>Since then, Peru has become the most skilled Quidditch nation in South America and the Tree-Skimmers, their most famous team recently toured Europe to great acclaim.
Ted	Newscaster on Muggle televsision [1].
The Dark Forces: A Guide to Self-Protection|A Guide to Self Protection|A Guide to Self-Protection|Dark Forces|Guide to Self Protection|Guide to Self-Protection|Self Protection|Self-Protection|The Dark Forces|The Dark Forces A Guide to Self Protection|The Dark Forces A Guide to Self-Protection|The Dark Forces: A Guide to Self Protection	A book for defending from dark forces.
Thomas, Dean|Dean|Dean Thomas|Gryffindor|Thomas	A Gryffindor; a tall black boy and a fan of soccer who shares a room with Ron and Harry; he is a good artist.
Three Broomsticks, The|The Three Broomsticks|Three Broomsticks	A pub in Hogsmeade.
Tibbles	One of Ms. Figgs' cats that she bores Harry with.
Time Turner	A necklace with a hourglass on it.
Timms, Agatha|Agatha|Agatha Timms|Timms	A witch with an eel farm who bets on the Quidditch World Cup game.
Tom	Bartender at The Leaky Cauldron.
Ton Tongue Toffee|Ton Tongue	Candy which causes the tongue to grow huge and heavy.
Toyohashi Tengu (Japan)|Japan|Tengu|Toyohashi	Quidditch has never achieved great popularity in the East (where the flying carpet is generally preferred to the broomstick).<BR>Japan, however, has been the exception to this general rule, with the sport steadily gaining popularity over the last century.<BR>The Tengu are Japan's most successful team, narrowly missing a win over Lithuania's Gorodok Gargoyles in 1994.
Transfiguration|transfiguration	1) A spell which changes the nature of a person or object completely, the molecular structure of the object is altered.<BR>2) A class at Hogwarts taught by Professor McGongall.
Travels With Trolls	A book by Gilderoy Lockhart.
Treacle Tarts|Tarts|Treacle	Basically crusts, bread crumbs, lemon rind, eggs, flour and golden syrup baked like a pie.
Trelawney, Sybil|Sybil|Sybil Trelawney|Trelawney	Divinations professor at Hogwarts; obsessed with dark predictions and death predictions. Hermione gets fed up with her and leaves her class. Ron and Harry think she is crazy.<BR><U>Origin:</U><BR>Sybil - Sybils were ancient prophetesses who foretold the future at the Oracle at Delphi.<BR>Trelawney - Trelawney is the hero of a Cornish poem called &quotAnd Shall Trelawney Die?", perhaps a reference to her custom of telling one student a year he will die before its end.
Trevor	Neville's pet toad who is always escaping from his owner.
Trimble, Quentin|Quentin|Quentin Trimble|Trimble	Wrote <U>The Dark Forces: A Guide to Self-Protection</U>.
Triwizard Tournament|Tournament|Triwizard	A competition between three wizarding students, comprised of a series of three challenging tasks.
Troy	An Irish Quidditch Team member.
Tuffy	One of Ms. Figgs' cats that she bores Harry with.
Turpin, Lisa|Lisa|Lisa Turpin|Ravenclaw|Turpin	Student sorted into Ravenclaw at Hogwarts [1].
Twig Trimmer|Trimmer|Twig	A device used to cut unruly twigs off your broom.
Unfogging the Future	Book by Cassandra Vablatsky.
Unicorn	A horse-like creature with a horn coming out of its head. If you drink its silvery blood, it will keep you alive for a limited time if you are near death... at a price. You will have a cursed, half-life. It is faster than a werewolf and very graceful. It's fur is used in Potions and the making of magic wands.
Unspeakables|Unspeakable	Members of the Department of Mysteries.
Uric the Oddball|Oddball|Uric	Mentioned in Binns' History of Magic class, a leader in the goblin rebellion.
Vablatsky, Cassandra|Cassandra|Cassandra Vablatsky|Vablatsky	Wrote <U>Unfogging the Future</U>.
Vauxhall Road, London|Vauxhall|Vauxhall Road	Where a Muggle variety store is located [2].
Vector, Prof.|Vector	The Arithmancy teacher at Hogwarts.<BR><U>Origin:</U><BR>Vector - A mathematical term.
Veelas|Veela	The mascots for The Bulgraian Quidditch Team. These creatures are not as pretty as they look at first.
Veritaserum Potion|Veritaserum	A truth potion.
Viridian, Vindictus|Vindictus|Vindictus Viridian|Viridian	Wrote <U>Curses and Countercurse (Bewitch your Friends and Befuddle Your Enemies with the Latest Revenges: Hair Loss, Jelly-Legs, Tongue-Tying and Much, Much More)</U> [1].
Voldemort, Lord|Lord|Lord Voldemort|Voldemort	Powerful Dark Wizard whom most refer to as "You-know-who". He killed Harry's parents and left a thunder-bolt scar on Harry's forehead in a failed attempt to kill him as a baby.<BR><U>Origin:</U><BR>Voldemort - A combination of French terms: "vol" meaning "flight", "de" meaning "of" and "mort" meaning "death, killing" in French and Latin. "Vol de mort" can also mean "Theft by death," implying Voldemort "stole" Harry's family from him by killing his parents.
Volkov	A Bulgarian Quidditch Team member.
Voyages With Vampires	A book by Gilderoy Lockhart.
Vratsa Voltures (Bulgaria)|Bulgaria|Voltures|Vratsa|Vratsa Voltures	The Vultures are perhaps the most renowned of the many superb European teams.<BR>Seven times European Cup winners, the Vultures are undoubtedly one of the most thrilling teams in the world to watch, pioneers of the long goal (shooting from well outside the scoring area), and always willing to give new players a chance to make a name for themselves.
Vulchanov	A Bulgarian Quidditch Team member.
Waddiwasi	A spell used by Prof. Lupin to send gum up Peeve's nose [3].
Waddle Bird	Used as a password to get into Gryffindor common room [2].
Waffling, Adalbert|Adalbert|Adalbert Waffling|Waffling	Wrote <U>Magical Theory</U> and <U>A History Of Magic</U>.
Wand	For magic (willow is good for charm work, mahogany for transfiguration).
Wanderings With Werewolves	A book by Gilderoy Lockhart.
Warbeck, Celestina|Celestina|Celestina Warbeck|Warbeck	Singing sorceress popular on the Whitching Hour radio program.
Wattlebird	Gryffindor password at the beginning of Book 2.
Weasley's Wizard Wheezes|Weasley|Wheezes|Wizard Wheezes	Product line of joke items invented by Fred and George Weasley.
Weasley, Arthur|Arthur|Arthur Weasley|Weasley	Ron's father, works in the Misuse of Muggle Artifacts department of the Ministry of Magic and enjoys tinkering with Muggle items.
Weasley, Bill|Bill|Bill Weasley|Weasley	Was head boy at Hogwarts, works for Gringotts in Africa.
Weasley, Charlie|Charlie|Charlie Weasley|Weasley	Was Quidditch captain at Hogwarts, in Romania studying dragons.
Weasley, Fred|Fred|Fred Weasley|Gryffindor|Weasley	Twin of George, Gryffindor, Beater on Quidditch team.
Weasley, George|George|George Weasley|Gryffindor|Weasley	Twin of Fred, Gryffindor, Beater on Quidditch team.
Weasley, Ginny|Ginny|Ginny Weasley|Weasley	Youngest Weasley and only girl, has a crush on Harry.
Weasley, Molly|Molly|Molly Weasley|Weasley	Mother of Ron, wife of Arthur, very matronly and worrisome.
Weasley, Percy|Percy|Percy Weasley|Weasley	The Gryffindor Prefect, currently the oldest Weasley student at Hogwarts.
Weasley, Ron|Ron|Ron Weasley|Weasley	Youngest Weasley boy, Harry's best friend.
Weatherby	Name Barty Crouch calls Percy.
Weird Sisters, The|Sisters|The Weird Sisters|Weird|Weird Sister|Weird Sisters|shakespeare	A very famous musical group.<BR><U>Origin:</U><BR>The creatures who prophesy the destinies of the main characters in Shakespeare`s Macbeth.<BR>
Welsh|dragon	A type of a dragon.
Wendelin the Weird|Weird|Wendelin	A witch from the medieval times who loved getting burned and performing a Flame Freezing Charm; was burned forty-seven times in different disguises.
Werewolf	A half man and half wolf creature.
Which Broomstick|Broomstick|Which	Book or catalogue (with order form in the back) which describes the different makes of flying broomsticks.
Whitby, Kevin|Kevin|Kevin Whitby|Whitby	A Hufflepuff student [4].
Whomping Willow|Whomping|Willow	A tree outside Hogwarts that becomes violent against anything it comes in contact with.
Wimbourne Wasps|Wasps|Wimbourne	A Quidditch team, Ludo Bagman was a star Beater in his day [4].
Wimple, Gilbert|Gilbert|Gilbert Wimple|Wimple	Works at the Commitee on Experimental Charms.
Wingardium Leviosa|Leviosa|Wingardium	A spell to make things fly.<BR><U>Origin:</U><BR>Wingardium Leviosa - "Wing" (ligament of propulsion) is the root of 'wingardium'. The root for 'Leviosa' is "levitate", which means to float.
Winky	House elf who comes to work at Hogwarts, Worked for Barty Crouch[4].
Witches Weekly|Weekly|Witches	Magazine for witches which has contest for most charming smile.
Witching Hour|Witching	A wizard radio program.
Wizard Chess|Chess	A game of chess with ginat, living pieces.
Wizards Duel|Duel	A one-on-one fight between wizard's, a challenge.
Wolfsbane	A plant used in potions which is the same as monkshood and also goes by the name of aconite.
Wolfsbane Potion|Wolfsbane	A potion which makes a werewolf safe during the full moon.
Wood, Oliver|Gryffindor|Oliver|Oliver Wood|Wood	Captain and Keeper of the Gryffindor Quidditch team in books 1-3.
Wormtail|Peter|Peter Pettigrew|Pettigrew	The nickname of Peter Pettigrew as a student at Hogwarts.
Wormwood	An herb that with it and ashphodel it makes a sleeping potion so powerful it's known as the &quotdrought of living death".
WWN|Network|Wireless|Wireless Network	Wizarding Wireless Network.
Year With The Yeti	A book by Gilderoy Lockhart.
Yellow|Hufflepuff	The color of the Hufflepuff Quidditch robes.
You-know-who|You know who	The term given to Lord Voldemort when people are too afraid to say his name.
Yvonne	Mrs. Dursley's friend, vacationing in Majorca [1].
Zabini, Blaise|Blaise|Blaise Zabini|Slytherin|Zabini	Student sorted into Slytherin at Hogwarts [1].
Zograf	A Bulgarian Quidditch Team member.
Zonko's|Zonko	The joke shop in Hogsmeade.
