##name	Chaucer's Middle English Glossary
##sourceLang	English
##targetLang	English
##bgl_defaultCharset	cp1252
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp1252
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp1252
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##bgl_middleUpdated	2004/02/12, 19:22
##author	Eran Tzelgov
##email	tzel@bgumail.bgu.ac.il
##description	Based on Chaucer's "Canterbury Tales"
##bgl_creationTime	2004/02/12, 11:39
8EAF66FD.bmp	File: 8EAF66FD.bmp
sadnesse	<I>noun</I> seriousness, constancy
saleweth	<I>verb, 3rd prs. sg.</I> greets
salue	<I>verb</I> greet
saluyng	<I>verbal noun</I> greeting
sans faille	without doubt
sapience	<I>noun</I> wisdom
sapiences	<I>noun</I> mental abilities
saucefleem	<I>adj.</I> pimpled
sauf	<I>adj.</I> safe
saufly	<I>adv.</I> safely, confidently
saugh	<I>verb, pst. sg.</I> saw
sautrie|sawtrie	<I>noun</I> psaltry (a harp-like instrument)
save	<I>prep.</I> except (that)
savory	<I>adj.</I> pleasant
savour	<I>noun</I> 1. smell, odor; 2. flavor
savynge	<I>adj.</I> except
sawnyng|sangwyn	<I>adj.</I> 1. red, ruddy; 2. florid, bright, ruddy
scathe	<I>noun</I> a pity
science	<I>noun</I> knowledge
sclaundre	<I>noun</I> disgrace
sclendre	<I>adj.</I> lean, feeble
scole	<I>noun, sg.</I> school
scoler	<I>noun</I> student
scoleye	<I>verb</I> study, attend the schools of the university
scriptures	<I>noun</I> books, writings
seche	<I>verb</I> seek, search
secree	<I>noun</I>
see	<I>noun</I> sea
seege	<I>noun</I> siege, a military operation
seeke|sike	<I>adj.</I> sick
seel	<I>noun</I> seal
seelde	<I>adj.</I> seldom
seet	<I>verb</I> sat
seke	<I>verb</I> visit
sely	<I>adj.</I> innocent, hapless, ignorant, foolish, insignificant
semblable	<I>adj.</I> similar
semycope	<I>noun</I> short cloak
sentence	<I>noun</I> 1. meaning, saying; 2. decision, command
sergeant of the lawe	<I>noun</I> a lawyer who belonged to the highest order in his profession (from this group of legal officers the judges of the King's courts were chosen)
serpent	<I>noun</I> snake
servitour	<I>noun</I> servant
servysable	<I>adj.</I> willing to serve, attentive
serye	<I>noun</I> argument, chain of thoughts
seson|sesoun	<I>noun</I> season
seten	<I>verb</I> sat
sette his howve	make a fool of him
seurete|seuretee	<I>noun</I> pledge, promise
sewed	<I>verb</I> pursued
sey sooth	tell the truth
seye	<I>verb</I> seen
seynd	<I>adj.</I> broiled, smoked
shadwe	<I>noun</I> shadow</I>
shamefast	<I>adj.</I> modest
shamefastnesse	<I>noun</I> modesty
shapen	<I>verb</I> destined
sharpeth	<I>verb, 3rd prs. sg.</I> sharpens
she-ape	<I>noun</I> female monkey
sheene|shene	<I>adj.</I> bright, beautiful, shone
sheere|shere	<I>noun</I> scissors, pair of shears
shende	<I>verb</I> destroy
sheres	<I>noun</I> scissors
shifte	<I>verb</I> provide
shirreve	<I>noun</I> sheriff
shiten	<I>adj.</I> dirty, defiled
sho	<I>noun</I> shoe
shoon	<I>verb</I> shone
shoop	<I>verb</I> prepared, intended
shour	<I>noun, sg.</I> rain
shoures	<I>noun, pl.</I> rain showers, hardships
shoures soote	sweet showers, rain
shrewe	<I>verb</I>
shrewed	<I>adj.</I> cursed
shrewednesse	<I>noun</I> wickedness
shrift, shrifte	<I>noun</I> confession
shryven	<I>verb</I> confessed
sighte	<I>noun</I> foresight
sike|seeke|sik	<I>adj.</I> sick
siker	<I>adv.</I> certain
sikerly|sekirly	<I>adv.</I> certainly, truly
sikernesse	<I>noun</I> certainty, security
similitude	<I>noun</I> complement, counterpart
sire	<I>noun</I> father
sith	<I>adv.</I> since
sitthe	<I>adv.</I> afterwards
slake	verb <I>verb</I> diminish
slakke	<I>adj.</I> slow
sle|slee	<I>verb</I> kill, slay
sleen	<I>verb</I> kill, slay
sleep	<I>verb</I> slept
sleer	<I>noun</I> slayer
sleeth	<I>verb, 3rd prs. sg.</I> kills, slays
sleighte	<I>noun</I></I> trick, trickery
slewthe	<I>noun</I> sloth, laziness
slider	<I>adj.</I> slippery
slogardie|slogardye	<I>noun</I> sluggishness, slothfulness, laziness
slouthe	<I>noun</I> sloth, laziness
slow	<I>verb</I> killed, slew
slyde	<I>verb</I> slip away
slyghte	<I>noun</I> trickery
slyk	<I>adj.</I> sleek, shining
smal	<I>noun</I> 1. little, slender; 2. high (of voice)
smale	<I>adj.</I> small
smale tytheres	<I>noun</I> those reluctant to pay full tithes
smart	<I>adj.</I> brisk
smerte	<I>verb</I> suffers
smoklees	<I>adj.</I> naked (without a smock)
snybbed	<I>verb</I> rebuked, reprimanded
snybben	<I>verb</I> rebuke
so greet repair	many visitors
sobre	<I>adj.</I> serious, grave
sobrely	<I>adv.</I> seriously, gravely
sodeynly	<I>adv.</I> suddenly
softe	<I>adv</I>. 1. gently; 2. quietly; <I>adj.</I> 1. gentle; 2. quiet
sojourne	<I>verb</I> remain
sojourned	<I>verb</I> remained
sokyngly	<I>adv.</I> gradually, step by step
solempne	<I>adj.</I> dignified, important
solempnely	<I>adv.</I> ceremoniously, solemnly
solempnitee|solempnytee	<I>noun</I> ceremony
somdel|somdeel	<I>adv.</I> somewhat, partly
somnour|somonour	<I>noun</I> a server of summonses for an ecclesiastical court
sonde	<I>noun</I> servant, messenger
sondry	<I>adj.</I> various, different
sondry folk	<I>noun</I> various sorts of people
sondry londes	<I>noun</I> various countries
sondry tonges	<I>noun</I> various languages
sondry wise|sondry wyse	<I>noun</I> various ways
songe	<I>verb</I> sung
sonken	<I>verb</I> sunk
sonne	<I>noun</I> sun
soong|song	<I>verb, pst. sg.</I> sang
soor|soore	<I>adv.</I>
soote	<I>adj.</I> sweet, sweet-smelling
sooth|soothe|sothe	<I>noun</I> truth
soothfastnesse	<I>noun</I> truthfulness
soothly	<I>adv.</I> truly
soothnesse	<I>noun</I> truth, reality
soper	<I>noun</I> dinner
sophyme	<I>noun</I> sophism, plausible but faulty argument
sorwe	<I>noun</I> sorrow
sorweth	<I>verb</I> grieves
sothe	<I>noun</I> truth
sother	<I>comp.</I> truer
sotilly	<I>adv.</I> skilfully
soukynge	<I>verb</I> sucking
soul	<I>adv.</I> solitary
soun	<I>noun</I> sound
soutere	<I>noun</I> cobbler, a person that mends and repairs shoes
soutiltee	<I>noun</I> trick
sovereyn	<I>adj.</I> best, outstanding, most excellent
sovereyn pestilence	<I>noun</I> ultimate wickedness
sovereyn prys	<I>noun</I> outstanding reputation
sowded	<I>verb</I> united
sowe	<I>verb</I> sown
sowne	<I>verb</I> 1. imitate; 2. play, sound, resound
sowple	<I>adj.</I> compliant
space	<I>noun</I> 1. time; 2. opportunity
sparhauk|sperhauk	<I>noun</I> sparrow hawk
sparre	<I>noun</I> (wooden) beam
sparth	<I>noun</I> battle-axe
spectacle	<I>noun</I> eyeglass
spedde	<I>verb</I> hurried
speed	<I>verb</I> hurry
spille	<I>verb</I> destroy, put to death
spitously	<I>adv.</I> 1. angrily, spitefully; 2. loudly
sporned	<I>verb</I> stumbled
spousaille	<I>noun</I> wedding
spouse	<I>noun</I> husband
spray	<I>noun</I> branch
squaymous	<I></I>sqeamish, easily nauseated or disgusted
squier	<I>noun</I> squire, a young knight in the service of another knight
stal	<I>verb</I> stole
stalke	<I>noun</I> piece of straw
stant	<I>verb</I> stands
stape	<I>adj.</I> advanced
steede	<I>noun</I> war-horse
stele|stelen	<I>verb</I> steal<BR><I>noun</I> handle
stent	<I>verb</I> stopped
stente	<I>verb, pst. sg.</I> ceased, stopped
sterve	<I>verb</I> die
sterven	<I>verb</I> die
stevene	<I>noun</I> voice, speech
stif	<I>adj.</I> strong, powerful
stille	<I>adv.</I> silently, motionless
stirte	<I>verb</I> rushed
stot	<I>noun</I> horse
strangled with	killed by
straunge strem	foreign river
straunge strondes	foreign shores
stree	<I>noun</I> straw
streit	<I>adj.</I> narrow, small
streite yteyd	<I>adj.</I> tightly fastened
stremes	<I>nou, pl.</I> currents
stryvyng	<I>verbal noun</I> strife, quarrelling
sturdinesse	<I>noun</I> cruelty, harshness
sturdy	<I>adj.</I> cruel, harsh, strong
stuwe	<I>noun</I> fishpond
stynk	<I>noun</I> stench
styth	<I>noun</I> anvil
subget	<I>noun</I> subject
sublymed	<I>adj.</I> purified
sublymyng	<I>verbal noun</I> sublimating, purifying
substance	<I>noun</I> (fixed) income
subtiltee	<I>noun</I> craftiness, trickery, subility
suffisaunt	<I>adj.</I> suitable
suffrance	<I>noun</I> patience, forbearance
suffren	<I>verb</I> allow
superfluitee	<I>noun</I> abundance
surcote	<I>noun</I> outer coat
suretee	<I>noun</I> security, certainty
suspect	<I>noun</I> suspicion
suster	<I>noun</I> sister
swalwe|swelwe	<I>verb</I> swallow
swapte	<I>verb</I> fell suddenly
swatte	<I>verb</I> sweated
swayn	<I></I>young gentleman
swerd	<I>noun</I> sword
sweven	<I>verb</I> dream
swich	<I>pro.</I> such
swich poraille	such poor people
swonken	<I>verb, pst.</I> worked
swore	<I>verb</I> promised
swymme	<I>verb</I> float
swynes-heed	<I>noun</I> pig's head
swynk	noun <I>verb</I> work, toil
swynke|swynken	<I>verb, prsnt.</I> work, toil
swynkere	<I>noun</I> labourer, worker
swyve	<I>verb</I> copulate with
swyved	<I>verb</I> copulated with
symple	<I>adj.</I> simple, modest
symple and coy	<I>adj.</I> unaffected and quiet, modest
syn	<I>conj. & prep.</I> since
syngynge	<I>verb</I> singing
synne	<I>noun</I> sin, misbehaviour
synnes sevene	seven deadly sins (Avarice, Envy, Gluttony, Lust, Pride, Sloth, Wrath)
t'overbyde	<I>verb</I> to outlive
taas	<I>noun</I> heap
table dormant	<I>noun</I> table fixed in its place, as distinct from one taken down between meals
tables	<I>noun</I> backgammon
tabour	<I>noun</I> drum
tappestere	<I>noun</I> barmaid
tapycer	<I>noun</I> tapestry-maker, weaver of tapestries, rugs, etc.
teene	<I>noun</I> trouble, vexation
teeres|teeris	<I>noun</I> tears
tempest	<I>noun</I> storm
tercelet	<I>noun</I> male falcon
testif	<I>adj.</I> head-strong, testy
th'orisonte	<I>noun</I> the horizon
theef	<I>noun</I> thief
therbiforn	<I>adv.</I> previously
therto	<I>adv.</I> moreover
thikke knarre	<I>noun</I> stout fellow
thilke	<I>demonstr. adj.</I> that (same)
tholed	<I>verb</I> suffered
thombe	<I>noun</I> thumb
thonder-clappes	<I>noun, pl.</I> thunderstrokes
thonder-dent|thonder-dynt	<I>noun</I> thunderstroke
thral	<I>noun</I> slave, servant
thraldom	<I>noun</I> slavery, servitude
thre	<I>num.</I> three
threpe	<I>verb</I> assert, affirm positively
thridde	<I>num.</I> third
thriftily	<I>adv.</I> carefully, properly
thrifty	<I>adj.</I> suitable, servicable, proper
throng	<I>verb</I> thrust
throop	<I>noun</I> village
throte-bolle	<I>noun</I> Adam's apple
throwe	<I>noun</I> while
thurgh	<I>prep.</I> 1. through; 2. because of
thurgh-girt	<I>adj.</I> pierced through
thynges	<I>noun</I> duties, rites, business
tikel	<I>adj.</I> ticklish, unreliable, unstable
tithe	<I>noun</I> a 10th part of one's income paid for the support of a church
to lyte	too little
tobreketh	<I>verb, 3rd prs. sg.</I> shatters, breaks in pieces
tobreste	<I>verb</I> shatter, break in pieces
tobrosten	<I>verb</I> shattered, broken in pieces
tombesteres	<I>noun, p.</I> dancing girls
tonge	<I>noun</I> language
tonne	<I>noun</I> wine barrel
took his wit	<I>verb</I> calculated
toon	<I></I> toes
torace	<I>verb, prsnt. sg.</I> tear to pieces
torente	<I>verb, pst. sg.</I> tore to pieces
tormented	<I>verb</I> tortured
tormentrie	<I>noun</I> torture
totere	<I>verb</I> tear to pieces
toty	<I>adj.</I> dizzy
toun	<I>noun</I> town
tour	<I>noun, sg.</I> tower
toures	<I>noun, pl.</I> towers
toute	<I>noun</I> rump, human buttocks
towaille	<I>noun</I> towel
trad	<I>verb</I> copulated with
travaillynge	<I>verbal noun</I> in labor
tregetoures	<I>noun</I> illusionists, jugglers
trench	<I>noun</I> path
trenchant	<I>adj.</I> sharp
tresoor	<I>noun</I> treasure
tretee	<I>noun</I> negotiation
tretis|tretys	<I>noun</I> treaty, negotiation
trewe	<I>adj.</I> true
trewely	<I>adv.</I> truly
triacle	<I>noun</I> medicine, remedy
trompe	<I>noun</I> trumpet
trone	<I>noun</I> throne
trouthe	<I>noun</I> 1. fidelity, loyalty; 2. pledge, promise
trowe	<I>verb</I> think, suppose
trowed	<I>verb</I> believed, thought
trussed	<I>verb</I> packed
tuwel	<I>noun</I> anus
tweye	<I>num.</I> two
twight	<I>adj. & verb</I> pulled
twiste	<I>verb</I> tortured
twynne	<I>verb</I> depart, separate
unbrent	<I>adj.</I> unburnt
undertake	<I>verb</I> affirm, declare
undigne	<I>adj.</I> unsuitable, unworthy
unheele	<I>noun</I> misery
unkonnynge	<I>noun</I> lack of skill, ignorance; <I>adj.</I> unskillful, ignorant
unkouth	<I>adj.</I> exotic, rare, unfamiliar
unkyndely	<I>adv.</I> unnaturally
unlyklinesse	<I>noun</I> unsuitability
unnethe|unnethes	<I>adv</I> hardly, with difficulty
unreste	<I>noun</I> distress
unsely	<I>adj.</I> unhappy
unshette	<I>verb</I> unlocked
unthank	<I>noun</I> bad luck, curses
unthriftily	<I>adv.</I> poorly
untrewe	<I>adj</I> inaccurately
unwar	<I>adj</I> unaware, unexpected
unwemmed	<I>adj.</I> unblemished, undefiled
unwist	<I>adj.</I> uninformed, unknown
unwityngly	<I>adv.</I> unknowingly
unyolden	<I>verbal noun</I> unyielding
upon lond	<I>adj.</I> in the countryside
urynales	<I>noun</I> glass flasks
usaunt	<I>adj.</I> accustomed
vapour	<I>noun</I> emanation, influence
vassellage	<I>noun</I> prowess
vavasour	<I>noun</I> feudal landholder, landowner
veel	<I>noun</I> veal
veluettes	<I>noun</I> velvet vlothes
venerie	<I>verbal noun</I> hunting
venial|venyal	<I>adj.</I> pardonable, capable of being excused or forgiven
venym	<I>noun</I> poison
vernage	<I>noun</I> a white Italian wine (vernaccia)
vernycle	<I>noun</I> miniature reproduction of St. Veronica's sacred cloth, bearing the imprint of Jesus' features
verraily	<I>adv.</I> truly
verray	<I>adj.</I> true
veyn	<I>adj.</I> foolish, wrong, idle
veyn ymaginacioun	<I>noun</I> wrong conception, idle fancy
veyne	<I>noun</I> vein (of the plant)
viage	<I>noun</I> journey
vigilies	<I>noun, pl.</I> vigils, feasts/services held on the eve of a religious festival
viker	<I>noun</I> vicar
vileynsly	<I>adv.</I> rudely, shamefully
vileynye	<I>noun</I> 1. evil, rudeness, shame, dishonor; 2. injury
vinolent	<I>adj.</I> drunken
virytrate	<I>noun</I> hag, ugly old woman
visage	<I>noun</I> face
vitaille	<I>noun</I> victuals, provisions, stock of food
voided|voyded|yvoyded	<I>verb</I> removed
voirdit	<I>noun</I> verdict
volupeer	<I>noun</I> nightcap
vouche-sauf|vouche sauf	<I>verb</I> agree, grant
voyden	<I>verb</I> get rid of, remove
voys	<I>noun</I> 1. opinion; 2. report
waast	<I>verb</I> waist
wafereres	<I>noun, pl.</I> sellers of wafer-cakes
walet	<I>noun</I> pouch, knapsack
wang-tooth	<I>noun</I> molar
wanges	<I>noun</I> teeth
wanhope	<I>noun</I> despair
wantowne	<I>adj.</I> pleasure-loving, jovial
wantownesse	<I>noun</I> affectation
war	<I>adj</I> 1. aware; 2. prudent
warde	<I>noun</I> custody
warde-cors	<I>noun</I> bodyguard
wardeyn	<I>noun</I> 1. master of the college; 2. guardian
ware	<I>noun</I> merchandise, goods
warente	<I>verb</I> protect
warisshe	<I>verb</I> recover
warisshynge	<I>noun</I> cure, healing
warye	<I>noun</I> curse
wastel-breed	<I>noun</I> expensive fine white bread
watres corosif	<I>noun</I> acids
wawes	<I>noun, pl.</I> waves
wayk|wayke	<I>adj.</I> weak
waymentinge|waymentynge	<I>noun</I> lamentation
webbe	<I>noun</I> weaver
wedde	<I>verb, prsnt.</I>
wedded	married
weddede	<I>verb</I> married
weddynge	<I>noun</I> wedding
weel, wel	<I>adv.</I> well
weep	<I>verb</I> wept
weex	<I>verb</I> became
weighte|wighte	<I>noun</I> weight
wele	<I>noun</I> happiness, prosperity
welle	<I>noun</I> source, spring
wem	<I>noun</I> harm
wemmelees	<I>adj.</I> spotless, without blemish
wenche	<I>noun</I> girl, maid, female servant
wepene	<I>noun, pl.</I> weapons
werche	<I>noun</I> work
were	<I>adj.</I> defend, protect
wered	<I>verb</I> wore
werre	<I>noun</I> war
werreye	<I>verb, prsnt.</I> wage war on
werreyed	<I>verb, pst.</I> waged war on
werte	<I>noun</I> wart, a small benign growth on the skin, usually hard and rounded, caused by a virus-induced abnormal growth of skin cells and thickening of the epidermis
wessh	<I>verb</I> washed
wexe	<I>verb, prsnt.</I> become, grow, increase, breed
wexeth	<I>verb, prsnt.</I> becomes, grows, increases, breeds
weyve	<I>verb</I> turn aside, neglect
wezele	<I>noun</I> weasel, a small brown carnivorous mammal
whan	<I> noun</I> when, period of time.
whelkes	<I>noun</I> pimples, pustules
whelp	<I>noun</I> dog, pup
whennes	<I>adv.</I> whence, why
whileer	<I>adv.</I> just now
whilom	<I>adv.</I> once, formerly
whippeltree	<I>noun</I> cornel-tree
wight|wyght	<I>noun</I> person, creature, being
wist	<I>pst. prtcpl.</I> known
wiste	<I>verb, pst. sg.</I> knew;
wit	<I>noun</I> intelligence, mind, judgement
witen	<I>verb</I> know
with o voys	<I>adv.</I> unanimously
withalle	<I>adv.</I> indeed, moreover
withholde	<I>verb</I> forced to remain
withseye	<I>verb</I> renounce, deny
wityng	<I>noun</I> knowledge
wlatsom	<I>adj.</I> disgusting, loathsome
wo	<I>noun</I> woe, regret, sorrow, pain
wodedowve	<I>noun</I> wood pigeon
wolde	<I>verb, pst.sg.</I> intended to, desired;
wolden	<I>verb, pst.pl.</I> intended to, desired
wone	<I>noun</I> practice, custom
woned	<I>verb, pst.</I> dwelt
wonyng	<I>noun</I> dwelling
wood	<I>adj.</I> crazy, mad, insane
woost	<I>verb, 2nd pers. prsnt. sg.</I> know
woostow	do you know
woot	<I>verb, 1st & 3rd pers. prsnt. sg.</I> know, knows
worshipe	<I>noun</I> honour, good reputation
worthy	<I>adj.</I> respectable, eminent
worthynesse	<I>noun</I> respectability, dignity, eminence
woxen	<I>verb</I> grown, become
wraw	<I>adj.</I> grumpy, ill-tempered, peevish
wrecchednesse	<I>noun</I> misery, wretchedness
wreche	<I>noun</I> vengeance
wrek	<I>verb</I> avenge
wreke|wreken	<I>verb</I> 1. avenge, avenged; 2. revenge oneself
wrestling	<I>verbal noun</I> wrestling
wreye	<I>verb</I> betray
wrooth|wroth|wrothe,	<I>adj.</I> angry
wrye	<I>verb</I> cover
wydwe	<I>noun</I> widow
wyf	<I>noun</I> wife
wyke	<I>noun</I> week
wyket	<I>noun</I> wicket gate
wympul	<I>noun</I> wimple, a head dress that covers all but the face
wynke	<I>verb</I> close both eyes
wynnyng	<I>noun</I> profit
wyte	<I>verb</I> blame
yaf	<I>verb, pst.</I> gave
ybete	<I>verb, pst. prtcpl.</I> embroidered
ycorve|ycorven|ykorven	<I>verb</I> slit, cut
ydelly	<I>adj.</I> in vain, in idleness
ydolastre	<I>noun</I> idolater
ye	<I>noun</I> eye
yeer	<I>noun</I> years
yeerd|yerd	<I>noun</I> enclosed garden or yard
yeld	<I>verb</I> give back
yelde	<I>verb</I> reward, repay
yelden	<I>verb</I> 1. surrender; 2. pay
yeman	<I>noun</I> yeoman, freeborn servant
yen	<I>noun</I> eyes
yeve|yif	<I>verb, prsnt.</I> give
yeve, yeven	<I>verb</I> give, given
yevest	<I>verb, 2nd prs. sg.</I> give
yeveth	<I>verb, 3rd prs. sg.</I> gives
yfeere	<I>adv.</I> together
yfostred	<I>verb</I> brought up, raised
yglewed	<I>verb</I> glued
ygrave	<I>verb</I> buried
yhid	<I>adj. & verb</I> hidden
yifte	<I>noun, sg.</I> gift
yiftes	<I>noun, pl.</I> gifts
yis	<I>adv.</I> yes indeed
yiven	<I>verb, pst. prtcpl.</I> given
ykembd	<I>adj. verb</I> combed
ylyk	<I>adj.</I> alike, equal, like
ynogh|ynough	<I>adj. noun</I> enough
ynorissed	<I>adj.</I> bred, raised, educated
yolden	<I>verb</I> yielded
yolleden	<I>verb</I> yelled
yowthe	<I>noun</I> youth
ypayed	<I>verb</I> paid
ypocryte	<I>noun</I> hypocrite
ypreved	<I>verb</I> proved
ypunysshed	<I>verb</I> punished
ysene	<I>adj.</I> visible
yshryve	<I>verb</I> confessed, penitent, shriven
ysprad	<I>verb</I> spread
yswonke	<I>verb</I> toiled, worked
yvel	<I>adj.</I> evil, wicked
yvele apayd|yvele apayed	<I>adj.</I> displeased
