##name	Terms and symbols used in pharmacology
##sourceLang	English
##targetLang	English
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp1252
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp1252
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##bgl_middleUpdated	2000/11/21, 07:57
##author	Edward W. Pelikan, M.D.
##description	Glossary of terms and symbols used in pharmacology\nCopyright 1995 -98 by Trustees of Boston University. All rights reserved.
##browsingEnabled	
##bgl_creationTime	2000/11/09, 12:16
8EAF66FD.bmp	File: 8EAF66FD.bmp
Infusion Kinetics	Infusion, as a means of drug administration, involves an effectively continuous flow of a drug solution into the blood stream over a relatively long period of time. (Intravascular <I>injections</I> are separate administrations of drug solutions, each over a short period of time.) A major purpose of an infusion is to maintain a steady blood or plasma concentration of drug over a long period of time, i.e. to achieve and maintain C<sub>ss</sub>. <BR>The C<sub>ss</sub> achieved during infusion of a drug is directly proportional to the rate of drug administration (D/T, or k<sub>0</sub>), and inversely proportional to both the rate of elimination (k<sub>el</sub>), and to the volume of body throughout which the drug is distributed: C<sub>ss</sub> =D/Tk<sub>el</sub>V<sub>d</sub>. Since, k<sub>el</sub>V<sub>d</sub> equals total clearance: C<sub>ss</sub> = D/TCl<sub>T</sub>, or C<sub>ss</sub> =k<sub>0</sub>/Cl<sub>T</sub>. The concentration finally achieved varies directly with the infusion rate and indirectly with the total clearance of the drug (always assuming first-order elimination and a single compartment system). <BR><BR>For a drug given by infusion, and eliminated by first-order kinetics from a one-compartment system, the rate at which Css is achieved depends only on the half-life of the drug. In the absence of other<BR>doses (such as a loading dose [q.v.]) the plasma concentration at any time after beginning the infusion (C<sub>T</sub>), expressed as a fraction of the C<sub>ss</sub> to be achieved, is given by (1 - f): <BR><BR> C<sub>T</sub>/C<sub>ss</sub> = 1 - 0.5<sup>T/t1/2</sup> <BR><BR>After duration of infusion of one half-life, 50% of the final concentration will have been achieved; after a duration of infusion of 4 half-lives, about 95% of the final concentration will have been achieved.<BR><BR>Cf. <a href="bword://Css">Css</A>(C<sub>ss</sub>), <a href="bword://F">F</A>, <a href="bword://Multiple Dose Regimens">Multiple Dose Regimens</A>, <a href="bword://First-Order Kinetics">First-Order Kinetics</A>, <a href="bword://Compartment">Compartment</A>
Intrinsic Activity	The property of a drug which determines the amount of biological effect produced per unit of drug-receptor complex formed. Two agents combining with equivalent sets of receptors may not produce equal degrees of effect even if both agents are given in maximally effective doses; the agents differ in their intrinsic activities and the one producing the greater maximum effect has the greater intrinsic activity. Intrinsic activity is not the same as "potency" and may be completely independent of it. Meperidine and morphine presumably combine with the same receptors to produce analgesia, but regardless of dose, the maximum degree of analgesia produced by morphine is greater than that produced by meperidine; morphine has the greater intrinsic activity. Intrinsic activity - like affinity - depends on the chemical natures of both the drug and the receptor, but intrinsic activity and affinity apparently can vary independently with changes in the drug molecule. <BR>In analogy to the Lineweaver-Burk plot of the reciprocal of reaction velocity of an enzymatically catalyzed reaction against the reciprocal of the substrate concentration, one may plot the reciprocal of the magnitude of the drug-induced biological effect against the reciprocal of the drug concentration . Under ideal conditions, the slope of the resulting line is a measure of affinity and the point of intersection of the line with the ordinate is a measure of intrinsic activity.<BR>Cf. <A HREF="bword://Affinity">Affinity</A> , <A HREF="bword://Receptor">Receptor</A> , <A href="bword://Ceiling">Ceiling Effect</A> . <A HREF="bword://Antagonism">Antagonism</A> , <a href="bword://Dose-Effect Curve">Dose-Effect Curve</A>
k0	<B> k<sub>0</sub> </B> - The "absorption rate constant" when rate of absorption (D/T) does not vary. k<sub>0</sub> describes the rate at which drug enters the body during constant-rate intravenous infusions, or during use of "sustained" release preparations for oral or transdermal drug administration.
ka	<B> k<sub>a</sub> </B> - The "absorption rate constant" for a drug administered by a route other than the intravenous. The rate of absorption of a drug absorbed from its site of application according to first-order kinetics. ka is determined directly, or indirectly, as the slope of the linear relationship between the logarithm of the amount unabsorbed and t, when natural logarithms, i.e. logarithms to the base e, are used. The half-time for absorption is computed as 0.693/k<sub>a</sub>, i.e. ln 2/k<sub>a</sub>.<BR><BR>Cf. <a href="bword://kel">kel</A> (k<sub>el</sub>), <a href="bword://k0">k0</A> (k<sub>0</sub>), <a href="bword://t1/2">t1/2</A> (t<sub>1/2</sub>), <a href="bword://Half-Life">Half-Life</A>, <a href="bword://First-Order Kinetics">First-Order Kinetics</A>, <a href="bword://Cmax">Cmax</A> (C<sub>max</sub>)
kel	<B> k<sub>el</sub> </B> - The "elimination rate constant" for a drug eliminated according to the laws of first-order reaction kinetics; the slope of the plot of the logarithm of concentration against time, when natural logarithms, i.e. logarithms to the base e, are used. t<sub>1/2</sub> = 0.693/k<sub>el</sub>. k<sub>el</sub> = 2.303b. Cl<sub>T</sub> = k<sub>el</sub>V<sub>d</sub>. AUC from T<sub>n</sub> to infinity = C<sub>n</sub>/K<sub>el</sub>.<BR><BR>Cf. <a href="bword://b">b</A>, <a href="bword://t1/2">t1/2</A> (t<sub>1/2</sub>), <a href="bword://Half-Life">Half-Life</A>, <a href="bword://ka">ka</A> (k<sub>a</sub>), <a href="bword://First-Order Kinetics">First-Order Kinetics</A>
Latent Period or Latency|Latency|Latent Period	The period of time which must elapse between the time at which a dose of drug is applied to a biologic system and the time at which a specified pharmacologic effect is produced. In general, the latent period varies inversely with dose; the relationship between dose and latent period for a given agent is described by a <I>time-dose</I> or <I>time-concentration</I> curve.<BR> Cf. <A HREF="bword://Time - Concentration Curve">Time-Concentration Curve</A>, <A HREF="bword://CT Index">CT Index</A>.
LD50	See <A HREF="bword://Median Effective Dose">Median Effective Dose</A>.
Loading Dose	A larger than normal dose (D*) administered as the first in a series of doses, the others of which are smaller than D* but equal to each other. The loading dose is administered in order to achieve a therapeutic amount in the body more rapidly than would occur only by cumulation of the repeated smaller doses. The smaller doses (D) which are given after D* are called "maintenance doses". The effect of D* on C becomes relatively less with each succeeding maintenance dose; finally C<sub>ss,max</sub> and C<sub>ss,min</sub> are determined by D, and are uninfluenced by D*. <BR><BR>The relative sizes of D and D* can be adjusted so that peak plasma concentrations (C<sub>max</sub>) are the same following every dose, including the first with D*, and all are equal to C<sub>ss,max</sub>. These conditions are met when D/D* = 1-f.<BR><BR>Cf. <a href="bword://Dose">Dose</A>, <a href="bword://Cmax">Cmax</A> (C<sub>max</sub>), D<sub>ss</sub>, <a href="bword://F">F</A>, <a href="bword://Multiple Dose Regimens">Multiple Dose Regimens</A>
Maintenance Dose	See <A HREF="bword://Loading Dose">Loading Dose</A>.
Median Effective Dose	The dose of a drug predicted (by statistical techniques) to produce a characteristic effect in 50 percent of the subjects to whom the dose is given. The median effective dose (usually abbreviated ED50) is found by interpolation from a dose-effect curve. The ED50 is the most frequently used standardized dose by means of which the potencies of drugs are compared. Although one can determine the dose of drug predicted to be effective in one percent (ED1) or 99 percent (ED99) of a population, the ED50 can be determined more precisely than other similar values. An ED50 can be determined only from data involving all or none (quantal) response; for quantal response data, values for ED0 and ED100 cannot be determined. In analogy to the median effective dose, the pharmacologist speaks of a median lethal dose (LD50), a median anesthetic dose(AD50), a median convulsive dose (CD50), etc. <BR>Cf. <a href="bword://Dose-Effect Curve">Dose-Effect Curve</A> , <A HREF="bword://Therapeutic Index">Therapeutic Index</A> , <A HREF="bword://Standardized Safety Margin">Standardized Safety Margin</A> , <A HREF="bword://Bioassay">Bioassay</A> , <A HREF="bword://Metameter">Metameter</A>
Metameter	A term used to designate "the measurement or transformation of the measurement used in evaluating biological tests." Examples of metameters of dose include "milligrams," "moles," "log milligrams," "log milligrams per kilogram of body weight," etc. Metameters of response include "increase in blood pressure, in mmHg," "Maximum blood pressure achieved, in mmHg," and "percent increase in blood pressure." Metameters are frequently and erroneously chosen only to facilitate statistical summary and analysis of data; the metameter used may also obscure or influence the biological interpretation of the data in a manner not intended or expected by the investigator. For example, implicit in the calculation of "percent change in blood pressure" is the statement that the final state of the system is a function of the initial state which may or may not be true.<BR>Cf. <A HREF="bword://Parameter">Parameter</A> , <A HREF="bword://Bioassay">Bioassay</A> , <a href="bword://Dose-Effect Curve">Dose-Effect Curve</A>
Multiple Dose Regimens|Multiple Dose Regimen	The pharmacokinetic aspects of treatment schedules which involve more than one dose of a drug are discussed below. The relationships described involve assumptions of instantaneous intravenous administration and distribution of a drug which is eliminated by first-order kinetics from a single-compartment system, and is given in equal doses at equal time intervals. The relationships become less accurate in describing real situations to the extent that the real systems depart from the ideal model, i.e. to the extent that ka is not much greater than kel, and to the extent that Vda is not much smaller than Vdb and/or kea is not much greater than keb. <BR>When equal doses are administered at equal intervals, the peak plasma concentration after the nth dose, Cmax,n is given by the relationship:<BR>Cmax,n = C0 (1 - fn)/( l- f)<BR><BR>The "trough" concentrations (Cmin) for the two conditions are: <BR>Cmin,n =Cmax,n - C0, and<BR>Css,min = Css,max - C0, respectively.<BR>Knowing the half-life of a drug and the Css,max and Css,min desired to produce optimum therapy, the dose interval, t, necessary to achieve and maintain these maximum and minimum concentrations can be determined from the relationship:<BR>t= 1.443 (t1/2) ln(Css,max/Css,min).<BR>(Remember that ln X = 2.303 log X, that t1/2 = 0.693/kel, and that 1/0.693 = 1.443.) <BR><BR>The doses to be administered at intervals, t, to produce the desired Css,max and Css,min are inferred from experimental data relating the size of single doses to the peak plasma concentrations (Cmax) each produces, or are estimated from the relationship F · D/Vd =C, when the Vd and F of the drug are known. (The relationship among Css,max, Css,min and expected therapeutic outcome, including occurrence of side effects, are inferred from dose-effect relationships established in clinical pharmacologic experiments.) <BR>With repeated doses, at equal intervals, peak plasma concentrations (Cmax) approach but, in theory, never reach Css,max. In practice, it is useful to know how long it takes for Cmax to reach some specified level with respect to Css, max, i.e., how long it takes for Cmax/Css, max to reach, say, 0.95. Knowing the expected value of Css,max and the fractional achievement desired, e.g. 0.95, it is easy to compute the desired Cmax. Then, knowing the dose interval, t, and the half-life of the drug, the time required to reach the desired Cmax is given by the relationship:<BR>nt = 1.443 ( t1/2) ln[(Css,max - Cmax)/Css,max] <BR>where the time required (nt) is expressed as the product of the number of doses and the duration of the dose interval (t). The number of doses required to achieve the desired ratio of Cmax to Css,max may be determined by dividing the right hand member of the equation by the length of the dose interval. <BR>When t is long, relative to t1/2 , many doses may have to be given and much time may have to pass if a reasonable fraction of Css,max is to be achieved by administering identical doses at equal interval. Under such circumstances, prompt achievement of therapeutically effective blood levels may require beginning the treatment regimen with a "loading dose" (q.v.).<BR>Cf. <a href="bword://Cmax">Cmax</A> (Cmax),<a href="bword://Css">Css</A> (Css), <a href="bword://Infusion Kinetics">Infusion Kinetics</A> , <a href="bword://First-Order Kinetics">First-Order Kinetics</A> , <a href="bword://Compartment">Compartment</A>
N	The number of doses in a series; as a subscript, the last dose in a series or the number of the last dose.<BR>Cf. <a href="bword://Cmax">Cmax</A> (C<sub>max</sub>), <a href="bword://Css">Css</A> (C<sub>ss</sub>), <a href="bword://Multiple Dose Regimens">Multiple Dose Regimens</A>
Narcotic|Narcotics	Formerly, an agent capable of producing coma or stupor (from Greek <I>narke:</I> torpor, numbness). Now, usually, any drug which produces analgesia and is capable of producing stupor: pain is relieved by a dose or narcotic before the occurrence of sleep or unconsciousness. Legally, the tern "narcotic " is applied only to those drugs the sale and use of which is regulated by the Harrison Narcotic Act.<BR>Cf. <A HREF="bword://Addiction">Addiction</A> , <A HREF="bword://Anesthetic">Anesthetic</A> , <A HREF="bword://Analgesic">Analgesic</A>
National Formulary (N.F.)|N.F.|NF|National Formulary	A reference volume published formerly by the American Pharmaceutical Association containing standards of purity and methods of assay for some drugs, and formulae and methods of manufacture for a variety of pharmaceutical preparations. Drugs were included on the basis of demand as well as therapeutic value. The N.F. and the U.S.P. are recognized by the F.D.A. as official standards, and the two are now published as a single volume.<BR>Cf. <A href="bword://U.S.P.">U.S.P.</A> , N.N.D. , <A href="bword://F.D.A.">F.D.A.</A>
Negative Control Drug or Negative Control Procedure|Negative Control Drug|Negative Control Procedure	A treatment incorporated into an experiment with the intention that it have no effects on the experimental system like those expected of the independent variable. In a pharmacologic experiment, the negative control drug mimics in every way the drug preparation under investigation (including identity of dosage form, vehicle, mode of application, etc.) except that the negative control drug lacks the ingredient which is expected to be responsible for the biological effect of the test preparation. The negative control drug has two functions in an experiment: 1.) To permit ascribing a causal relationship between treatment with the independent variable and changes in the experimental system which follow treatment. If the experimental system responds to both the negative control drug and the drug preparation under test, one cannot - in the absence of other information - legitimately infer that the effects of the test preparation are caused by the supposedly pharmacodynamically active test preparation. 2.) To serve as a basis for quantitative estimation of the effects of the independent variable in excess of those effects produced by non-specific changes in the environment or the experimental system. A test drug preparation may have non-specific effects like those of the negative control drug, but may also have specific effects that can be attributed to the ingredient that is unique to the test preparation. <BR>Careful use of a negative control drug in an experiment prevents erroneous conclusions about the apparent activity of a test preparation; use of a positive control drug prevents making erroneous conclusions about apparent inactivity of a test preparation.<BR>Cf. <A HREF="bword://Positive Control Drug">Positive Control Drug</A> , <A HREF="bword://Dummy">Dummy</A> , <A HREF="bword://Placebo">Placebo</A> , <A HREF="bword://Bioassay">Bioassay</A> , <A HREF="bword://Cross - Over Experiment">Cross-Over Experiment</A>
Parameter	One of the elements of an experiment which can be varied, but which the experimenter tries to control or maintain constant during the course of a specific experiment, while intentionally altering the <I>independent variable</I> and observing changes in the <I>dependent variable. </I> Parameters in one experiment (stimulus strength, for example) might well be independent variables in another. <BR> Originally, the variable elements or terms of an equation that determine the overall position within the axes of the line or figure described by the equation; to be contrasted with the independent variable, specific values for which are uniquely related to specific values of the dependent variable. Constants or invariants always have the same value, in whatever equation they occur. In the equation Y = e<sup>(a-bX)</sup>, X is the independent variable, Y is the dependent variable, e (the base of the system of natural logarithms: 2.7182+) is a constant, and a and b are parameters.<BR>Cf. <A HREF="bword://Metameter">Metameter</A>, <A HREF="bword://Bioassay">Bioassay</A>
Pc	<B> P<sub>c</sub> </B> - The plasma concentration of a drug at the mid-point of a particular time interval. Specifically, in computation of renal clearance, the plasma concentration at the mid-point of the time period over which urine was collected. For example, when urine was collected over the time interval (t - t'), P<sub>c</sub> is determined at (t - t')/2 and Cl<sub>R</sub> = A<sub>U</sub>/P<sub>c</sub> (t - t').<BR><BR>Cf. <a href="bword://Clearance">Clearance</A>
Pharmacodynamics|Pharmacodynamic	The science and study of the biological effects produced by chemical agents; more specifically, the science and study of how chemical agents produce their biological effects. In medical pharmacology, the science and study of how drugs produce their effects.<BR> Cf. <A HREF="bword://Pharmacology">Pharmacology</A>, <A HREF="bword://Pharmacokinetics">Pharmacokinetics</A>, <A HREF="bword://Therapeutics">Therapeutics</A>, <A HREF="bword://Pharmacogenetics">Pharmacogenetics</A>
Pharmacogenetics|Pharmacogenetic	The science and study of the inheritance of characteristic patterns of interaction between chemicals (drugs) and organisms. Pharmacogenetics involves identification and description of such patterns, discriminating them from non-heritable patterns, and elucidation of the mechanism of inheritance. Pharmacogenetic studies illuminate many intraspecific and interspecific similarities, and differences in pharmacodynamic and pharmacokinetic mechanisms.<BR> Cf. <A HREF="bword://Pharmacodynamics">Pharmacodynamics</A>, <A HREF="bword://Pharmacology">Pharmacology</A>
Pharmacokinetics	The science and study of the factors which determine the amount of chemical agents at their sites of biological effect at various times after the application of an agent or drug to biological systems. Pharmacokinetics includes study of drug absorption and distribution ("biotranslocation"), study of the chemical alterations a drug may undergo in the body, ("biotransformation"), and study of the means by which drugs are stored in the body and eliminated from it.<BR>Cf. <A HREF="bword://Pharmacodynamics">Pharmacodynamics</A> , <A HREF="bword://Pharmacology">Pharmacology</A> , <A HREF="bword://Biotransformation">Biotransformation</A> , <A HREF="bword://Biotranslocation">Biotranslocation</A> , <A HREF="bword://Half - Life">Half-Life</A> , <A HREF="bword://Volume of Distribution">Volume of Distribution</A> , Physiological Availability
Pharmacology|pharmacologic	(Gr. <I>Pharmakon </I>- drug, and <I>Logos </I>- word) is the study of drugs in all their aspects. Pharmacy, although often confused with pharmacology, is, in fact, an independent discipline concerned with the art and science of the preparation, compounding, and dispensing of drugs. Pharmacognosy is a branch of pharmacy which deals with the identification and analysis of the plant and animal tissues from which drugs may be extracted. Pharmacodynamics, which in common usage is usually termed "pharmacology", is concerned with the study of drug effects and how they are produced. The pharmacodynamicist, or pharmacologist, identifies the effects produced by drugs, and determines the sites and mechanisms of their action in the body. The pharmacologist studies the physiological or biochemical mechanisms by which drug actions are produced. The pharmacologist also investigates those factors which modify the effects of drugs, i.e. the routes of administration, influence of rates of absorption, differential distribution, and the body's mechanisms of excretion and detoxification, on the total effect of a drug. Pharmacotherapeutics is the study of the use of drugs in the diagnosis, prevention, and treatment of disease states. Toxicology is the study of drug effects which are inimical to health. The toxicologist may investigate such diverse problems as the effects of overdoses of pharmacotherapeutic agents; the diagnosis, treatment, and prevention of lead poisoning in the paint manufacturing industry; the possibility that criminal poisoning was the cause of an otherwise inexplicable death, etc. <BR> "Experimental pharmacology, in the broadest sense, deals with the reactions of living organisms to chemical agents, or, to put the matter in another way, the behavior of organisms to changes in the chemical environment in which they live. Pharmacology is a part of biology. . . . Of all the vast number of pharmacologic reactions, those which the physician attempts to use for curative purposes are of the greatest interest and most deserved of study. This part of pharmacology, the scientific knowledge of remedial agents, forms the theoretical foundation for therapeutics..." H.H.Meter and R. Gottlieb, <I>Experimental Pharmacology as a Basis for Therapeutics: A Textbook for Students and Physicians</I>, 1910 (trans. by V. E. Henderson).<BR> Cf. <A HREF="bword://Therapeutics">Therapeutics</A>, <A HREF="bword://Pharmacodynamics">Pharmacodynamics</A>, <A HREF="bword://Pharmacokinetics">Pharmacokinetics</A>, <A HREF="bword://Pharmacogenetics">Pharmacogenetics</A>, <A HREF="bword://Toxicology">Toxicology</A>
Placebo	(Latin: I will satisfy). "A medicine or preparation with no inherent pertinent pharmacologic activity which is effective only by virtue of the factor of suggestion attendant upon its administration."<p> Cf. <A HREF="bword://Dummy">Dummy</A>, <A HREF="bword://Negative Control Drug">Negative Control Drug</A>, <A HREF="bword://Positive Control Drug">Positive Control Drug</A>
Positive Control Drug	A drug preparation incorporated into an experiment with the intention that it have effects on the experimental system qualitatively similar to those expected of the independent variable. The positive control drug has two functions in an experiment: 1) to verify that the experimental system is indeed capable of undergoing the changes expected to follow manipulation of the independent variable. If the system fails to respond to the positive control drug, its failure to respond to the independent variable is uninterpretable; 2) to serve as a basis for quantitative estimation of the relative efficacy of the independent variable. In these terms, the positive control drug is a "standard", and the independent variable may be considered the "unknown" in a bioassay.<p> Cf. <A HREF="bword://Negative Control Drug">Negative Control Drug</A>, <A HREF="bword://Bioassay">Bioassay</A>, <A HREF="bword://Cross - Over Experiment">Cross-Over Experiment</A>, <A HREF="bword://Reference Standard">Reference Standard</A>
Potency	A measure of drug activity established by determining the dose of a drug required to produce a standard effect. Potency varies inversely with the magnitude of the dose required to produce a given effect. Thus, if twice the dose of drug "X" is required to produce analgesia equivalent to that produced by a dose of aspirin, it may be said that drug"X" is half as potent as aspirin.<p> Cf. <A HREF="bword://Sensitivity">Sensitivity</A>, <A HREF="bword://Dose - Effect Curve">Dose-Effect Curve</A>, <A HREF="bword://Intrinsic Activity">Intrinsic Activity</A>, <A HREF="bword://Bioassay">Bioassay</A>, <A HREF="bword://Equipotent">Equipotent</A>
Potentiation	A special case of synergy (q.v.) in which the simultaneous effects of two or more drugs is greater than the sum of the independent effects of these drugs. For example. although physostigmine has no acetylcholine-like activity of its own, it potentiates the actions of acetylcholine by inhibiting the enzymes responsible for the destruction of acetylcholine. Intensity of effect may be <I>potentiated</I>, duration of effect may be prolonged: potentiation and prolongation are independent phenomena, but frequently occur together.<p> Cf. <A HREF="bword://Synergy">Synergy</A>, <A HREF="bword://Antagonism">Antagonism</A>
Precision	The capacity of the system to discriminate between different values of input; the "fineness" with which different values for input can be inferred from measured values of output. The pooled deviation of observed from expected values of output, all divided by the amplification, yields the "index of precision". The square of the reciprocal of the index of precision is the measure of the amount of <I>information</I> that can be delivered by the system. <BR>Specifically, precision is computed in several steps. First, the deviation of each observed value of output from the corresponding predicted value is squared; predicted values are determined from the curve relating input and output for all the data. The squared deviations are summed and divided by N-2, the number of "degrees of freedom"; the square root of the quotient is determined and is a number analogous to the standard deviation. This "root mean square deviation" is then divided by the slope of the input-output curve, i.e., the amplification, to yield the "index of precision"; it is assumed that the input-output relationship is linear.<BR>See <a href="bword://Accuracy">Accuracy</A>.
Priming Dose|Dose	See <A HREF="bword://Loading Dose">Loading Dose</A>.
Prodrug	A chemical with little or no pharmacologic activity which undergoes change in the body into a more active material. The change may be a result of biotransformation, or may occur spontaneously, in the presence of, e.g., water, an appropriate pH, etc.
R	Accumulation Ratio, see <A href="bword://Css">Css</A> (Css).
Receptors|Receptor	Actual or hypothetical "...small, chemically defined areas (of a cell) which give (initiate) a biological response upon uniting with chemically complementary areas of natural or foreign molecules (drugs)". The receptor hypotheses is indispensable to pharmacologists in analyzing and interpreting the actions of some drugs; however, reasonable care should be exercised that "receptor" does not become a catch-all phrase used to explain all drug actions or the actions of all drugs. Cf. Intrinsic Activity, Affinity, Antagonism, Blocking Agent
Reference Standard	A drug, chemical, or dosage form, etc., of specified properties used as the basis for quantitative comparison with other materials of qualitatively similar properties. The purpose of such a comparison is to express the amount or degree of the designated property in the "other"material as a fraction or multiple of the amount or degree of the property contained in the standard. The reference standard serves as a unit of measurement for the properties of the other, or "unknown," material. <p> Even physical systems of measurement are based on reference standards. The use of reference standards is of particularly great importance to the design and interpretation of biological experiments. In biological experiments, particularly, variability and instability of the biological test system can markedly influence the apparent effects and effectiveness of substances being tested.
Reliability	The degree to which the input-output relationship is reproducible if the relationship is studied repeatedly under comparable conditions. For example, if a student took the same examination twice, or in two forms, would he get the same grade both times? If the same work were reviewed by two graders, would they both assign the same mark?<P> See <A HREF="bword://Accuracy">Accuracy</A>.
Risk	The likelihood that harm will result from exposure to a hazard. More generally, the probability that an event has occurred, or will occur, in members of a population under specified conditions, e.g., of exposure to a hazardous chemical; the "population at risk" consists of the subjects who could experience the event, e.g., who were exposed to the chemical. Risk is calculated by dividing the number of subjects who experience an event by the number of subjects in the population at risk. The risk, so calculated, is one of the bases used to estimate the likelihood that the event will occur in the future, the predicted risk. Risk, calculated as described, also indicates the probability that any individual subject in the population at risk experienced the event. (Formally, the idea of "risk" is applicable to the study of both desirable and undesirable events.) <BR>For a meaningful estimate of risk (following exposure of subjects to some hazard), it is necessary to have carefully defined the harm that was done, to have characterized the population at risk, and to have specified the conditions of exposure. Interpreting an estimate of risk requires comparing the data with those from a "control" population, ideally one never exposed to the hazard. The statistical techniques used to estimate risks and to compare them are, generally, the techniques used in epidemiology.<BR>Perceived risk is the subjective assessment of the importance of a hazard to individuals or to groups of individuals, For example, hazards which affect children generally have higher perceived risks than those which tend to affect adults. Hazards viewed as under a person's control (e.g., driving a car) generally have lower perceived risks than those viewed as not under such control (e.g., riding in a aircraft piloted by someone else). Hazards which reduce fatalities<BR>grouped in time and space (e.g., airplane crashes) generally have higher perceived risks than those which produce fatalities scattered in time and space (e.g., automobile accidents), etc. Perceived risks are not necessarily correlated with the risks, for the same hazards, measures by epidemiologic techniques. <BR>Risk management is the effort to reduce the likelihood that a hazard will produce harm. Risk management may involve decreasing the size of the population at risk (e.g., by prohibiting the use of a chemical as a food additive), altering the conditions of exposure (e.g., requiring adequate ventilation in an industrial environment), developing and using therapeutic regimens to minimize the consequences of exposure, etc.<BR><BR>Cf. <a href="bword://Hazard">Hazard</A>, <a href="bword://Toxicology">Toxicology</A>
Selectivity	The capacity or propensity of a drug to affect one cell population in preference to others, i.e., the ability of a drug to affect one kind of cell, and produce effects, in doses lower than those required to affect other cells. Selectivity can be measured or described by means of such numbers as the Therapeutic Index, or the Standardized Safety Margin: not infrequently one wishes to express selectivity of drug action with respect to two potentially beneficial effects, or two potentially toxic doses, or two toxic doses, instead of one each. <p> "Selectivity" is not to be confused with "potency"; a potent drug may be non-selective or a selective drug may be impotent. "Selectivity" is however, a measure of the relative potency of a drug in producing different effects. <p> Selectivity is generally a desirable property in a drug, e.g., it is desirable that an antibacterial agent affect parasites in doses too small to affect host cells. Sometimes, selectivity of action is virtually precluded by the nature of the drug, e.g., in the case of analogs of hormones that have many target cells or tissues. Sometimes selectivity of action for cells within an organism is not necessarily desirable, as in the case of certain economic poisons, i.e., pesticides, herbicides, rodenticides; even in this case, however, it is desirable to have a drug selective for cells of a particular species, and this criterion can most easily be met by drugs selective for certain cell types in the organisms of the target species. <p> "Selectivity" and "specificity" are, unfortunately, frequently used as synonyms for each other. They describe separate phenomena, each of which deserves an unambiguous name.<p> Cf. <A HREF="bword://Specificity">Specificity</A>, <A HREF="bword://Therapeutic Index">Therapeutic Index</A>.
Sensitivity	The ability of a population, an individual or a tissue, relative to the abilities of others, to respond in a qualitatively normal fashion to a particular drug dose. The smaller the dose required to produce an effect, the more sensitive is the responding system. A patient would be considered abnormally sensitive to aspirin if a small fraction of the normal analgesic dose gave adequate pain relief; or, were an abnormally large dose of aspirin required to afford pain relief, the<BR>subject would be said to be "insensitive" to aspirin. Conversely, the drug would appear to be extraordinarily potent or impotent in such a patient. If a patient manifested an allergic response after raking aspirin, he would be considered hypersensitive to aspirin, regardless of whether the aspirin afforded him relief from pain, and regardless of the size of the dose required to elicit the allergic response. Such a patient might be simultaneously hypersensitive to aspirin, and<BR>insensitive to aspirin, acting as an analgesic agent. <BR>Every subject is sensitive to a drug; the question of importance is "how sensitive?" In any event sensitivity is a property ascribed to the organism; potency is a property ascribed to the drug. Hypersensitivity is a property ascribed to a subject in a particular immunologic state. <BR>Sensitivity may be measured or described quantitatively in terms of the point of intersection of a dose-effect curve with the axis of abscissal values or a line parallel to it; such a point corresponds to the dose just required to produce a given degree of effect (see Threshold"). In analogy to this, the "sensitivity" of a measuring system is defined as the lowest input (smallest dose) required to<BR>produce a given degree of output (effect).<BR>Cf. <a href="bword://Supersensitivity">Supersensitivity</A>, <a href="bword://Hypersensitivity">Hypersensitivity</A>, <a href="bword://Allergic Response">Allergic Response</A>, <a href="bword://Potency">Potency</A>, <a href="bword://Accuracy">Accuracy</A>
Side Effects|Side Effect	Drug effects which are not desirable or are not part of a therapeutic effect; effects other than those intended. For instance, in the treatment of peptic ulcer with atropine, dryness of the mouth is a side effect and decreased gastric secretion is the desired drug effect. If the same drug were being used to inhibit salivation, dryness of the mouth would be the therapeutic effect and decreased gastric secretion would be a side effect. <BR>Pharmacological side effects are true drug effects. With increasing doses of a drug, the intensity of pharmacological side effects in individuals, and/or the frequency with which a pharmacological side effect is observed in a population is increased.<BR>Cf. <A HREF="bword://Idiosyncratic Response">Idiosyncratic Response</A> , <A HREF="bword://Toxic Effects">Toxic Effects</A> , <A HREF="bword://Allergic Response">Allergic Response</A> , <A href="bword://Dose-Effect Curve">Dose-Response Curve</A>
Specificity	The capacity of a drug to manifest only one kind of action. A drug of perfect specificity of action might increase, or decrease, a specific function of a given cell type, but it would not do both. Nicotine is not specific in its actions in autonomic ganglia; it both stimulates and depresses ganglionic function by a number of means. Atropine is quite specific in only blocking the actions of acetylcholine at certain receptors; in general atropine does not stimulate cellular activity when it combines with receptors, nor does it block interaction with<BR>receptors of agonists other than acetylcholine. In affecting exocrine glands, acetylcholine itself is very specific, in that it causes only stimulation or secretion; acetylcholine, at the same time, is non-selective in its action, in that stimulation of all exocrine glands is produced by about the same dose of acetylcholine. <BR>Selectivity is concerned with site of action; specificity, with the kinds of action at a site.<BR>Cf. <a href="bword://Selectivity">Selectivity</A>
Standard Drug	See <A HREF="bword://Bioassay">Bioassay</A>, <A HREF="bword://Positive Control Drug">Positive Control Drug</A>.
