##name	9300+ Computer Acronyms
##sourceLang	English
##targetLang	English
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp1252
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp1252
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##bgl_middleUpdated	2002/11/13, 23:35
##author	Carlos Guerrera
##email	mlenha@yahoo.com
##description	This is a very extensive glossary of computer acronyms. With a list of over 9300 computer acronyms, you're sure to find what you're looking for.
##browsingEnabled	
##bgl_creationTime	2002/11/13, 23:13
8EAF66FD.bmp	File: 8EAF66FD.bmp
LT	Less Than
LTC	Longitudinal Time Code
LTE	Line Terminating Equipment
LTO	Linear Tape Open
LTPS	Low-Temperature PolySilicon
LTR	Left-To-Right
LTS	Leaning Toothpick Syndrome
LTSS	Long Term Station Statistics
LU	Logical Unit
LU6.2	Logical Unit 6.2
LUA	Logical Unit Application
LUG	Local Users Group
LUI	Local User Input
LUIS	Library User Information Service
LUN	Logical Unit Number
LUNI	Lane User Network Interface
LUS	LookUp Service
LUT	LookUp Table
LUW	Logical Unit of Work
LV	Low Voltage
LVCS	Logility Value Chain Solution
LVD	Low Voltage Differential
LVDS	Low Voltage Differential Signalling
LVM	Low Voltage Differential Signaling
LVQ	Learning Vector Quantization
LW	Lazy Write
LWP	LightWeight Process
LWT	Lightweight Windowing Toolkit
LYL	Love Ya Lots
LYLAS	Love You Like A Sister
LZ	Landing Zone
LZS	Lempel-Ziv-Stac
LZW	Lempel-Ziv-Welch M Mega
M	CRM Mobile Customer Relationship Management
MA	Migration Agent
MAB	Multi-Architecture Binary
MABO	Multiplier-Arithmetic BOlton
MAC	Multiply ACcumulate
MACH	Multilayer ACtuator Head
MACS	Mail order And Catalog System
MAD	Microsoft Active Directory
MADCAP	Multicast Address Dynamic Client Allocation Protocol
MADD	Multiply-ADD
MADE	Manufacturing and Automated Design Engineering
MADYMO	MAthematical DYnamic MOdeling
MAE	Metropolitan Area Exchange
MAGIC	Multi-dimensional Applications Gigabit Internetworking Consortium
MAGMA	Minimal Architecture for Generalized Markup Applications
mAh	MilliAmpere per Hour
MAI	Multiple Applications Interface
MAJC	Microprocessor Architecture for Java Computing
MAM	Memory Allocation Map
MAN	MANual
MANIAC	Mathematical Analyzer Numerical Integrator And Computer
MAO	Machine Account Object
MAOS	Multiple Application Operating System
MAP	Migration Assistance Program
MAP/TOP	Manufacturing Automation Protocol Technical Office Protocol
MAPE	Mean Absolute Percentage Error
MAPI	Messaging Application Programming Interface
MAPICS	Manufacturing, Accounting and Production Information Control System
MAPOS	Multiple Access Protocol Over Sonet/sdh
MAPS	Mcis Administration and Provisioning Service
MAR	Memory Address Register
MARC	MAchine Readable Cataloging
MARS	Multicast Address Resolution Server
MARVEL	Machine-Assisted Realization of the Virtual Electronic Library
MAS	Microsoft Authorized Support
MASM	Macro ASseMbler
MASS	Maximum Availability and Support Subsystem
MAT	Maintenance Access Terminal
MathML	MATHematical Markup Language
MAU	Media Attachment Unit
MAVDM	Multiple Application Virtual Dos Machine
MAW	Microsoft At Work
MAX	MAssively parallel uniX
MAXML	Multichannel Accessible eXtensible Markup Language
MB	MotherBoard
MBASIC	Microsoft Beginners All-purpose Symbolic Instruction Code
MBCS	Multi-Byte Character Set
MBO	Management By Objectives
MBONE	Multicast backBONE
Mbps	MegaBits Per Second
MBQ	Message-Based Queueing
MBR	Master Boot Record
MBS	Maximum Burst Size
MBX	MailBoX
MC	QFP Metalized Ceramic - Pin Grid Array
MCA	Merchant Certification Authority erchant Certification Authority
MCAD	Merchant Certification Authority
MCAV	Modified Constant Angular Velocity
MCB	Memory Control Block
MCBF	Mean Cycle Between Failure
MCC	Manchester Computing Centre
MCDBA	Microsoft Certified DataBase Administrator
MCF	Meta-Content Framework
MCGA	MultiColor Graphic Adapter
MCGAM	Mixer Conformant Global Address Mapping
MCH	Memory Controller Hub
MCI	Media Control Interface
MCIS	Microsoft Commercial Internet System
MCL	Microsoft Compatibility Labs
MCM	MultiChip Module
MCN	Metropolitan Campus Network
MCNE	Master Certified Novell Engineer
MCNS	Multimedia Cable Network System
MCP	Media and Communications Processor
MCP/AS	Master Control Program/Advanced System
MCPC	Multi Channel Per Carrier
MCPS	Microsoft Certified Product Specialist
MCR	Modem Control Register
MCS	Multichannel Communications System
MCSD	Microsoft Certified Solution Developer
MCSE	Microsoft Certified System Engineer
MCSP	Microsoft Certified Solution Provider
MCU	Multi-Chip Unit
MD	Mini Disk
MDA	Monochrome Display Adapter
MDAC	Microsoft Data Access Component
MDB	Multiple-Device Boot
MDBE	Microsoft DataBase Engine
MDBMS	Multidimensional DataBase Management System
MDD	Multidimensional Discrete Data
MDF	Menu Definition File
MDFE	Multilevel Decision Feedback Equalization
MDI	Multiple Document Interface
MDIC	Manchester Decoder and Interface Chip
MDIS	MetaData Interchange Specification
MDK	Multimedia Developers Kit
MDL	Microstation Development Language
MDLP	Mobile Data Link Protocol
MDLS	Member Digital Library Subscription
MDM	Media Device Manager
MDPM	Multilevel Distributed Process Modeling
MDR	Minimum Design Requirement
MDRAM	Multi-bank Dynamic Random Access Memory
MDRC	Manufacturing Design Rule Checker
MDS	Manufacturing Design System
MDT	Mountain Daylight Time
MDX	MultiDimensional eXpression
MDY	Month Day Year
ME	Motion Estimation
MEB	Memory Expansion Board
MED	Minimum Expected Delay
MEDAPE	MEDium Absolute Percentage Error
MEF	Message Exchange Format
MEL	Multos Executable Language
MEM	MEMory
MEMO	Multimedia Environment for MObiles
MEMS	Micro ElectroMechanical System
MEO	Medium Earth Orbit
MERCI	Multimedia European Research Conferencing Integration
MERS	Most Economic Route Selection
MES	Manufacturing Execution System
MESI	Modified, Exclusive, Shared and Invalid
MEST	Middle European Summer Time
MET	Memory Enhancement Technology
MEWT	Middle European Winter Time
MF	Multi Frequency
MFC	Microsoft Foundation Classes
MFC&T	Microsoft Foundation Classes & Templates
MFENET	Magnetic Fusion Energy NETwork
MFFS	Microsoft Flash File System
MFI	Multifunction Interpreter
MFIOP	MultiFunction Input/Output Processor
MFLOPS	Million Floating point Operation Per Second
MFM	Modified Frequency Modulation
MFP	MultiFunctional Peripheral
MFPI	MultiFunction Peripheral Interface
MFS	Message Format Service
MFT	Mean Field Theory
MFTP	Multicast File Transfer Protocol
MFU	Most Frequently Used
MGA	Matrox Graphics Adapter
MGCP	Media Gateway Control Protocol
MGDI	Multiplatform Graphics Device Interface
MGE	Modular Gis Environment
MGET	Multiple GET
MGML	Minimal Generalized Markup Language
MGR	ManaGeR
MH	Modified Huffman
MHDL	Mimic Hardware Description Language
MHEG	Multimedia and Hypermedia information coding Expert Group
MHP	Managed Hosting Provider
MHPCC	Maui High Performance Computing Center
MHS	Message Handling System
MHz	MegaHertZ
MI	Management Interface
MI/MIC	Mode Indicate/Mode Indicate Common
MIA	Mobile Internet Access
MIB	Management Information Base
MIC	Market Intelligence Center
MICE	Modular Integrated Communications Environment
MICR	Magnetic Ink Character Recognition
MICS	Macro Interpretive Commands
MID	Message IDentifier
MIDAS	Multi-tIer Distributed Application Service
MIDI	Musical Instrument Digital Interface
MIDL	Microsoft Interface Definition Language
MIDP	Mobile Information Device Profile
MIE	Mobile Internet Explorer
MIF	Management Information Format
MIFST	Microsoft Internet Finance Server Toolkit
MIG	Metal In Gap
MII	Microsoft/IBM/Intel
MIL	Machine Interface Layer
MILNET	MILitary NETwork
MIM	Metal-Insulator-Metal
MIMD	Multiple Instruction Multiple Data
MIME	Multipurpose Internet Mail Extensions
MIN	MINimum
MIND	Microsoft INternet Developer
MinLSN	MINimum recovery Log Sequence Number
MINT	Mint Is Not Tos
MINUET	Minnesota INternet Users Essential Tools
MINX	Multimedia Information Network eXchange
MIO	Memory Input/Output
MIP	Mixed Integer Programming
MIPS	Microprocessor without Interlocked Piped Stages
MIR	Micro-Instruction Register
MIS	Mobile Information Server
MISC	MISCellaneous
MISD	Multiple Instruction Single Data
MISF	Microsoft Information Security Framework
MIT	Massachusetts Institute of Technology
MITACS	Mathematics of Information Technology and Complex Systems
MIX	Member Information eXchange
MIXER	Mime Internet X.400 Enhanced Relay
MJ	Modular Jack
MJD	Modified Julian Date
MKDIR	MaKe DIRectory
MKS	Mortice Kern Systems
ML	Meta Language
MLAPI	MultiLingual Application Programming Interface
MLC	MultiLevel Cell
MLE	MultiLine Editor
MLI	Multiple Link Interface
MLID	MultiLink Interface Driver
MLM	Mailing List Manager
MLP	Meridian Lossless Packing
MLPPP	MultiLink Point-to-Point Protocol
MLS	MultiLevel Secure
MM	MultiMedia
MMA	Midi Manufacturer Association
MMC	MultiMedia Commands
MMCD	MultiMedia Compact Disk
MMCX	MultiMedia Communication Exchange
MMDS	Multichannel Multipoint Distribution Service
MMF	Make Money Fast
MMG	Massively Multiplayer Game
MMI	Man-Machine Interface
MMIS	Materials Manager Information System
MML	Maker Macro Language
MMM	Mobile Media Mode
MMO	Mobile MOdule
MMOG	Massively Multiplayer Online Game
MMPM	MultiMedia Presentation Manager
MMPM/2	MultiMedia Presentation Manager 2
MMR	Modified Modified Read
MMRPG	Massive Multiplayer Role Playing Game
MMS	Multimedia Messaging Service
MMU	Memory Management Unit
MMVF	MultiMedia Video FIle
MMX	Matrix Manipulation eXtensions
MNG	Multiple-image Network Graphics
MNN	My Netscape Network
MNOS	Metal Nitride Oxide Semiconductor
MNP	Microcom Networking Protocol
MO	Magneto-Optical
MOB	Memory-Order Buffer
MOC	Microsoft Official Curriculum
MOD	Microsoft Office 2000 Developer
MODCA	Mixed Object Document Content Architecture
MODEM	MOdulator/DEModulator
MOF	Managed Object Format
MOG	Multiplayer Online Game
MOHLL	Machine Oriented High Level Language
MOLAP	Multidimensional On-Line Analytical Processing
MOM	Microsoft Office Manager
MOMA	Message-Oriented Middleware Association
MONET	Multiwavelength Optical NETwork
MOO	Mud, Object Oriented
MOP	Maintenance Operations Protocol
MOPA	MultiProtocol Over Atm
MOPS	Million Operations Per Second
MOS	Metal-Oxide Semiconductor
MOSES	Massive Open Systems Environment Standard
MOSFET	Metal-Oxide Semiconductor Field-Effect Transistor
MOSPF	Multicast Open Shortest Path First
MOSS	Mime Objects Security Services
MOT	Multimedia Object Transfer
MOTD	Message Of The Day
MOTIS	Message-Oriented Text Interchange Systems
MOUS	Micorsoft Office User Specialist
MOV	MOVe
MOVS	Microsoft Office/Vba Solution
MP	Multilink Ppp
MP+	Multichannel Protocol Plus
MP3	MPeg layer 3
MPA	Memo Pad Archive
MPAA	Motion Picture Association of America
MPC	Multimedia Personal Computer
MPC+	MultiPath Channel Plus
MPCC	MultiProtocol Communication Controller
MPCS	Mission Planning and Control Station
MPDU	Message Protocol Data Unit
MPE	Multi-Programming Executive
MPEG	Motion Pictures Expert Group
MPI	Multiprocessor Interconnect Bus
MPIF	Message Passing Interface Forum
MPK	MultiProcessing Kernel
MPL	Message Passing Library
MPLS	MultiProtocol Label Switching
MPMD	Multiple Processor/Multiple Data
MPOA	Multi-Protocol Over Atm
MPOW	Multiple Purpose Operator Workstation
MPP	Message Processing Program
MPPC	Microsoft Point to Point Compression
MPPD	Multi Purpose Peripheral Device
MPPE	Microsoft Point to Point Encryption
MPQP	Multi-Protocol Quad Port
MPR	MultiPart Repeater
MPS	MultiProcessor Specification
MPSX	Mathematical Programming System eXtended
MPT	MultiPort Transceiver
MPTA	Multi Protocol Transport Architecture
MPTN	Multi-Protocol Transport Network
MPTP	Micro Payment Transfer Protocol
MPTS	Multi-Protocol Transport Services
MPTS/2	Multi Protocol Transport Services 2
MPU	MicroProcessor Unit
MPW	Macintosh Programmer's Workshop
MQ	Message Queuing
MQE	Managed Query Environment
MQH	Memory Queue Handler
MQI	Message Queuing Interface
MR	X Magneto Resistive - eXtended
MRAM	Magnetic Random Access Memory
MRB	Method Request Broker
MRC	Mesh Router Chip
MRCF	Microsoft Realtime Compression Format
MRCI	Microsoft Real-time Compression Interface
MREQ	Memory REQuest
MRI	Magnetic Resonance Imaging
MRM	Most Recently used Master
MRNET	Minnesota Regional NETwork
MRO	Maintenance, Repair and Operation
MROC	Miniature Ruggedized Optical Correlator
MRP	Manufacturing Resource Planning
MRPL	Main Ring Path Length
MRS	Message Routing System
MrSID	MultiResolution Seamless Image Database
MRT	Mean Repair Time
MRTG	Multi Router Traffic Grapher
MRU	Maximum Receive Unit
MS	MicroSoft
MSA	Management Services Architecture
MSACM	MicroSoft Audio Compression Manager
MSAU	Multi-Station Access Unit
MSAV	MicroSoft Anti Virus
MSB	Most Significant Bit (or Byte)
MSBF	Mean Swaps Between Failures
MSC	Mobile Switching Center
MSCDEX	MicroSoft CD-rom EXtensions
MSCE	MicroSoft Certified Engineer
MSCHAP	MicroSoft Challenge Handshake Authentication Protocol
MSCM	Multiple Slots on Continuation Mechanism
MSCP	Mass Storage Control Protocol
MSCS	MicroSoft Cluster Server
MSCT	MicroSoft Certified Trainer
MSCTEC	MicroSoft Certified Technical Education Center
MSD	Most Significant Digit
MSDA	MicroSoft Direct Access
MSDE	MicroSoft Desktop Engine
MSDK	Microsoft Solutions Development Kit
MSDN	Macintosh Software Distribution Network
MSDOS	MicroSoft Disk Operating System
MSDR	Multiplexed Streaming Data Request
MSDS	MicroSoft Developer Support
MSDSS	MicroSoft Directory Synchronization Services
MSDTC	MicroSoft Distributed Transactions Coordinator
MsecSP	Managed SECurity Service Provider
MSEQ	MicroSoft English Query
MSF	Microsoft Solutions Framework
MSFC	Multilayer Switch Feature Card
MSFP	Management Service Focal Point
MSFR	Minimum Security Function Requirements
MSG	MeSsaGe
MSI	Medium-Scale Integration
MSIE	MicroSoft Internet Explorer
MSIL	MicroSoft Intermediate Language
MSIMN	MicroSoft Internet Mail and News
MSISDN	Mobile Station Integrated Services Digital Network
MSJ	Microsoft Systems Journal
MSK	Minimum-Shift Keying
MSKB	MicroSoft Knowledge Base
MSL	Map Specification Library
MSMQ	MicroSoft Message Queue
MSN	MicroSoft Network
MSNF	Multiple Systems Networking Facility
MSO	Multiple-Systems Operator
MSP	Message Send Protocol
MSR	MicroSoft Reserved (partition)
MSRN	Mobile Station Roaming Number
MSRP	Manufacturer Suggested Retail Price
MSS	Mass Storage Subsystem
MSSP	Managed Security Service Provider
MST	Mountain Standard Time
MSTS	MicroSoft Terminal Server
MSU	Mass Storage Unit
MSVC	MicroSoft Visual C
MSW	Machine Status Word
MT	Management Team
MTA	Message Transfer Agent
MTBB	Mean Time Between Breakdowns
MTBCF	Mean Time Between Critical Failures
MTBF	Mean Time Between Failures
MTBJ	Mean Time Between Jams
MTBRP	Mean Time Between Parts Replacement
MTC	Midi Time Code
MTD	Month To Date
MTDA	Mean Time between Data Access
MTDL	Mean time to Data Loss
MTDT	Moscow Time Daylight Time
MTE	MuTating Engine
MTF	Microsoft Tape Format
MTFTP	Multicast Trivial File Transfer Protocol
MTH	Memory Translator Hub
MTI	Mips Technologies Inc.
MTN	Mobile Telephone Network
MTP	Multicast Transport Protocol
MTRP	Maximum Transfer Rate Performance
MTS	Multichannel Television Sound
MTSO	Mobile Telephone Switching Office
MTST	Moscow Time Standard Time
MTT	Multi-Transaction Timer
MTTD	Mean Time To Diagnose
MTTF	Mean Time To Failure
MTTFF	Mean Time To First Failure
MTTR	Mean Time To Repair
MTU	Maximum Transmission Unit
MUA	Mail User Agent
MUD	Multi-User Dimensions
MUG	Multi-User Game
MUI	Multimedia User Interface
MUL	MULtiply
MULDEM	MULtiplexer-DEMultiplexer
MULTICS	MULTiplexed Information and Computing Service
MULTOS	MULTiapplication-card Operating System
MUMBLE	Multi User Multicast Basic Language Exchange
MUP	Multiple Unc Provider
MUSE	Multi-User Simulated Environment
MUT	Monitor Under Test
MUX	Multi-User eXperience
mV	MilliVolt
MVA	Multi-domain Vertical Alignment
MVB	Multimedia Viewer Book
MVC	Multimedia Viewer Compiler
MVD	MultiValued Dependencies
MVDM	Multiple Virtual DOS Machines
MVGA	Monochrome Video Graphics Array
MVIF	Multi-Vendor Interacting Forum
MVIP	MultiVendor Integration Protocol
MVNO	Mobile Virtual Network Operator
MVP	Most Valueable Professional
MVR	Multimedia Vehicle and Repository
MVS	Multiple Virtual Storage
MVS/SP	Multiple Virtual Storage/System Product
MVS/XA	Multiple Virtual Storage/eXtended Architecture
MVT	Multiprogramming with a Variable number of Tasks
MW	Memory Write
MWFM	Mobile Wireless Fault Mediator
MWM	Motif Window Manager
MWS	Matsushita White Skipping
MX	Mail eXchanger
MXCC	Module Xbus Cache Controller
MXS	Microsoft eXchange Server
MZ	Mark Zbikowski
MZAP	Multicast-scope Zone Announcement Protocol
MZR	Multiple Zone Recording n Nano
N	ISDN Narrowband Integrated Services Digital Network
N+I	Networld + Interop
N/I	Non-Interlaced
NAB	National Association of Broadcasters
NAC	Network Adapter Card
NACCB	National Association of Computer Consultant Businesses
NACD	National Association of Computer Dealers
NACS	Network Access Control System
NAD	Network Activity Display
NAE	Not Above or Equal
NAG	National Algorithms Group
NAK	Not AcKnowledged
NAL	Novell Application Launcher
NAM	Number Assignment Module
NAMI	Network Adaptive Multimedia Image
NAMPS	Narrow-band Analog Mobile Phone Service
NAMS	National Association of Multimedia Shareware
NaN	Not A Number
NAP	Network Access Point
NAPLPS	North American Presentation-Level Protocol Syntax
NARP	Nbma Address Resolution Protocol
NAS	Netobjects Authoring Server
NASA	National Aeronautics and Space Administration
NASAA	North American Securities Administrators Association
NASDAQ	National Association of Securities Dealers Automatic Quotation
NASI	Netware Asynchronous Services Interface
NASIRC	Nasa Automated Systems Internet Response Capability
NASKER	Nasa AmeS KERnel
NASSL	Network Accessible Services Specification Language
NAT	Network Address Translation
NATOA	National Association of Telecommunications Officers & Advisors
NAU	Network Addressable Unit
NAUN	Nearest Active Upstream Neighbour
NAV	Norton Anti Virus
NAVSTAR	NAVigation Satellite Timing And Ranging
NAWS	Negotiate About Window Size
NBE	Not Below or Equal
NBI	Nothing But Initials
NBMA	Non-Broadcast Multi Access
NBO	Networked Business Object
NBP	Name Binding Protocol
NBS	National Bureau of Standards
NBSCP	NetBios Frames Control Protocol
NBSP	Non-Breakable SPace
NBT	NetBios on Tcp/ip
NC	Network Computer
NCA	Network Computing Architecture
NCAPI	Netscape Client Application Programming Interface
NCC	Novell Customer Connection
NCCF	Network Communications Control Facility
NCD	Network Computing Device
NCF	Network Computing Framework
NCGA	National Computer Graphics Association
NCI	Non Coded Information
NCIA	Native Client Interface Architecture
NCIC	National Crime Information Center
NCITS	National Committee for Information Technology Standards
NCMOS	N-channel Complementary Metal Oxyde Semiconductor
NCMT	N-channel Complementary Metal Oxide Semiconductor
NCN	Nixdorf Communications Network
NCOS	Network Computer Operating System
NCP	Netware Core Protocol
NCR	National Cash Registers
NCS	Network Computing System
NCSA	National Center for Supercomputing Applications
NCSC	National Computer Security Center
NCSI	Network Communications Services Interface
NCSL	National Computer Systems Laboratory
NCTE	Network Channel-Terminating Equipment
NCTL	National Computer and Telecommunications Laboratory
NDA	Non Disclosure Agreement
NDAC	No Data ACcepted
NDB	Non-Directional Beacon
NDC	Normalized Device Coordinates
NDCC	Network Data Collection Center
NDDK	Network Device Development Kit
NDDL	Neutral Data Definition Language
NDE	News Development Environment
NDEF	Not DEFined
NDIS	Network Driver Interface Specification
NDL	Network Database Language
NDM	Network Data Manager
NDMP	Network Data Management Protocol
NDMS	Netware Distributed Management Services
NDN	Non-Delivery Notice
NDP	Numeric Data Processor
NDPS	Novell Distributed Print Services
NDR	Non-Delivery Report
NDRO	Non Destructive ReadOut
NDS	Netware Directory Service
NDT	Non Destructive Testing
NE	Not Equal
NEARNET	New England Academic and Research NETwork
NEAT	Novell Easy Administration Tool
NEB	Netscape Extension Builder
NEC	Nippon Electric Corporation
NED	Nasa Extragalactic Database
NEFS	Network Extensible File System
NEG	NEGative
NELIAC	Navy Electronics Laboratory International Algol Compiler
NEMA	National Electrical Manufacturers Association
NEP	Network Equipment Provider
NES	National Education Supercomputer
NEST	Novell Embedded Systems Technology
NetBEUI	NETwork Bios Extended User Interface
NetBIOS	NETwork Basic Input Output System
NETBLT	NETwork BLock Transfer
NETCDF	NETwork Common Data Format
NETMON	NETwork MONitor
NEWS	Network Extensible Window System
NEWT	NEWs Terminal
NEXT	Near-End CrossTalk
NF	Naturally Flat
NFE	Net Future Expectation
NFF	No Fault Found
NFI	No F***ing Idea
NFR	Near Field Recording
NFS	Network File System
NFT	Network File Transfer
NG	NewsGroup
NGE	Not Greater or Equal
NGI	Next Generation Internet
NGIO	Next Generation Input Output
NGWS	Next Generation Windows Services
NHC	National Hurricane Center
NHR	National Handwriting Recognition
NHRP	Next Hop Resolution Protocol
NHSE	National Hpcc Software Exchange
NI	New Instructions
NIA	Next Instruction Address
NIAM	Natural language Information Analysis Method
NIC	Numeric Intensive Computing
NiCd	NIckel-CaDmium
NICE	Novell Internet Connection Expert
NICOLAS	Network Information Center OnLine Aid System
NID	New Interactive Display
NIDL	Network Interface Definition Language
NIFC	Netscape Internet Foundation Classes
NIH	Not Invented Here
NIHCL	National Institute of Health Class Library
NII	National Information Infrastructure
NIIT	National Information Infrastructure Testbed
NIM	Network Installation Management
NiMH	NIckel-Metal Hydride
NIMS	Novell Internet Messaging System
NIO	Native Input/Output
NIPS	Network I/os Per Second
NIR	Network Information Retrieval
NIS	Norton Internet Security
NIS/YP	Network Information System/Yellow Pages
NISO	National Information Standards Organization
NISP	Networked Information Services Project
NIST	National Institute of Standards and Technology
NITC	National Information Technology Center
NITOL	Norway-net with IT for Open Learning
NIU	Network Interface Unit
NIW	Network Installation Wizard
NJE	Network Job Entry
NJM	Native Java Microprocessor
NL	New Line
NLANR	National Laboratory for Applied Network Research
NLB	Network Load Balancing
NLDM	Network Logical Data Manager
NLE	Not Less or Equal
NLM	Netware Loadable Module
NLP	Natural Language Processing
NLPID	Network Layer Protocol IDentifier
NLQ	Near Letter Quality
NLS	Network License Server
NLSFUNC	National Language Support FUNCtion
NLSP	Netware Link Services Protocol
NLT	Natural Language Technology
NLUUG	NetherLands Unix User Group
NLV	National Language Version
NLX	New Low-profile Extended
NM	Network Management
NMA	Network Management Architecture
NMC	Network Management Center
NME	Norton Mobile Essentials
NMEA	National Marine Electronics Association
NMF	Network Management Forum
NMI	Non-Maskable Interrupt
NML	Network Management Layer
NMM	Netware Management Map
NMOS	Negative Channel Metal-Oxide Semiconductor
NMP	Network Management Protocol
NMPA	National Music Publishers Association
NMPF	Network Management Productivity Facility
NMR	Nuclear Magnetic Resonance
NMS	Network Management System
NMU	Network Management Unit
NN	Neural Network
NNI	Network-Node Interface
NNM	Network Node Manager
NNSC	Nsf Network Service Center
NNTP	Network News Transport Protocol
NOC	Network Operation Center
NOP	No OPeration
NOPAC	Network On-line Public Access Catalog
NORA	Non-Obvious Relationship Awareness
NORMA	NO Remote Memory Access
NOS	Network Operating System
NOTA	None Of The Above
NOW	Network Of Workstations
NOYB	None Of Your Business
NP	Nondeterministic Polynomial time
NPA	Network Printer Alliance
NPDA	Network Problem Determination Aid
NPH	No Parse Headers
NPI	Network Printer Interface
NPL	Netscape Public License
NPM	Network Printer Manager
NPMS	Named Pipes/Mail Slots
NPP	Network Payment Protocol
NPS	Novell Productivity Specialist
NPSI	Network Protocol Service Interface
NPT	Non-Programmable Terminal
NPTN	National Public Telecomputing Network
NPU	Natural Processing Unit
NPX	Numeric Processor eXtension
NQS	Network Queing System
NRC	National Research Council
NREN	National Research and Education Network
NRFD	Not Ready For Data
NRM	Network Resource Manager
NROFF	New Run-OFF
NRZ	NonReturn to Zero
NRZI	NonReturn to Zero Inverted
NRZL	NonReturn to Zero Level
ns	NanoSecond
NSA	National Security Agency
NSA POLY	National Security Agency POLYgraph
NSAP	Network Services Access Point
NSAPI	Netscape Server Application Programming Interface
NSB	Netware for Small Business
NSC	Network Service Center
NSERC	National Sciences and Engineering Research Council
NSF	National Science Foundation
NSfIP	NextStep For Intel Processors
NSFNET	National Science Foundation NETwork
NSI	Nasa Science Internet
NSIS	National Schengen Information System
NSM	Netscape Server Manager
NSN	Nasa Science Network
NSP	Network Service Provider
NSPR	NetScape Portable Runtime
NSS	Network Security Service
NSSC	Nasa Standard Spacecraft Computer
NSTC	National Science and Technology Council
NSTL	National Software Testing Labs
NT	Nome Time
NTAS	New Technology Advanced Server
NTCR	New Technology Challenge/Response
NTDS	New Technology Directory Service
NTE	New Technology Embedded
NTF	No Trouble Found
NTFS	New Technology File System
NTHQ	New Technology Hardware Qualifier
NTIA	National Telecommunications and Information Administration
NTIS	National Technical Information Service
NTK	Newton ToolKit
NTLM	New Technology Lan Manager
NTO	Network Terminal Operator
NTONC	National Transparent Optical Network Consortium
NTOP	New Technology Option Pack
NTP	Network Time Protocol
NTRAS	New Technology Remote Access Services
NTS/2	Network Transport Services 2
NTSA	Netware Telephony Services Architecture
NTSC	National Television Standard Committee
NTSD	New Technology Symbolic Debugger
NTSL	National Software Testing Laboratories
NTT	Nippon Telephone & Telegraph
NTU	Network Termination Unit
NTWS	New Technology WorkStation
NUA	Network User Address
NUB	Network Utility Box
NUI	Network User Identification
NUL	NULl
NUMA	NonUniform Memory Access
NURB	Non Uniform Rational B-spline
NURBS	Non Uniform Rational B-Spline
NURMS	Non Uniform Rational MeshSmooth
NUUG	Norwegian Unix User Group
NV	No oVerflow
NVDM/2	NetView Distribution Manager 2
NVE	Network Visible Entity
NVM	Non Volatile Memory
NVML	NaVigation Markup Language
NVOD	Near-Video On Demand
NVP	Nominal Velocity of Propagation
NVRAM	Non-Volatile Random Access Memory
NVSIMM	Non-Volatile Single In line Memory Module
NVT	Novell Virtual Terminal
NWFS	NetWare File System
NWNet	NorthWestern states NETwork
NWS	Netware Web Server
NYSERNet	New York State Education and Research NETwork
NZDSF	Non-Zero Dispersion Shifted Fibre
NZT	New Zealand Time
NZUSUGI	New Zealand Unix System User Group, Inc. O&O Over & Out
O	LTM Optical Line Terminating Multiplexer
O/R	Originator/Recipient
OA	Office Automation
OAB	One-to-All Broadcast
OAD	Open Architecture Driver
OAG	Official Airline Guide
OAI	Open Applications Interface
OAM	Operations, Administation, and Management
OARNet	Ohio Academic Resources NETwork
OAS	Oracle Application Server
OASIS	Open Access Same-time Information System
OASLM	Optically Addressed Spatial Light Modulator
OASYS	Office Automation SYStem
OAW	Optically Assisted Winchester
OBD	Online Bugs Database
OBEX	OBject EXchange
OBI	Open Buying on the Internet
OBJ	OBJect
OBV	Object By Value
OBVI	Object-Based Video Interface
OBZ	One Big Zip
OC	3 Optical Carrier level 3
OC4J	Oracle Containers For Java
OCA	Online Crash Analysis
OCD	Out-of-Cell Delineation
OCE	Open Collaborative Environment
OCF	OpenCard Framework
OCI	Oracle Call Interface
OCIA	Optically Coupled Interface Adapter
OCL	Operator Control Language
OCLC	Online Computer Library Center
OCP	Open-Closed Principle
OCR	Optical Character Recognition
OCS	On-Card Sequencer
OCSP	Online Certificate Status Protocol
OCTAVE	Operationally Critical Threat, Asset, and Vulnerability Evaluation
OCX	Ole Control eXtension
OD	Optical Disk
ODA	Open Document Architecture
ODAPI	Open DataBase Application Programming Interface
ODBC	Open DataBase Connectivity
ODBMS	Object DataBase Management System
ODE	Object Database and Environment
ODI	Open Data-link Interface
ODIF	Open Document Interchange Format
ODISS	Optical Digital Image Storage System
ODL	Object Definition Language
ODM	Optimized Distribution Model
ODMA	Open Distributed Management Architecture
ODMG	Object Database Management Group
ODP	On-Demand Producer
ODQL	Object Database Query Language
ODR	Optimized Dynamic Routing
ODS	Overhead Data Stream
ODSI	Open Directory Services Interface
ODT	Open DeskTop
OE	Outlook Express
OECD	Organization for Economic Cooperation and Development
OEDB	Operating Experience DataBase
OEM	Original Equipment Manufacturer
OEP	Operand Execution Pipeline
OF	Overflow Flag
