##name	Dictionary Of Cooking And Food Terms
##sourceLang	English
##targetLang	English
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp1252
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp1252
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##author	Dirk Merkel
##email	webmaster@recipearchive.com
##description	An easily searchable online dictionary and glossary for terms related to food and cooking.
##browsingEnabled	
##bgl_creationTime	2000/08/07, 12:23
##bgl_middleUpdated	2000/08/07, 12:57
8EAF66FD.bmp	File: 8EAF66FD.bmp
Roasting, Peeling, and Seeding a Bell Pepper|Peeling|Peeling a bell pepper|Roasting|Roasting a Bell Pepper|Seeding|seeding a bell pepper	Many methods exist for roasting peppers. Among them are roasting them atop a stove, in an oven broiler, on a grill, and in hot oil. Using the broiler to roast peppers is my preferred method. I find it the least messy and lends itself to preparing large quantities. It is also the only one I have enough experience to explain in detail. Roasting: Preheat the oven broiler for 15 minutes. Place the peppers on the top rack (3-4 inches away from flame). Once a side has blackened., turn (with tongs, fork, towel, or other utensil). Repeat until all sides are blackened. If you are using this method for chili pepper, other than the bell pepper, you have to monitor closely so as only the skin and not the flesh of the pepper is charred. The bell pepper has a hardier skin and does not burn so easily. Peeling: Two different methods can be employed to peel a charred pepper. I personally prefer the first method. Place the peppers in a plastic or paper bag. Fold over the top of the bag, so no steam can escape. This way the steam will build up between the flesh and the skin, making peeling even easier. When the pepper is cool enough to handle (20 minutes), take out of the bag and peel the rest by hand. OR Submerge the charred pepper into a bowl of ice cold water. This will stop the cooking process and aid in the removal of the skin. Once the pepper is cool enough to handle, peel off the rest of the skin. Seeding: If you are going to be using the peppers whole, make a slit down one side, leaving a small space at both ends. Carefully remove the inside with a knife, small spoon, or one of those otherwise useless melon ballers. Otherwise, just remove the stem, remove the seeds and veins with your fingers, and rinse the pepper under water. Sometimes, I seed the pepper before it is charred, with no real difference in the final result.
Rock Salt	A crystalline form of salt that is mixed with cracked ice to freeze ice cream.
Romero	(Spanish) Rosemary
Rose Water	An aromatic liquid made by distilling rose petals. It is used often in Middle Eastern pastries and can be found in many Middle-eastern groceries.
Rotini	("Spirals" or "Twists") - This pasta's twisted shape holds bits of meat, vegetables and cheese, so it works well with any sauce, or you can use it to create fun salads, baked casseroles, or stir-fry meals.
Royale, a la|Royale|a la Royale	Literally 'in the royal style'. Usually poached fish or poultry in a veloute sauce ( a white sauce of stock and cream thickened with butter and flour) with truffles.
Sabayon	A frothy custard of egg yolk, sugar, and wine that is made by whisking the ingredients over simmering water. Served warm as a dessert or sauce.
Saccharin	A product made from coal tar, used as a substitute for sugar. Saccharin has no food value.
Sachet bag	Cloth bag filled with select herbs used to season soups or stocks.
Saffron	The pistil of the Crocus plant, used for flavoring or coloring of food.
Sahlab	An extract from the tubers of orchids. It can be found in most Mid-Eastern markets. It can be quite expensive, but cornstarch may be substituted.
Salamander	A small broiler used to brown or gratin foods.
Salsa Jalapeno	A hot sauce or relish made of Jalapeno chiles, onions, either red or green tomatoes, and seasonings.
Scallion	Also known as green onion. A bulbless onion with hollow green tops and a white base. It gives dishes a milder onion taste (and is not as abhorrent as chopping regular onions). It works very well in salads, but can also be used in cooked dishes.
Scotch Bonnet Chiles	One of the world's hottest peppers, about 30-50 times as hot as a jalapeno. They resemble walnuts in shape and size and range from green to orange in color. Wear gloves and don't touch your face (or other precious parts) when handling them.
Semisweet or bittersweet chocolate	This is the chocolate most often called for in cake and cookie recipes. 'Bittersweet' and 'semisweet' are often used interchangeably, though bittersweet generally has more chocolate 'liquor' (the paste formed from roasted, ground cocoa beans). Most semisweet chocolate contains at least 35% chocolate liquor, while some fine bittersweets contain 50% or more. Bittersweet and semisweet chocolate have a deep, smooth, intense flavor that comes from the blend of beans used rather than added dairy products. Sugar, vanilla, and cocoa butter are added to the liquor to lend an even richer taste.
Serrano Chiles	A hot chile pepper. It is both smaller and thinner than the jalapeno.
Sesame oil	Used extensively in Japanese and Chinese cuisine, this highly aromatic and richly flavored oil ranges in hue from golden to dark brown. It is sometimes used as a cooking oil, but most often is used as a seasoning accent in stir-fries, dressings, sauces and marinades.
Sesame seeds	Black and white sesame seeds are used whole as a garnish in a variety of Asian cuisines, ground into a paste, or pressed for their rich oil. To bring out their flavor, toast them briefly in a dry skillet.
Shallots	An onion variety that produces clusters of bulbs. Their flavor is slightly less intense than that of onions. Shallots are excellent for pickling.
Sherbet	A smooth frozen ice flavored with fruit and sugar or with a mixture of fruit, sugar, and milk or cream.
Shiitake	Also called Chinese, black or oriental mushroom (in its dried form). Shitake is a strongly flavored mushroom used in both its fresh and dried form.
Shrimp Flavor Crackers	Known as krupuk. Dried, thin cracker made from shrimp and various flours. The ready made variety are sold alongside potato chips and other snack food. However, you can buy them uncooked for a fresher flavor at home. The Indonesian variety are large cream colored rectangles or small wafers with a strong flavor. Chinese crackers are thin, translucent and pale or pastel in color. They have a mild flavor.
Shrimp, dried|Shrimp|dried Shrimp	Used in a broad range of Asian dishes, this ingredient adds flavor to fried rice, soups, stir-fries and other dishes. These small dehydrated shrimp lose any strong fishy odor or flavor during cooking. Purchase dried shrimp that are bright orange-pink. Soak them briefly in warm water to soften before cooking.
Sieve	A fine, mesh strainer.
Soba	A dark brown buckwheat noodle used in Northern Japanese cooking. Look for it in the Asian section of your supermarket.
Soba noodles	See 'Soba'.
Somen noodles	These delicate Japanese wheat flour noodles are often served cold or in soups; if unavailable, substitute angel hair pasta.
Sopaipillas	Puffy, crisp, deep-fried bread. Accompanies many Southwestern meals, or may be stuffed with refritos or meat and topped with chile sauce, cheese, and lettuce.
Sorbet	A smooth frozen ice made with flavored liquids, either sweet or savory. Unlike sherbet, it never contains dairy products.
Sorrel leaves	Bright green leaves with a lemony flavor that soften when cooked.
Soy Sauce	Soy sauce is one of the world’s oldest condiments. Soybeans and wheat are blended and then yeast culture is added, along with water and salt, to create a mash, which ferments and ages like wine for several months to develop a rich, mellow flavor, aroma and delicate amber color. Once fermentation is complete, the resulting liquid is filtered, pasteurized and packaged. Non-brewed soy sauces are the result of a 20th-century short cut known as acid hydrolysis. There are critical differences between brewed and non-brewed soy sauces. Brewed soy sauce has a mellow, salty-sweet flavor, a subtle aroma and a delicate, transparent color - qualities that enhance other ingredients. The harsh, salty flavor of non-brewed soy sauce is one-dimensional, masking and overpowering other ingredients. Soy sauce can be used in entrees, pasta, pizza, soups, salads, sandwiches and more. Soy Sauce can balance and intensify the salty, sweet and tart flavors of other ingredients, acting as a natural flavor enhancer.
Spoom	A fruit or wine based ice to which Italian meringue is added when ice is halfway frozen. Spooms are traditionally served in stemmed glasses.
Squab	Young, domesticated pigeon with dark meat (bird is usually about 4 weeks old and weighs one pound or less). It is often served rare.
Sugar Loaf	Sugar molded into a cone shape, with the base traditionally wrapped in blue paper. Nowadays its mainly manufactured for export to Arab countries.
Sumac	A Middle Eastern spice that comes from the grated skin of a dark berry. It has a slightly acidic, astringent flavor.
Sundae	A dessert of ice cream served with one or more toppings, such as flavored syrup, dessert sauce, nut, whipped cream, fruit, etc. It is said to have originated in Massachusetts when a law prohibiting the sale of all soft beverages on Sunday was passed. An enterprising soda jerk combined ingredients of an ice cream soda but omitted the carbonated beverage to make a 'sundae'.
Superfine Sugar	Also called Caster sugar. It is pulverized granulated sugar. It can be bought or prepared at home by whizzing some granulated sugar in the blender.
Sweet chocolate	Very similar in composition to semisweet chocolate, sweet chocolate simply has more sugar added and less chocolate liquor. It's sold on grocery shelves in the baking section. For people with a real sweet tooth, sweet chocolate can be substituted for semisweet in recipes without a significant change in texture.
Sweet Rice	Known as nasi ketan. Glutinous rice that cooks up stick and sweet. The unhulled rice is black and turns purplish black when cooked. The hulled rice is white.
Sweet Soy Sauce	Known as kecap manis (Indonesian). Sweetened, slightly thick soy sauce. A good substitute is: 1 part soy sauce to 2 parts palm sugar boiled until syrupy, then cooled.
Szechuan peppercorns	Not, in fact, related to black and white peppercorns, these are tiny dried berries that contain a seed. They have a pungent aroma and mildly spicy flavor and can be purchased whole or in powdered form. Toasting Szechuan peppercorns in a dry skillet brings out the flavor and aroma. They keep indefinitely when stored airtight.
Tabasco Sauce	A hot sauce comprised solely of vinegar, red pepper, and salt.
Taco	A corn tortilla folded in half and fried until crisp, stuffed with meat, or chicken, or refried beans. Before serving, it is topped with lettuce, onion, cheese, and taco sauce.
Tahini	An oily paste made from ground sesame seeds. A sweetened dark variety also exists. It can be found in health food stores and the ethnic section of most grocery stores.
Tamale	Red chile pork encased in fresh masa and wrapped in a corn shuck. Usually steamed and served with red chile sauce.
Tamarind Paste	A vitamin-rich, tangy, prune like pulp from the pods of a tropical Asian tree. It is used as a seasoning in curries and chutneys or made into drinks, jams, or sorbets.
Taquitos	(Rolled tacos) Same as tacos except filling is placed inside tortillas and rolled cigar-fashion, then deep-fat fried.
Tatsoi	Also known as 'spoon cabbage,' tatsoi is a leafy Asian green with a slightly spicy cabbage flavor. It can be used in salads and stir-fries.
Teriyaki sauce	A marinade and sauce traditionally made from soy sauce, wine, sugar, and other seasonings.
Thai Chilies	Known as hang prik (Thai), cabe or lombok (Indonesian), cabai or cili (Malaysian), Ot (Vietnamese). Fresh explosive chilies 3 to 4 inches long, and 1/2 to 3/4 inches wide. Their color ranges from the fresh green state to various stages of yellow to red in a ripened state. They are also sold dried and are often soaked in hot water before using.
Toasting Nuts	Toasting nuts brings the oils closer to the surface, bringing out the flavor. This is especially useful in low fat cooking, where you want to use less nuts, since they tend to be extremely high in fat. Toasting also makes removing the skins off of nuts easier. Preheat the oven to 350 degrees F. In an ungreased cookie sheet, spread the nuts in a single layer and let bake for 6 minutes. Remove from the oven. If you want to remove the skins from nuts, wrap the toasted nuts in a kitchen towel. Let the nuts steam for 5 minutes. Roll the nuts around (while still in towel) until skins rub off.
Tofu	A soybean curd that comes white cheese like square. Its usually stored in water. It shows up a lot in Oriental and vegetarian cooking.
Tomatillos	Small, green, firm, tomatoes. They are covered with a paper like husk that's removed before cooking. Their acid flavor add a great flavor for sauces.
Tomillo	(Spanish) Thyme
Torta	Stiffly beaten eggs leavened with baking powder and seasoned with salt and oregano, then deep fried. Served during Lent with chile
Tortillas	Mexican pancakes that are either made of flour or masa harina (ground corn). They make an excellent foundation for all sorts of fillings. Enchiladas are softened tortillas that are filled and rolled. Tacos are fried tortillas.
Tortillas de Harina	Flour tortillas made from wheat flour. Ussually are 7 - 10 inches in diameter and 1/4 inch thick. They remain mostly white after cooking on a griddle, but are flecked with brown and puffed in spots. Used for burritos and as an accompaniment to any Southwestern meal.
Tortillas De Mais	Corn tortillas made from masa pressed into a thin pancake, then quickly singed or "blistered" on a hot griddle. Used for enchiladas, tacos, taquitos, chalupas, huevos rancheros, tostadas compuestas.
Toss	To mix with a rising and falling action.
Tostadas	Open-faced taco.
Tostadas Compuestas	Corn tortilla cups filled with chile con carne topped with shredded lettuce, chopped tomatoes, and grated cheese.
Tostados	Corn tortillas cut in pieces and fried until crisp. Salted or sprinkled with chile powder. Served for dipping with salsa, guacamole, or chile con queso.
Tripe	The edible lining of stomach (beef).
Truss	To bind poultry for roasting with string or skewers.
Tuna	Cactus fruit ranging in color from green to red or maroon. The moist, granular flesh is good served raw as a dessert with lemon and sugar, but is also candied or used in desserts.
Turmeric	A rhizome that is often dried and ground. It is often used to spice and color dishes (bright yellow). It is used mainly in Indian and Southeast Asian cooking.
Udon noodles	These Japanese wheat-flour noodles can be purchased either fresh or dried. They are often used in soups.
Unsaturated fat	A kind of fat that is in liquid form at room temperature.
Unsweetened chocolate	(also called baking chocolate): You don't eat unsweetened chocolate. It has no added sugar and is generally composed of 55% cocoa butter and 45% chocolate mass from the bean. It has an intense chocolate flavor that has to be tempered by sugar and other ingredients
Veloute	(French) A sauce made with veal stock, cream, and tightened with a white roux.
Verdolagas	A common garden weed served as a leafy vegetable. Also called purslane.
Vermicelli	This pasta literally means "Little Worms". It is slightly thinner than Spaghetti and looks like fine strands. Angel hair pasta is a very fine form of vermicelli. Vermicelli is good topped with any sauce, or as a salad or stir-fry ingredient. It is versatile enough to also be used in certain puddings and souffles. Variations include Chinese vermicelli (made with soya flour) and Far Eastern vermicelli (made with rice flour).
Vert	(French) Green.
Viande	(French) Meat.
Vichyssoise	A cold potato and leek soup thickened with cream and garnished with chives. The term is now applied to many other tuber-based soups.
vindaloo	The spiciest of all curry dishes. Vindaloos primarily come from central and southwestern coastal India . They are composed of a complicated roasted spice blend which includes mustard seeds, cumin seeds, ginger, peppercorns, fenugreek seeds, cloves, coriander seeds, and tamarind concentrate. One must include red chilies in the mix. Vindaloo sauce is usually served with meat over rice. You can purchase commercial vindaloo pastes and sauces in most Indian grocery stores or the ethnic food aisle in larger grocery stores..
Waldorf Salad	A salad made with apples, celery, nuts, whip cream, and mayonnaise on a bed of lettuce.
Walnut	These nuts are native to Asia and grow on walnut trees inside green pods which turn brown and wood like when they dry.
Walnut Oil	The oil extracted from the walnut. It can be quite expensive and goes rancid quicker than most oils. However, it gives most foods a wonderful nutty flavor whether you cook with or drizzle it. Use it on greens, pasta, or vegetables.
Wasabi	Also called Japanese horseradish, a pungent green paste made from a rhizome of the watercress family.
Water bath	Bain marie in French. A method of gently cooking delicate foods such as custards, on the stove or in the oven in a pan partially fillled with water.
Water chestnuts	The canned variety are more widely available, but fresh water chestnuts are a treat that add incredible sweetness, juiciness and crunchy texture to a variety of Asian stir-fries, stews, stuffings and soups. Fresh water chestnuts have a dark brown-black skin that can be peeled away with a sharp knife. They should be firm with no soft spots.
Whipping Cream	Consists of at least 35% milk fat content and is commercially produced by centrifugal separation. It is sometimes pasteurized but rarely homogenized. When whipped, it will double in volume and is not very likely to curdle. It is usually used to top desserts and piped over cakes. Here are some tips from the US dairy Association for perfect whipped cream: 1. Chill the bowl and beaters, preferably in the freezer if there' s space. The colder the bowl and beaters, the quicker the cream will whip. 2. Use a small, deep bowl for beating cream. 3. Beat rapidly, scraping the bowl occasionally. Do not overbeat. Beat only until soft or stiff peaks form, as called for in your recipe. 4. Whipped cream to be piped through a pastry tube for decoration should be stiffer than cream whipped to be folded into other ingredients. 5. Ultra-pasteurized whipping cream will take slightly longer to beat than regular whipping cream and will not overbeat as readily. 6. To make sweetened whipped cream, fold 2 to 3 tablespoons sifted confectioners' sugar or granulated sugar into 2 cups whipped cream, after beating. 7. One cup whipping cream yields 2 cups whipped cream.
Whisk	(n.)A mixing tool designed so its many strands of looped wire make it effective for beating. (v.)To beat with a whisk until well mixed.
White Chocolate	White 'chocolate' doesn't contain a drop of chocolate. But it does have cocoa butter, from which it gets its faintly chocolaty flavor. The cocoa butter is blended with milk and sugar to form the creamy confection, which is used for both eating and cooking.
Wonton wrappers	These square sheets of fresh wheat-flour and egg dough can be used to make boiled, steamed or fried wontons, ravioli and other dumplings. They can also be cut into strips and fried to use as a garnish for salads and entr?es.
Worcestershire Sauce	A spicy sauce composed mainly of water, vinegar, molasses, corn syrup, anchovies, spices and flavorings. Its good for marinating meats. It also helps flavor some sauces, but should be used sparingly, as it has a very strong flavor. A good one to try is Lea & Perrins.
Ximenia	A small plant found in hot climates in which there fruits are known as mountain plums or wild limes.
Yams	Sweet potato.
Yeast	A leavening agent used in doughs and batters. It usually comes in a dry, bead like form (which can be compressed into cakes), although it also exists in a fresh form. It is best activated at a temperature of 110 degrees F to 115 degrees F (the temperature of a baby bottle or a comfortable bath). Anything too cold won't activate it, too hot will kill it.
Yerba Buena	(Spanish) Wild mint, fresh or dried
Yogurt Cheese	Yogurt cheese can be eaten as a lowfat cream cheese substitute or as is most common as a lowfat alternative in baking. The final quality of the yogurt cheese is largely dependent on the yogurt you start out with, so try to use a good quality one. Considerable amounts of fat and calories can be cut out by using a low fat yogurt (use one without gelatin, like Dannon). To make: Pour yogurt into a cheesecloth and either let it hang over the kitchen sink or over a bowl. If you drain it over a bowl, you can do it in the refrigerator. Drain overnight. When the yogurt is firm, remove from the bag and transfer it to a separate container. Discard the liquid. Yogurt cheese keeps (refrigerated) for up to 1 week. Six cups of yogurt makes 2 cups of yogurt cheese.
Yorkshire pudding	A batter made with flour, eggs, salt, and milk that is baked with standing rib roast (prime rib).
Zaatar	An herb mixture composed of savory, thyme, sumac, and sesame seeds. A prepared mixture of this herb mixture can be found at most Middle Eastern groceries. However, be aware that the quality of zaatar can differ greatly.
Zabaglione	An Italian custard like dessert made solely of egg yolks, sugar, and (traditionally) Marsala wine.
Zest	The rind of citrus fruit (most commonly orange, grapefruit, lime, and lemon). The rind of the fruit contains oils if essence that lend a nice flavor to the final dish. It is commonly candied or crystallized for pastry use. When zesting, be careful NOT to include the white pith, as that adds a bitter taste.
Ziti	Literally means "Bridegrooms". A medium-sized, tubular pasta shape. Ziti is perfect for chunky sauces and meat dishes. It also makes wonderful salads, baked dishes and stir-fry meals.
Zucchini	Green Italian squash.
Zwyieka	A Polish sausage.
