##name	NATO Acronyms
##sourceLang	English
##targetLang	English
##bgl_defaultCharset	cp1252
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp1252
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp1252
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##bgl_middleUpdated	2004/01/13, 07:26
##author	Marcus Levy Swiss Air Force
##email	marcus.levy@lw.admin.ch
##description	Summary of NATO Acronyms mainly related to Air Operations.
##browsingEnabled	
##bgl_creationTime	2004/01/13, 07:20
8EAF66FD.bmp	File: 8EAF66FD.bmp
TA	Tower Array
TAC	Tactical Air Command
TACAIR	Tactical Air Support
TACAN	Tactical Air Navigation (System)
TACC	Tactical Air Control Centre
TACEVAL	Tactical Evaluation
TACO	Theatre Allied Contracting Office
TACOM	Tactical Command
TACON	Tactical Control
TACP	Tactical Air Control Party
TACS	Tactical Air Control System
TAD	Tactical Air Directive Radio Frequency
TAI	Target Areas of Interest
TALCE	Tanker and Airlift Control Element
TAOO	Theatre Area of Operations
TAOR	Tactical Area of Responsibility
TARE	Telegraph Automatic Relay Equipment
TASM	Tactical Air-to-Surface Missile
TASMO	Tactical Air Support of Maritime Operations
TBC	To Be Confirmed
TBCE	Type "B" Cost Estimate
TBD	To Be Determined / Defined
TBM	Tactical Ballistic Missile
TC	Transit Corridor
TCCE	Type "C" Cost Estimate
TCICA	Theatre Counter-Intelligence Coordination Authority
TCN	Troop Contributing Nation
TD	Tank Division
TE	Task Element
TEC	Tactical English Course
TEEP	Training and Education Enhancement Programme
TEREC	Tactical Electronic Reconnaissance
TF	Terrain Following
TFA	Toxic Free Area
TFC	Theatre Financial Controller
TFCC	Task Force Control Centre/Cell
TFE	Toxic Free Environment
TFHE	Tactical Fuel Handling Equipment
TFMCC	Task Force Movement Coordination Centre/Cell
TFMS	Task Force Movement Staff
TFOR	Transition Forces
TFR	Terrain Following Radar
TG	Task Group
TH	Transport Helicopter
THOC	Theatre Head of Contracts
TI	Thermal Imager
TI / TAJ	Tajikistan Nation
TIC	Toxic Industrial Chemical
TIH	Toxic Industrial Hazards
TIM	Toxic Industrial Material Chem, Bio, Nucl
TKL	Target of Known Location
TL	Traverse Level
TLAM	Tomahowk Land Attack Missile
TLE	Treaty Limited Equipment
TLM	Tactical Load Master
TMCC	Theatre Movement Coordination / Control Centre
TMD	Theatre Missile Defence
TMRR	Temporary Minimum Risk Route
TN	Tunisia Nation
TNF	Theatre Nuclear Forces
TNL	Target Nomination List
TOA	Transfer of Authority
TOE	Table of Organisation and Equipment
TOO	Theatre of Operations
TOPFAS	Tools for Operational Planning, Force Activation &amp;
TOR	Terms of Reference
TOS	Time On Station
TOT	Time over/on Target
TR	Transit Route
TRANSAR	Air Transport Accept / Refuse Message
TRP	Timing Reference Point
TSGT	Transportable Satellite Ground Terminal
TTA	Time to Accomplish
TTP	Tactics, Techniques and Procedures
TTT	Time to Target
TTW	Transition to War
TTY	Telex
TU	Turkey Nation
TX / TUM	Turkmenistan Nation
UAJ	Unattended Jammer
UAV	Unmanned Air Vehicle
UBL	Unit Basic Load
UGS	Unattended Ground Sensor
UHF	Ultra High Frequency
UK	United Kingdom Nation
UKRM	United Kingdom Royal Marines
ULF	Ultra-Low Frequency
UMF	Unconventional Military FOrces
UN	United Nations
UNDHA	UN Department of Humanitarian Affairs
UNDP	UN Development Program
UNDPKO	UN Department of Peacekeeping Operations
UNFICYP	UN Forces in Cyprus
UNFIL	UN Forces in Lebanon
UNFOSIL	UN Forces in Sierra Leone
UNHCHR	UN High Commissioner's Office for Human Rights
UNHCR	UN High Commissioner for Refugees
UNLB	UN Logistic Base
UNMIBH	UN Mission in Bosnia/Herzegovina
UNMIK	UN Mission in Kosovo
UNMOGIP	UN Monitoring Group in India &amp; Pakistan
UNMOP	UN Mission of Observers in Prevlaka (Croatia)
UNOCHA	UN Office for the Coordination of Humanitarian Affairs
UNPF	UN Police Force
UNPROFOR	UN Protection Force
UNSC	UN Security Council
UNSCR	UN Security Council Resolution
UNSRSG	UN Special Representative of the Secretary General
UNTAES	UN Transition Assistance Force in Eastern Slovenia
UP / UKR	Ukraine Nation
URG	Underway Replenishment Group
US	United States
US / USA	United States of America
USAFRES	US Air Force Reserve
USAR	US Army Reserve
USAREUR	US Army Europe
USL	Underslung Load
USLC	Underslung Load Clearance
USLE	Underslung Load Equipment
USMC	United States Marine Corps
UTC	Until Task Completed
UTM	Universal Transverse Mercator
UWC	Underwater Communications
UXO	Unexploded Ordnance
UZ / UZB	Uzbekistan Nation
VCAP	Visual Combat Air Patrol
VCC	Verification Coordinating Committee
VCOO's	Volunteer Conscripts for Overseas Operations
VCR	Video Cassette Recorder
VDU	Visual Display Unit
VFR	Visual Flight Rules
VHA	Vapour Hazard Area
VHF	Very High Frequency
VID	Visual Identification
VIP	Very Important Person People
VISTA	Virtual Intelligence Support Team Analysis
VLF	Very Low Frequency
VMC	Visual Meteorological Conditions
VOB	Visitors and Observer Bureau
VRP	Visual Reporting Point
VRS	Bosnian Serb Forces Vojska Republika Srpska
VTC	Video-Telephone Conferencing
VTOL	Vertical Take-off and Landing Aircraft
WAN	Wide Area Network
WARDAM	War Damage Stocks
WC	Weapons Controller
WCO	Weapons Control Order
WCS	Weapons Control Status
WEAG	Western European Armaments Group
WELG	Western European Logistic Group
WESTLANT	Western Atlantic Area
WEU	Western European Union
WEZ	Weapons Engagement Zone
WFZ	Weapons Free Zone
WG	Working Group
WHO	World Health Organisation
WHQ	War Headquarters
WMD	Weapons of Mass Destruction
WOC	Wing Operations Centre
WOE	Weight of Effort
WP	Working Party
WSM	Water Space Management
WWMCCS	World Wide Military Command Control System
WX	Weather
Xload	Transload or transloading
ZOS	Zone of separation
